"geo","time","pop","gdp_pc","gini","u5mr"
"caf",1870,610299,541.447581,48.1,443.79
"bmu",1870,12414,1723.809675,,
"est",1870,529246,1326.316994,48.9,341.38
"pak",1870,16199658,1026.556781,46.6,501.85
"gin",1870,1529932,500.1038631,32.7,441.12
"dma",1870,26589,931.2846614,,
"lao",1870,764785,976.706837,38.4,418.74
"gab",1870,241457,394.3491446,45.9,435.79
"mtq",1870,122188,,,
"lka",1870,2775272,1405.036729,44.7,409.79
"lva",1870,936818,1062.155107,48.9,364.49
"nld",1870,3622598,5261.588974,56.5,327.62
"nam",1870,230198,1142.496628,52.6,412.34
"mhl",1870,7932,562.5761608,,
"eri",1870,397927,606.0939888,47.9,441.12
"aus",1870,1724213,5430.644007,43.3,169.68
"phl",1870,4382416,1038.512686,52.7,431.79
"alb",1870,610036,750.0126266,41.2,375.2
"gum",1870,20985,,,
"pry",1870,385864,1565.428138,45.6,374
"bwa",1870,121600,507.1363026,35.6,397.2
"nzl",1870,301045,5156.066373,38.2,136.56
"ltu",1870,1234990,1796.354087,48.9,458.81
"irn",1870,8397441,1077.142203,49.4,506.38
"arm",1870,652450,624.5476131,59.5,338.723624
"fsm",1870,21150,540.8317052,,283.7856322
"irq",1870,1598592,1192.839248,50.5,427.86
"deu",1870,39702235,2819.375692,45,483.95
"cub",1870,1424672,1946.087916,40.6,447.88
"zaf",1870,2629836,1696.050293,35.9,398.45
"kor",1870,9741935,536.3052196,32.1,503.36
"sgp",1870,87515,1144.718838,42.2,392.21
"ben",1870,1038118,761.7571225,44.3,430.46
"zmb",1870,745105,785.5415416,45.1,409.79
"esh",1870,5091,,,
"tgo",1870,691667,871.3094627,43.9,426.55
"myt",1870,10364,,,
"gib",1870,13082,,,
"cpv",1870,87122,656.6592969,48.6,394.71
"mdg",1870,2365391,731.2718415,41,437.13
"tcd",1870,1447743,533.8406558,48.1,431.79
"nru",1870,2196,706.8091997,,
"smr",1870,7603,1778.84603,,
"slv",1870,494137,1486.793911,45.4,461.6
"ken",1870,2596105,1062.591864,46.3,507.88
"per",1870,2616789,1377.249661,53.4,371.61
"vct",1870,35791,1176.93165,,311.0580427
"bfa",1870,2397003,508.833494,37.5,454.69
"arg",1870,1856886,3071.562966,25.3,402.19
"grd",1870,37009,1188.469699,,282.3281656
"svk",1870,2565369,1976.45678,54.4,363.32
"mex",1870,9338206,1237.357122,50.9,487.15
