"geo","time","pop","gdp_pc","gini","u5mr"
"rus",1924,,2315.06786,31.6,236.3888294
"kna",1924,,2492.74303,,
"tkm",1924,,1528.987045,42.9,329.1609183
"sur",1924,,3637.082634,36.9,385.48
"tca",1924,,1137.920208,,
"wsm",1924,,2198.592274,,270.4713766
"dom",1924,,1321.225477,42.8,408.187614
"lso",1924,,421.0461781,51.5,380.6563161
"svn",1924,,3807.276123,41.7,303.03
"hkg",1924,,2421.800864,,
"hnd",1924,,2162.472024,42.6,372.7186228
"blr",1924,,904.3725628,31.6,210.81
"gbr",1924,,8176.007174,42.3,114.0596828
"cze",1924,,5410.659542,40.4,192.05
"bdi",1924,,472.1235,46.9,402.56
"atg",1924,,1859.937821,,173.0526018
"hti",1924,,1830.540986,42.9,457.3410297
"pse",1924,,1290.145617,44.8,412.3987893
"hun",1924,,3665.592163,31.3,312.8179713
"tha",1924,,1276.110598,45.8,415.9938741
"pri",1924,,2904.174989,,
"isl",1924,,3116.930331,,99.20333824
"dji",1924,,1480.022064,43.1,422.69
"tto",1924,,2621.771839,44,194.3939564
"tjk",1924,,808.9004799,47.4,289.915694
"esp",1924,,3753.873239,35.8,234.402222
"stp",1924,,1079.917681,,263.3535736
"nic",1924,,2940.962903,50.6,477.2561741
"jam",1924,,1376.221876,41.4,259.7468892
"gtm",1924,,2287.480674,41.6,476.3112223
"fin",1924,,3737.928448,42.9,157.32
"can",1924,,6609.967219,41.6,126.5054358
"ury",1924,,7914.862675,55.5,164.0103565
"ven",1924,,2468.345693,43.8,326.9794573
"vnm",1924,,1116.725329,43.6,396.38
"kgz",1924,,1411.076243,41.6,304.6699056
"grc",1924,,4402.972021,41.1,145.5453088
"grl",1924,,1491.53299,,
"kir",1924,,833.6969689,,287.8269566
"khm",1924,,1057.537743,45.8,360.82
"chl",1924,,4488.460348,73.5,432.0759671
"rwa",1924,,504.8830374,45.3,401.0203851
"com",1924,,789.2096757,41.2,395.16
"ton",1924,,1037.952551,,168.3650934
"mng",1924,,722.9342745,47.6,398.85
"uga",1924,,749.5981851,44.3,492.495614
"brb",1924,,2021.928943,,484.8162589
"isr",1924,,1315.505414,44.9,160.37
"afg",1924,,879.1109047,39.1,463.495509
"mys",1924,,1844.386845,41,413.7388986
"sen",1924,,987.6456943,42.4,494.1200642
"cog",1924,,1012.671747,39.4,389.4894135
"gmb",1924,,908.6347382,46.5,436.7434928
"fra",1924,,6032.0343,59.9,113.0501817
"pol",1924,,3501.563926,26.7,260.3013093
"png",1924,,805.9256255,45.8,402.4824521
"and",1924,,4482.641341,,
"brn",1924,,2157.622311,,324.16
"bhs",1924,,4019.801233,,160.6907134
"jor",1924,,2021.660791,42.4,399.3306101
"zwe",1924,,1009.239197,41.7,376.0372506
"jpn",1924,,2648.455506,51.9,253.9490468
"sau",1924,,1051.814869,44.1,395.16
"mwi",1924,,356.057129,40.6,416.3809331
"mli",1924,,628.333824,47.2,455.6091928
"mar",1924,,1112.349165,37.3,381.9278005
"ago",1924,,1408.35254,49.9,461.18
"kwt",1924,,2302.235114,40.9,476.0948937
"ssd",1924,,1010.756085,42.9,434.6558222
"tuv",1924,,1098.040413,,
