"geo","time","pop","gdp_pc","gini","u5mr"
"mlt",1899,,1616.395672,,120.2511051
"sgp",1899,,2552.073939,42.4,391.64
"usa",1899,,6751.679463,50.8,234.69
"omn",1899,,1427.141395,44.1,413.01
"nru",1899,,812.7673088,,
"guy",1899,,2072.843026,40.1,368.8306908
"cym",1899,,1774.053381,,
"cub",1899,,2724.155248,41,621.05
"tgo",1899,,1002.19628,45.1,425.93
"mus",1899,,1380.409127,44.2,286.02
"sle",1899,,1077.734362,46,513.16
"lka",1899,,2044.527334,44.1,409.19
"gab",1899,,396.0429671,45.9,435.16
"som",1899,,762.5604571,38.4,451.3
"est",1899,,2068.201572,34.4,288.91
"mhl",1899,,572.6102902,,
"nam",1899,,1761.114839,40.7,411.73
"uzb",1899,,836.5282824,37.8,379.3510421
"gin",1899,,530.6311056,36.6,434.3099698
"bmu",1899,,2095.557051,,
"dma",1899,,1132.120423,,
"caf",1899,,622.7830348,48.6,443.14
"lva",1899,,1656.278907,37.6,260.64
"lao",1899,,1046.501838,38.4,418.13
"grd",1899,,1343.975089,,228.1228311
"mdv",1899,,838.2734072,,393.7178811
"tca",1899,,830.7733861,,
"geo",1899,,1026.467228,32.8,322.5344091
"alb",1899,,1140.963719,28.1,374.65
"phl",1899,,1116.662534,41.2,431.16
"aus",1899,,6397.673324,38.7,179.05
"eri",1899,,652.5602724,48.6,440.48
"irn",1899,,1313.395285,38,505.64
"pry",1899,,2249.869469,42.4,373.46
"fsm",1899,,550.6756045,,234.3243819
"arm",1899,,907.5174416,34.6,326.1162649
"nzl",1899,,6750.591112,38.2,141.98
"mdg",1899,,841.1224147,41,436.49
"lby",1899,,2772.229866,41.3,404.1
"slv",1899,,1896.414704,42.8,460.93
"bdi",1899,,458.1320273,43.7,423.33
"zaf",1899,,3936.277413,39.8,397.87
"per",1899,,1745.724004,40.6,371.07
"gnq",1899,,405.4525554,51.6,445.86
"ben",1899,,876.1871495,42.2,429.83
"bfa",1899,,525.6699203,37.5,454.03
"arg",1899,,7039.683866,43.6,366.3
"irq",1899,,1497.811884,40.6,427.23
"cpv",1899,,742.9044034,48,394.13
"dnk",1899,,5438.717113,45.7,192.95
"smr",1899,,2205.673003,,
"zmb",1899,,842.5345307,46.1,409.19
"kor",1899,,520.7521102,32.1,502.63
"ken",1899,,1163.497,40.8,507.14
"tcd",1899,,614.0334087,46.1,431.16
"vct",1899,,1430.742299,,263.7169612
"deu",1899,,4472.743806,41.9,351.19
"idn",1899,,1175.314394,40.4,443.14
"bgr",1899,,2027.57997,33.2,319.75
"bol",1899,,1808.681044,36.9,404.1
"mne",1899,,2200.471614,42.1,374.65
"svk",1899,,2907.969827,42.6,348.86
"mex",1899,,2179.107299,49,514.67
"dza",1899,,1730.91847,34.7,459.53
"nor",1899,,3633.107554,43.7,154.59
"tun",1899,,1048.417361,36,459.53
"mmr",1899,,1157.590088,33.1,432.49
"mda",1899,,1236.21258,33.2,330.1328019
"ukr",1899,,1682.926332,41,360.45
"gnb",1899,,830.9008879,49.8,416.83
"wsm",1899,,1835.682603,,302.4803829
"lso",1899,,415.5563563,51.6,406.64
"hnd",1899,,1854.421496,43.3,392.88
"blr",1899,,1257.061297,50,365.13
"gbr",1899,,8112.778121,39.4,232.28
"hkg",1899,,1732.430784,,
"cze",1899,,3903.866782,40.5,328.56
"svn",1899,,2931.260761,39.8,360.45
"dom",1899,,1026.568507,45.3,444.5
"rus",1899,,3154.427815,50,389.96
"kna",1899,,1988.304822,,
"sur",1899,,2793.940776,40.3,405.37
"tkm",1899,,2079.655406,33.9,472.8169991
"pri",1899,,2116.545696,,
"isl",1899,,2265.5208,,136.57
"nic",1899,,2257.708804,44.7,508.65
"tha",1899,,1336.052519,37.7,437.82
"tto",1899,,1893.277581,43.4,335.24
"tjk",1899,,1132.014091,41.3,306.4042691
"pse",1899,,1331.34527,44.8,434.2594897
"atg",1899,,1292.146576,,211.9971687
"esp",1899,,2683.59279,33.1,328.9117874
"stp",1899,,1021.484066,,293.2978962
"jam",1899,,988.6202714,38.8,276.23
"hti",1899,,1419.075943,44.3,485.3505886
"dji",1899,,1028.525027,45.3,444.5
"hun",1899,,2824.5884,37.7,339.88
"can",1899,,4664.091225,41,300.3720062
"vnm",1899,,1070.716886,40.4,416.83
"kgz",1899,,1018.721438,39.8,375.5715215
"gtm",1899,,1634.293754,36.7,502.63
"ury",1899,,5930.209126,52.1,405.37
"kir",1899,,601.177061,,315.4168284
"khm",1899,,1018.31121,46,379.44
"chl",1899,,3421.327907,71,522.1205249
"grc",1899,,2986.257119,35.7,324.14
"grl",1899,,915.4125461,,
"fin",1899,,2686.192537,37,240.99
"ven",1899,,1295.594198,44.1,414.28
"mng",1899,,678.4046098,48.3,419.43
"cod",1899,,729.4196997,42.1,422.03
"brb",1899,,1559.704048,,665.4874826
"afg",1899,,790.3654717,39.2,482.11
"isr",1899,,1044.908016,44.9,447.0396896
"ton",1899,,868.6090712,,204.8373417
"rwa",1899,,488.6344756,43.8,419.43
"com",1899,,769.6531324,46,415.55
