"geo","time","pop","gdp_pc","gini","u5mr"
"rwa",1859,,464.5029567,59,420.04
"srb",1859,,1802.146603,32.5,374
"qat",1859,,1368.096811,43.6,433.13
"mng",1859,,634.197255,43.2,420.04
"cod",1859,,618.2973595,42.1,422.65
"blz",1859,,754.7965019,,306.3495194
"lux",1859,,2310.220606,35.4,357.45
"kaz",1859,,1501.706202,43.3,497.41
"abw",1859,,1086.094796,,
"afg",1859,,690.0441134,39.1,477.1
"com",1859,,739.006278,42.6,416.16
"gmb",1859,,842.6006906,46.3,460.21
"aut",1859,,3175.391256,36.2,412.55
"and",1859,,1968.365717,,
"nga",1859,,1053.486224,44.9,438.46
"btn",1859,,681.6271198,47.6,441.1275231
"civ",1859,,1028.623984,42.1,427.86
"mrt",1859,,638.6088341,48.4,417.44
"mkd",1859,,915.8287713,32.5,387.934113
"mli",1859,,612.369852,47.2,494.48
"mar",1859,,767.408423,56.6,403.44
"fji",1859,,898.5537814,46.6,498.88
"rou",1859,,1394.101156,47.8,384.5980296
"ssd",1859,,614.1231589,33.78,490.08
"npl",1859,,659.7902769,41,407.24
"moz",1859,,404.0702145,48.1,439.79
"tza",1859,,625.8848975,37.6,414.89
"bih",1859,,785.2535869,39.1,378.8
"ita",1859,,2416.687898,50.8,449.24
"prk",1859,,545.139042,48.2,500.35
"prt",1859,,1647.281338,41.6,372.81
"cri",1859,,1201.808848,45.7,441.12
"irl",1859,,2528.999525,33.6,225.1684525
"aze",1859,,965.7000756,40.8,340.3152898
"chn",1859,,1006.854855,36.9,472.81
"yem",1859,,1036.232538,54.8,540.44
"eth",1859,,531.2564981,47.5,447.88
"col",1859,,1067.863498,58.9,417.44
"syr",1859,,1138.377567,61.4,429.16
"che",1859,,5040.338194,50.1,344.77
"hrv",1859,,1786.821479,,366.84
"cyp",1859,,1357.179713,38,339.12
"egy",1859,,949.5009784,56.1,404.69
"mco",1859,,3147.520674,,
"swz",1859,,592.6929688,52.5,413.61
"bra",1859,,1322.613806,40.1,417.44
"sdn",1859,,627.4854128,33.8,425.25
"gha",1859,,729.4372567,48.8,471.38
"tur",1859,,1506.385029,46.9,379.99
"pan",1859,,1318.504949,48.5,405.96
"tls",1859,,585.3703704,42.5,453.8572403
"are",1859,,1243.724374,43.9,434.46
"bel",1859,,4062.252881,52.8,292.26
"bhr",1859,,1695.932185,42.9,439.79
"plw",1859,,960.3295981,,
"slb",1859,,417.6453502,48.8,504.87
"lca",1859,,996.8610334,,318.7246392
"ind",1859,,1056.104413,35.5,509.39
"bgd",1859,,879.4381877,45.6,507.88
"lbn",1859,,1435.260229,54.8,447.88
"syc",1859,,999.9519671,,264.9759616
"ner",1859,,540.041892,43.3,433.13
"sle",1859,,888.5352552,50.8,513.91
"usa",1859,,3616.877205,54.8,337.407
"swe",1859,,1991.829092,57.7,232.07
"mus",1859,,1138.074668,42.3,427.86
"mlt",1859,,1120.446785,,206.6938707
"guy",1859,,1583.378599,38.2,429.16
"omn",1859,,1079.659614,44.8,413.61
"cym",1859,,1355.14273,,
"mhl",1859,,558.8135843,,
"gin",1859,,488.9872275,32.7,442.46
"dma",1859,,864.7906412,,
"caf",1859,,513.451832,47.4,443.79
"lao",1859,,951.4632465,38.4,418.74
"lka",1859,,1118.241091,45.4,409.79
"lva",1859,,989.2898125,48.9,404.69
"nld",1859,,4436.437116,52.1,389.56
"nam",1859,,969.5450619,52.6,412.34
"gab",1859,,393.7066602,45.9,435.79
"bmu",1859,,1600.729117,,
"est",1859,,1235.329833,48.9,362.15
"pak",1859,,1024.744569,36.8,501.85
"eri",1859,,589.3446707,47.5,441.12
"phl",1859,,1021.879193,41.6,431.79
"alb",1859,,731.4821455,41.2,375.2
"irn",1859,,1054.997468,56.9,506.38
"arm",1859,,598.6617836,42.8,343.6322193
"fsm",1859,,537.1414287,,305.1678332
"aus",1859,,4912.218952,45.1,390.99
"pry",1859,,1364.20768,47.3,374
"bwa",1859,,480.9146311,35.6,397.2
"nzl",1859,,3439.412846,38.2,166.4457774
"ltu",1859,,1673.121738,48.9,458.81
"sgp",1859,,1117.096368,42,392.21
"cub",1859,,1712.989614,39.9,360.97
"tgo",1859,,826.2580823,42.6,426.55
"cpv",1859,,626.6278434,48.9,394.71
"smr",1859,,1639.485689,,
"zmb",1859,,764.9428556,44,409.79
"ken",1859,,1026.644367,46.3,507.88
"tcd",1859,,506.2382258,49.5,431.79
"deu",1859,,2395.608929,44.3,526.17
"vct",1859,,1092.898357,,331.1610613
"bfa",1859,,502.5868523,37.5,454.69
"irq",1859,,1140.474161,57.4,427.86
"nru",1859,,670.3314657,,
"arg",1859,,2628.06386,29.9,402.19
"kor",1859,,542.3228354,32.1,503.36
"mdg",1859,,693.4611584,41,437.13
"per",1859,,1337.946595,48.8,371.61
"nor",1859,,1963.270485,48.4,173.3
"tun",1859,,865.4729885,56.6,460.21
"mda",1859,,769.6258896,47.8,355.6023576
"bgr",1859,,1323.669046,47.8,340.25
"idn",1859,,1056.873639,40.6,443.79
"bol",1859,,1238.532503,36.9,404.69
"ukr",1859,,1005.206229,38.2,360.97
"grd",1859,,1134.304541,,306.1066938
"mne",1859,,1403.469909,38.3,375.2
"svk",1859,,1892.697925,51.2,363.32
"mex",1859,,1268.054152,40.3,487.15
"gnb",1859,,804.4512538,49.8,417.44
"dza",1859,,1121.792546,54.8,460.21
"som",1859,,733.884775,50.9,451.96
"mmr",1859,,847.4725816,37.5,433.13
"uzb",1859,,567.838315,44.4,380.1936846
"tca",1859,,634.601262,,
"svn",1859,,1869.570254,34.8,360.97
"rus",1859,,1884.129109,52.2,413.838592
"gbr",1859,,5209.664006,46,273.92
"tkm",1859,,1242.171169,41.4,482.8035463
"mdv",1859,,841.6931165,,418.6147978
"sur",1859,,2134.202144,38.3,405.96
"wsm",1859,,1602.896936,,361.7584283
"dom",1859,,826.4873653,44.1,445.15
"blr",1859,,770.6687405,52.2,365.67
"hkg",1859,,1102.148769,,
"cze",1859,,2540.893131,51.2,379.99
"kna",1859,,1518.802565,,
"geo",1859,,655.2314614,29.7,350.7017364
"hnd",1859,,1112.999826,49.9,393.46
"dnk",1859,,3089.038981,53.1,225.69
"isl",1859,,1419.105638,,388.44
"ben",1859,,722.3701866,45.1,430.46
"dji",1859,,906.3236695,44.5,445.15
"pri",1859,,1704.024878,,
"stp",1859,,948.52101,,348.4500401
"jam",1859,,909.6337464,39.1,389.77
"lby",1859,,1698.059788,42.8,404.69
"slv",1859,,1355.695644,46.6,461.6
"hti",1859,,944.6273798,43.7,485.7743203
"gnq",1859,,384.5116379,49.5,446.51
"tha",1859,,988.1469727,39.5,438.46
"tjk",1859,,698.5689197,47.4,334.7586055
"hun",1859,,1697.564553,38.5,404.5
"nic",1859,,1476.599295,47.4,509.39
"bdi",1859,,441.4843764,43.7,423.95
"tto",1859,,1524.272358,43.8,335.73
"zaf",1859,,1569.19679,35.9,398.45
"pse",1859,,1231.182414,41,434.6392489
"khm",1859,,959.9097107,43.5,379.99
"grl",1859,,597.7409024,,
"kir",1859,,580.390704,,365.1336673
"grc",1859,,1880.521186,49.9,360.97
"ven",1859,,812.9537153,43.9,414.89
"can",1859,,2384.946696,34.4,306.18
"chl",1859,,1594.313027,65.5,417.44
"kgz",1859,,717.3892389,46,378.4435782
"fin",1859,,1585.625134,50.6,373.8121896
"gtm",1859,,1180.496053,35.3,503.36
"ury",1859,,4400.407171,48.1,405.96
"lso",1859,,406.3530275,53.1,407.24
"ton",1859,,758.4594508,,280.3653353
"uga",1859,,561.518831,41,510.9
"isr",1859,,887.2325034,44.9,447.4274457
"brb",1859,,1191.408119,,578.1269049
"jpn",1859,,1163.698707,45.9,363.32
"mwi",1859,,352.9964762,45.7,439.79
"png",1859,,625.3464057,34.5,423.95
"ago",1859,,800.2042823,37.8,485.68
"brn",1859,,1730.80387,,454.69
"kwt",1859,,1368.096811,43.6,500.35
