"geo","time","pop","gdp_pc","gini","u5mr"
"lbr",1865,,901.796924,44.1,429.16
"khm",1865,,968.453731,44,379.99
"kgz",1865,,756.1377427,46,378.0113737
"chl",1865,,1751.056217,66.7,417.44
"ven",1865,,834.8404725,44,414.89
"vnm",1865,,837.1064042,40.4,417.44
"grc",1865,,1925.266586,49.9,360.97
"grl",1865,,637.2055183,,
"vut",1865,,683.9676218,,296.0073801
"twn",1865,,1005.670005,,
"tuv",1865,,839.4688886,,
"lux",1865,,2479.997438,36.4,357.45
"kaz",1865,,1561.062342,43.3,512.4
"rwa",1865,,468.0462787,59,420.04
"brb",1865,,1240.534287,,590.4602793
"cod",1865,,633.8191794,42.1,422.65
"afg",1865,,704.2396799,44.8,478.53
"com",1865,,743.5259582,43.6,416.16
"qat",1865,,1399.131302,43.5,433.13
"mng",1865,,640.6413894,44.2,420.04
"blz",1865,,785.9195568,,293.479646
"abw",1865,,1130.878506,,
"aut",1865,,3320.548726,36.3,438.48
"kwt",1865,,1399.131302,43.5,500.35
"mkd",1865,,937.4874592,32.5,387.0436693
"sau",1865,,906.3658807,46,416.16
"mwi",1865,,353.3106853,45.7,439.79
"mli",1865,,613.6032858,47.2,494.48
"and",1865,,2112.979236,,
"cog",1865,,690.7656121,45.3,408.51
"gmb",1865,,845.6808138,46.4,460.21
"mar",1865,,775.4851095,52.3,403.44
"ita",1865,,2598.278137,50.9,447.9698154
"prk",1865,,541.8314745,48.6,500.35
"bih",1865,,787.9325115,40.5,378.8
"mac",1865,,1159.32773,,
"ecu",1865,,707.6083161,44.6,405.96
"fji",1865,,917.0200803,46.6,498.88
"ssd",1865,,632.1672681,33.78,490.08
"cmr",1865,,780.2836873,41.3,460.21
"prt",1865,,1642.886083,47.1,372.81
"syr",1865,,1146.933997,60.3,429.16
"sdn",1865,,645.9221306,33.8,425.25
"srb",1865,,1844.766067,32.5,374
"bra",1865,,1428.781418,41.2,417.44
"gha",1865,,732.9370764,52.8,471.38
"cri",1865,,1285.13648,45.3,441.12
"irl",1865,,2754.557573,36.3,145.6
"hrv",1865,,1829.078514,,366.84
"chn",1865,,1066.151745,36.8,429.16
"yem",1865,,1053.977837,49.3,540.44
"egy",1865,,976.1375517,51.5,404.69
"che",1865,,5027.997044,50.4,344.77
"eth",1865,,532.3592222,47.5,447.88
"are",1865,,1271.937547,43.8,434.46
"bgd",1865,,880.2864522,48.1,507.88
"plw",1865,,980.0654601,,
"syc",1865,,1023.998558,,251.269126
"mrt",1865,,657.3723791,48.3,417.44
"bel",1865,,4532.80508,52.8,317.52
"ner",1865,,555.9093524,43.3,433.13
"btn",1865,,689.7203705,47.7,438.9272288
"ind",1865,,1057.123082,33.3,509.39
"tls",1865,,592.3448132,43.8,454.7220909
"nga",1865,,1082.620475,43.4,438.46
"civ",1865,,1053.615967,42.8,427.86
"bhr",1865,,1815.346157,42.7,439.79
"mlt",1865,,1183.765482,,190.5644211
"omn",1865,,1106.90313,44.8,413.61
"rou",1865,,1513.290662,47.8,356.05
"swe",1865,,2041.813291,57.6,232.94
"sle",1865,,914.642115,49.9,513.91
"cym",1865,,1411.020283,,
"moz",1865,,405.4809181,48.5,439.79
"tza",1865,,636.0366193,37.6,414.89
"npl",1865,,660.3605684,41,407.24
"mus",1865,,1171.513471,42.8,317.8262061
"lka",1865,,1266.539167,45,409.79
"lva",1865,,1028.392285,48.9,383.66
"swz",1865,,610.1074182,51.7,413.61
"gab",1865,,394.0571062,45.9,435.79
"bmu",1865,,1666.733106,,
"aze",1865,,998.2254408,41.7,336.1612017
"pak",1865,,1025.73299,42.1,501.85
"col",1865,,1084.529582,58.9,417.44
"nld",1865,,4939.037024,54.5,341.46
"nam",1865,,1060.356544,52.6,412.34
"dma",1865,,900.4491619,,
"cyp",1865,,1456.918098,39,339.12
"caf",1865,,528.5380258,47.8,443.79
"mco",1865,,3374.683848,,
"lao",1865,,965.1508203,38.4,418.74
"aus",1865,,4578.842582,44.1,257.571705
"lbn",1865,,1495.349865,49.3,447.88
"pan",1865,,1410.723321,47.4,405.96
"phl",1865,,1030.919045,47.6,431.79
"alb",1865,,741.5324352,41.2,375.2
"tur",1865,,1555.103304,53.1,379.99
"bwa",1865,,495.0448198,35.6,397.2
"lca",1865,,1016.700583,,307.0841896
"ltu",1865,,1739.253215,48.9,458.81
"irn",1865,,1067.019722,52.8,506.38
"slb",1865,,426.5559521,49.2,504.87
"fsm",1865,,539.151352,,293.3124942
"pry",1865,,1470.526941,46.4,374
"nru",1865,,689.988845,,
"sgp",1865,,1132.079871,42.1,392.21
"guy",1865,,1648.667162,38.2,429.16
"irq",1865,,1168.745715,53.7,427.86
"usa",1865,,3913.61801,55.1,322.04
"cub",1865,,1836.442222,40.3,394.71
"per",1865,,1359.243955,51.3,371.61
"tgo",1865,,850.53512,43.3,426.55
"arg",1865,,2861.384055,27.4,402.19
"gin",1865,,495.0200211,32.7,441.12
"mhl",1865,,560.8629533,,
"mne",1865,,1436.660957,39.1,375.2
"mex",1865,,1251.217511,46.1,487.15
"dza",1865,,1197.203919,49.3,460.21
"som",1865,,738.1180215,50.9,451.96
"est",1865,,1284.157234,48.9,351.67
"nor",1865,,2336.197043,48.7,179.91
"idn",1865,,1066.515712,39.7,443.79
"uzb",1865,,578.392559,44.4,380.067169
"mda",1865,,795.0885054,47.8,351.660216
"bgr",1865,,1363.391179,47.8,336.86
"grd",1865,,1163.53613,,292.8985459
"nzl",1865,,4352.556785,38.2,167.82
"kna",1865,,1581.428419,,
"eri",1865,,598.4226481,47.7,441.12
"hnd",1865,,1201.58105,48.7,393.46
"tca",1865,,660.768222,,
"cze",1865,,2601.623035,52.9,379.99
"rus",1865,,1958.600821,51,399.4759194
"dom",1865,,853.8074639,44.6,445.15
"tkm",1865,,1291.268979,41.4,481.2922251
"mdv",1865,,841.181152,,414.7822478
"sur",1865,,2222.203202,38.9,405.96
"svn",1865,,1913.784238,39.5,360.97
"arm",1865,,612.6456079,51.9,340.9460508
"geo",1865,,674.1495601,29.7,346.3248356
"mdg",1865,,713.8363693,41,437.13
"jam",1865,,906.0040295,39.1,389.77
"bdi",1865,,443.943403,43.7,423.95
"tjk",1865,,722.6357253,47.4,330.3438373
"gnq",1865,,387.5832878,49.9,446.51
"dnk",1865,,3285.648338,54.1,266.75
"bfa",1865,,505.984711,37.5,454.69
"ben",1865,,743.5947999,44.7,430.46
"zmb",1865,,776.1108783,44.6,409.79
"stp",1865,,959.1259068,,339.5594201
"ken",1865,,1046.098996,46.3,507.88
"hun",1865,,1778.768932,42.1,364.1
"cpv",1865,,642.8344538,48.7,394.71
"tcd",1865,,521.11247,48.8,431.79
"smr",1865,,1714.090016,,
"kor",1865,,539.0323549,32.1,503.36
"deu",1865,,2710.845278,44.7,539.16
"lby",1865,,1827.617833,42.6,404.69
"slv",1865,,1425.702261,46,461.6
"tto",1865,,1574.658212,43.6,335.73
"zaf",1865,,1239.119561,35.9,398.45
"vct",1865,,1137.962603,,320.0398699
"mmr",1865,,848.2269336,42.2,433.13
"svk",1865,,1937.935311,52.9,363.32
"tun",1865,,890.7310496,52.3,460.21
"gtm",1865,,1239.525162,35.3,503.36
"ukr",1865,,1044.937811,43.5,360.97
"can",1865,,2602.562732,39.5,300.84
"ury",1865,,5065.236091,48.1,405.96
"kir",1865,,583.4635248,,357.2044218
"fin",1865,,1582.431863,50.6,357.1361053
"gnb",1865,,808.3661642,49.8,417.44
"bol",1865,,1310.921136,36.9,404.69
"uga",1865,,578.0173248,41,510.9
"hkg",1865,,1117.085743,,
"blr",1865,,798.0035682,51,365.67
"gbr",1865,,5527.206293,47.6,266.94
"lso",1865,,407.7213324,52.8,407.24
"isr",1865,,888.0222465,44.9,447.3692609
"ton",1865,,774.0466525,,267.4712075
"wsm",1865,,1635.838285,,352.1765556
"jpn",1865,,1190.138539,45.9,363.32
"nic",1865,,1573.708961,46.5,509.39
"bhs",1865,,1962.465097,,268.055224
"atg",1865,,1027.728391,,279.393747
"zwe",1865,,939.6907597,34.6,395.95
"fra",1865,,3333.280379,57.1,283.25
"pol",1865,,1554.000986,29.2,369.21
"pse",1865,,1232.278313,41.8,434.5822639
"pri",1865,,1760.352573,,
"isl",1865,,1514.655772,,329.94
"ago",1865,,821.5730277,36.1,485.68
"dji",1865,,923.6852827,44.8,445.15
"png",1865,,638.1979833,40.4,423.95
"hti",1865,,1004.091443,43.9,485.710737
"brn",1865,,1766.373852,,454.69
"mys",1865,,1096.332418,37,435.79
"sen",1865,,619.5512324,43.6,512.4
"jor",1865,,1176.590623,42.8,421.34
"esp",1865,,1870.784425,33.1,326.89
"tha",1865,,996.7113523,37.8,438.46
