"geo","time","pop","gdp_pc","gini","u5mr"
"isr",1850,214587,886.0478887,44.9,447.5147372
"lso",1850,346589,404.3085746,53.6,407.24
"svn",1850,612303,1805.154459,27.7,360.97
"tkm",1850,484374,1172.000752,41.4,485.079431
"hnd",1850,330619,992.2188884,51.7,393.46
"gbr",1850,22623571,4480.254468,43.5,247.4
"blr",1850,3104450,731.4109602,54,365.67
"uga",1850,2322049,537.6490519,41,510.9
"wsm",1850,46077,1554.722197,,376.6222583
"rus",1850,41023821,1777.694401,54,418.74
"sur",1850,101302,2008.688443,37.3,405.96
"hkg",1850,38893,1080.115357,,
"fra",1850,36277905,2146.378493,54.3,238.14
"hun",1850,5159444,1582.653333,33.1,371.3342549
"guf",1850,12324,,,
"nic",1850,345374,1342.052081,48.8,509.39
"pri",1850,490452,1622.892276,,
"isl",1850,74711,1286.960602,,404.95
"brn",1850,3966,1678.784914,,454.69
"pol",1850,13219914,1467.569414,36.2,369.21
"bhs",1850,29372,1773.906615,,305.2982514
"atg",1850,37000,928.9817152,,315.5788133
"jam",1850,411331,915.1042458,39.1,389.77
"lie",1850,7087,,,
"niu",1850,4505,,,
"pse",1850,169606,1229.538564,40,434.7247405
"esp",1850,14846857,1636.631182,31.6,410.9696074
"tha",1850,5247574,975.4367384,42,438.46
"dji",1850,28798,880.889887,44.1,445.15
"stp",1850,28467,932.8317289,,362.2243338
"jpn",1850,32223184,1125.134539,45.8,363.32
"hti",1850,943260,861.9672767,43.3,485.8697109
"sen",1850,1236126,576.2822642,44.4,512.4
"fin",1850,1607810,1511.684302,50.6,348.22
"ven",1850,1298076,781.1935742,43.8,414.89
"grc",1850,3048571,1815.342691,49.9,360.97
"grl",1850,11739,543.078362,,
"twn",1850,,1003.375736,,
"aia",1850,2511,,,
"vnm",1850,8722624,845.8366375,40.4,417.44
"gtm",1850,852410,1097.179495,35.3,503.36
"kir",1850,19511,575.8109338,,377.3587793
"kgz",1850,698710,662.9566395,46,379.0928119
"khm",1850,2236808,947.2333987,42.7,379.99
"chl",1850,1413837,1388.60216,63.6,417.44
"com",1850,71389,732.2771306,41.2,416.16
"brb",1850,132965,1121.340696,,560.1081878
"cod",1850,6300144,595.7235501,42.1,422.65
"reu",1850,116510,,,
"rwa",1850,1118138,459.2375238,59,420.04
"afg",1850,3810047,669.2844823,30.5,475.67
"mng",1850,647979,624.6514601,41.7,420.04
"qat",1850,14092,1322.829044,43.8,433.13
"ton",1850,18577,735.6641074,,300.8813247
"mnp",1850,3982,,,
"tkl",1850,949,,,
"cog",1850,391323,662.0747018,47.2,408.51
"png",1850,912100,606.5517476,25.8,423.95
"jor",1850,245270,1106.721339,41.9,421.34
"zwe",1850,1346417,922.8404894,34.6,395.95
"and",1850,3230,1769.786964,,
"sau",1850,2236084,889.8003437,45.8,416.16
"mwi",1850,737000,352.5251625,45.7,439.79
"mar",1850,3299305,755.4497193,63.1,403.44
"ago",1850,1949329,769.187598,40.4,485.68
"kwt",1850,81280,1322.829044,43.8,500.35
"mkd",1850,510936,884.2740124,32.5,389.273621
"mli",1850,1852037,610.5234412,47.2,494.48
"mys",1850,534296,1063.332536,25.3,435.79
"gmb",1850,129198,838.0002823,46.1,460.21
"prt",1850,3821571,1698.123191,33.5,372.81
"mac",1850,40085,1101.840305,,
"ecu",1850,807027,642.945349,43.1,405.96
"tuv",1850,2957,797.8422601,,
"vut",1850,31490,650.0518132,,321.9921106
"lbr",1850,401556,866.2419236,42.7,429.16
"ncl",1850,35338,,,
"fji",1850,137063,871.5479315,46.8,498.88
"prk",1850,4443898,550.1374719,47.7,500.35
