"geo","time","pop","gdp_pc","gini","u5mr"
"hrv",1946,,4168.312305,,143.0148589
"blz",1946,,1759.809512,,165.4254186
"kaz",1946,,4018.126448,39.2,194.5464011
"irl",1946,,5476.417758,46,88.64489267
"chn",1946,,570.3895588,53.9,323.1597434
"eth",1946,,575.151257,44.2,394.4348196
"lux",1946,,16044.98113,35,113.1871331
"srb",1946,,3894.97309,37.1,101.4227282
"yem",1946,,1340.240069,44.5,500.6949769
"abw",1946,,3529.707848,,
"gha",1946,,1435.037185,41.6,280.7
"aut",1946,,3675.386943,37.6,115.43
"nga",1946,,2531.650389,48.2,399.1747473
"btn",1946,,838.1919361,47.1,408.5487557
"mrt",1946,,1136.513112,49.2,332.6
"civ",1946,,1961.820855,38.6,382.3233478
"ner",1946,,932.4274621,39.4,381.0579665
"are",1946,,1190.507928,45,366.1355935
"bgd",1946,,1071.550989,37.6,344.753499
"syc",1946,,4173.540639,,121.1
"bhr",1946,,10486.71371,35.5,305.9876239
"cym",1946,,8416.846357,,
"rou",1946,,2678.283685,25.1,266.6212673
"swe",1946,,9984.99269,40.7,33.96845927
"moz",1946,,441.2521095,40.7,396.2544266
"bih",1946,,1144.070258,44.9,204.9831208
"tza",1946,,912.6720813,41.5,315.0646506
"sle",1946,,1078.758258,45.8,451.5743214
"npl",1946,,819.3977935,45.2,352.3516006
"omn",1946,,2806.356104,41.1,399.5634375
"bra",1946,,2662.260634,38.6,256.2139787
"col",1946,,2959.936449,52.8,242.8585829
"cri",1946,,2633.304657,48.7,178.76979
"che",1946,,18415.96128,40.4,49.49
"sdn",1946,,1649.568763,42.2,294.304382
"bmu",1946,,9996.699269,,
"syr",1946,,1701.603625,43.5,321.6246294
"pak",1946,,1226.296533,38.1,405.5521555
"egy",1946,,1663.346536,40.9,377.2015501
"nld",1946,,7141.816076,38.8,62.0936209
"swz",1946,,1291.740385,44.7,286.1157918
"dma",1946,,2027.670604,,
"nam",1946,,3609.029404,42.1,315.147729
"mco",1946,,10369.85949,,
"lao",1946,,1129.630956,39,319.5738959
"cyp",1946,,3593.075342,40.2,132.39
"lva",1946,,2638.679537,35.9,128.92
"aze",1946,,2443.735217,40.5,157.7856099
"lbn",1946,,6915.281881,52.7,219.3630959
"tls",1946,,684.4764392,48.3,417.4430013
"pan",1946,,3563.80829,40.8,168.6814655
"bel",1946,,8350.608642,40.4,94.02
"bwa",1946,,808.9610802,42.3,314.0438649
"ind",1946,,936.5976314,34.6,249.3931577
"plw",1946,,7269.823464,,
"slb",1946,,880.1255856,46.8,375.367817
"alb",1946,,1850.712619,23.9,195.155276
"lca",1946,,1381.548708,,185.931232
"tur",1946,,2722.052527,53.3,336.8002339
"ltu",1946,,4552.897266,35.9,114.06
"aus",1946,,10744.05441,38.6,39.30024088
"cub",1946,,7719.736975,36.8,52.53
"mus",1946,,2328.866098,41.9,233.1908561
"tgo",1946,,1039.940337,38.4,346.6
"irq",1946,,2821.865691,58.9,459.8
"mlt",1946,,2489.088533,,63.63320718
"sgp",1946,,5134.308953,41,131.19
"usa",1946,,14777.10426,42.3,44.55079536
"nru",1946,,3711.858103,,
"guy",1946,,4019.722011,42,172.0168828
"mhl",1946,,1244.045582,,
"nor",1946,,9068.832706,38.5,47.59982727
"uzb",1946,,1170.159412,40.2,223.4919892
"gab",1946,,625.0175745,43.1,378.9382476
"lka",1946,,1497.643219,47.6,174.1958322
"bgr",1946,,1955.524557,25.1,213.9231919
"caf",1946,,1142.631316,45.5,418.6387425
"som",1946,,969.4693353,44.2,396.183258
"est",1946,,3312.529342,35.9,109.47
"grd",1946,,1649.686583,,162.0111591
"gin",1946,,606.7838483,42.3,362
"mex",1946,,3891.628181,52.7,240.3251121
"dom",1946,,1923.099409,40.5,208.6352018
"nzl",1946,,12166.0311,35.5,37.53003003
"kna",1946,,3234.214164,,
"geo",1946,,1579.49792,41.4,141.8871908
"mdv",1946,,877.4223026,,363.9971522
"irn",1946,,3577.165418,45.6,338.3037203
"arm",1946,,1267.999334,42.4,126.8366385
"fsm",1946,,1075.583154,,171.7612656
"cze",1946,,7059.009853,40.5,100.2343644
"phl",1946,,1120.258697,49.2,202.6066615
"tca",1946,,1777.586632,,
"pry",1946,,3464.577374,41,140.3620964
"eri",1946,,776.7057396,47.6,385.6577888
"ben",1946,,1209.860376,41.4,361.4
"zmb",1946,,2331.804486,40.4,336.353103
"cpv",1946,,785.105545,47.6,252.8784458
"tcd",1946,,1145.215496,40.9,370.7862663
"bdi",1946,,499.5755329,43.6,360.2958217
"slv",1946,,2531.979553,40.6,283.7818234
"zaf",1946,,6821.014519,66.9,277.3424292
"kor",1946,,615.8948102,30.7,342.7809781
"ken",1946,,1729.816943,67.7,375.6073976
"arg",1946,,7288.670427,40,103.4699724
"dnk",1946,,10047.04795,40,54.19307353
"smr",1946,,6681.487855,,
"deu",1946,,4083.62151,46.5,70.51761003
"mdg",1946,,1762.891151,39,354.9943747
"lby",1946,,4953.679082,38.9,366.3410681
"vct",1946,,2088.582162,,201.0551253
"bfa",1946,,526.3325819,38.9,396.5
"per",1946,,3950.501506,56.4,313.8553029
"gnq",1946,,480.9420224,50.6,391.738051
"mmr",1946,,803.8940806,33.6,413.6762578
"ukr",1946,,2673.202412,40.1,157.0860694
"can",1946,,11437.33749,37.4,60.51958462
"idn",1946,,971.6851827,53.2,344.1463261
"ury",1946,,7404.310819,47.9,84.12558234
"bol",1946,,2843.218937,35.8,317.1533104
"dza",1946,,3789.188434,40.2,337.0389543
"svk",1946,,5203.443472,38.7,150.2841375
"gnb",1946,,836.7432761,40.9,304.8318167
"tun",1946,,1670.443278,38.4,332.0486756
"mda",1946,,1833.887709,25.1,150.6240937
"mne",1946,,3453.688125,39.9,152.5284515
"svn",1946,,4398.337245,35.9,116.4671231
"hkg",1946,,3202.195411,,
"rus",1946,,5046.589081,32.3,103.0251788
"isr",1946,,3303.794781,44.9,40.10129897
"tkm",1946,,3364.881262,40.2,212.2852707
"sur",1946,,5189.595696,34,185.1341612
"gbr",1946,,10643.55095,34,53.36980069
"wsm",1946,,2841.088467,,254.6625577
"lso",1946,,423.7438088,51.4,292.6472349
"hnd",1946,,2360.645719,42,291.8254854
"blr",1946,,1905.19689,32.3,106.25
