"geo","time","pop","gdp_pc","gini","u5mr"
"tuv",1964,6687,1626.546416,,
"prk",1964,12282421,1592.179478,46.9,104.7205254
"cxr",1964,905,,,
"cmr",1964,5850454,1910.349401,48,262.8
"ita",1964,51289904,12342.54484,40,43.1
"prt",1964,8915539,6902.053377,45.9,91
"mac",1964,197523,9873.554395,,
"lbr",1964,1224094,1287.105681,43.4,311.7
"ecu",1964,5099470,4785.693105,38.7,159.9
"ncl",1964,88578,,,
"ssd",1964,3196258,2317.869263,37.98,348.1
"vut",1964,72131,1552.793533,,137.7
"fji",1964,450452,3671.408428,45.7,61.7
"yem",1964,5522690,1482.837369,43.8,394.3
"kaz",1964,11577537,9417.537947,35.1,108.0253859
"egy",1964,30094082,2442.778915,43.1,274.8
"yem_south",1964,1451254,,,
"eth",1964,24396965,698.4061184,45.8,255.9925836
"gha",1964,7513286,2321.603344,41.2,203.8
"nfk",1964,1760,,,
"srb",1964,7780683,8367.123625,36.9,62.75920938
"vir",1964,46122,,,
"irl",1964,2844373,9215.128151,40.8,30.1
"fro",1964,35946,,,
"chn",1964,690932043,713.0163359,29.5,130.7656578
"abw",1964,57029,5504.90579,,
"hrv",1964,4304984,9475.83577,,65.66923804
"blz",1964,103070,2114.439733,,112.2730047
"che",1964,5729465,30886.04177,39.7,23.6
"lux",1964,327361,25235.13179,30.2,29.2
"bgd",1964,54129390,1137.965035,34.9,240.4
"btn",1964,246324,996.5902402,47,311.780696
"hos",1964,881,,,
"civ",1964,4049675,3311.806425,49.8,280.9
"syc",1964,45651,6318.166112,,93.4
"pyf",1964,90132,,,
"bhr",1964,182774,24750.633,35,138.9
"spm",1964,5049,,,
"vgb",1964,8628,,,
"nga",1964,49169819,3803.026468,57.9,327.5
"ner",1964,3811813,1437.462395,42.3,317.698761
"are",1964,138220,5021.275518,45.1,162.2
"aut",1964,7249855,13915.09144,47.6,34.2
"mrt",1964,963746,2253.667006,47.8,228.5
"chanisl",1964,113778,,,
"jey",1964,65609,,,
"tza",1964,11339076,1176.382271,47.9,233.9
"omn",1964,608889,5418.713907,40.9,310.4
"asm",1964,22701,,,
"bih",1964,3468083,2151.779333,38.9,117.1599555
"rou",1964,19207098,7512.135287,22.2,77.2
"swe",1964,7682603,18434.39098,38.5,17.1
"sle",1964,2301023,1332.940497,55.8,372.6
"yug",1964,18858421,,,
"kos",1964,1386816,,,
"cym",1964,8299,18693.00077,,
"npl",1964,10719988,1001.734438,49.6,306.5
"moz",1964,8129268,540.1610546,49.9,279.8
"swz",1964,382575,2712.549197,49.6,197.8
"bra",1964,81751802,4706.748068,43.9,154.2
"cyp",1964,578629,6563.206224,36.2,36.77402408
"col",1964,18581972,3749.182519,43.2,116.7
"syr",1964,5224579,2894.263766,42.2,145.6
"sdn",1964,8475765,2126.025078,38,166.5
"bmu",1964,48436,23382.67414,,
"cri",1964,1537035,4495.114692,52.8,92.08188005
"lao",1964,2325742,1280.129183,35,240.6201313
"korea_union",1964,39502153,,,
"lka",1964,10858780,1808.832865,31.5,84.8
"lva",1964,2236844,6133.595095,30.8,32.12
"sxm",1964,4065,,,
"deu_east",1964,17461142,,,
"mco",1964,23237,20352.22236,,
"gbg",1964,49327,,,
"nld",1964,12057475,15203.93398,42,18.8
"dma",1964,63921,2513.42018,,98.9
"stbar",1964,2262,,,
"nam",1964,665297,6254.147893,51.1,115.4892709
"pak",1964,49555472,1395.992006,31.5,224.3
"aze",1964,4445653,5750.539421,36.8,93.60620446
"gum",1964,73048,,,
"pan",1964,1276274,4852.234089,53.4,81.8
"phl",1964,29962877,2825.434023,51.4,94.6
"aus",1964,11114995,16098.25705,34.6,22.7
"alb",1964,1843596,3022.74711,25.2,122.6689188
"bel",1964,9383443,14995.1173,37.3,28.9
"bwa",1964,579560,1038.496897,44.7,152.8
"slb",1964,132787,1189.746291,46.5,157.9
"lbn",1964,2041212,9766.796183,55.8,69.1
"ind",1964,487690114,1125.207556,34.9,232.9
"tls",1964,536798,700.5204236,43.9,318.9522031
"pry",1964,2114095,3163.325994,46.5,82
