"geo","time","pop","gdp_pc","gini","u5mr"
"guf",2015,268606,,,10.779
"pol",2015,38611794,24787.09093,30.7,5.2
"isl",2015,329425,42182.38836,,2
"fra",2015,64395345,37598.65513,30.1,4.3
"niu",2015,1610,,,23
"pse",2015,4668466,4318.938658,34.5,21.1
"dji",2015,887861,3139.15647,40,65.3
"hun",2015,9855023,24200.40537,27.9,6.2
"mys",2015,30331007,24320.41334,46.2,8.2
"ago",2015,25021974,7615.306878,42.7,156.9
"hti",2015,10711067,1709.655133,59.2,69
"brn",2015,423188,73003.48388,,10.3
"sen",2015,15129273,2251.390673,40.3,47.2
"esp",2015,46121699,32978.99416,34.7,4.1
"tha",2015,67959359,14512.19239,39.4,12.3
"bhs",2015,388019,22818.19333,,12.1
"pri",2015,3683238,33603.89494,,6.685
