"geo","time","pop","gdp_pc","gini","u5mr"
"lca",1914,,1194.192387,,226.620388
"tur",1914,,2087.573913,48.6,369.4493829
"ltu",1914,,3102.284604,40.4,247.31
"lbn",1914,,2334.41657,44.5,435.79
"pan",1914,,2450.208505,42.1,395.4134145
"plw",1914,,1218.311847,,
"alb",1914,,1406.460241,27.4,365.08
"bel",1914,,5700.43264,50.6,205.35
"aus",1914,,8353.085768,41.3,98.78967153
"ind",1914,,1382.929715,31.1,344.7609452
"tls",1914,,652.4840917,48.7,446.1570095
"slb",1914,,513.582617,49.1,491.24
"bwa",1914,,628.7650617,36.5,386.48
"nru",1914,,908.2480169,,
"mlt",1914,,1854.50257,,98.14645785
"sgp",1914,,2617.051552,42,381.62
"cub",1914,,3453.349183,39.6,356.94
"mus",1914,,1495.184156,43.5,231.47
"irq",1914,,1702.380111,45.8,416.2757452
"guy",1914,,2312.014411,42.4,289.9073511
"usa",1914,,7981.005368,51.8,175.5203452
"tgo",1914,,1072.556346,43,415.0656039
"est",1914,,2290.53549,37.8,228.69
"grd",1914,,1432.222175,,204.3053432
"gin",1914,,547.1412959,42.2,404.7934705
"caf",1914,,678.186699,47.6,431.81
"mex",1914,,2394.946147,52.2,443.74
"mhl",1914,,590.9255576,,
"nor",1914,,4919.154915,45.4,96.4307697
"uzb",1914,,887.8361542,41,335.5058629
"bgr",1914,,2448.10684,30.6,272.51
"gab",1914,,419.598667,46.8,424.03
"som",1914,,777.917622,41.2,439.77
"lka",1914,,1981.866903,45.2,425.1420781
"tca",1914,,931.2070183,,
"cze",1914,,4753.014938,39,247.31
"phl",1914,,1595.380088,46.2,419.8300134
"dom",1914,,1124.675693,43.8,428.894022
"fsm",1914,,566.5321138,,212.2252249
"mdv",1914,,836.9870734,,384.7681367
"nzl",1914,,8688.228533,38.5,66.72563527
"kna",1914,,2211.318072,,
"geo",1914,,1110.552998,37,280.3806598
"eri",1914,,679.4474398,48.2,429.22
"irn",1914,,1497.06,38.4,492.71
"pry",1914,,2714.139892,42,363.91
"arm",1914,,971.8240666,37.5,275.4780584
"gnq",1914,,426.3714331,51.3,434.47
"vct",1914,,1587.502138,,242.1308416
"bfa",1914,,534.5920205,38.4,442.6252993
"ben",1914,,944.056384,42.3,419.4749761
"ken",1914,,1314.461773,51.7,495.1883577
"deu",1914,,4792.50955,44.2,266.83
"mdg",1914,,917.8290331,41.9,425.33
"bdi",1914,,464.5313093,44.6,412.51
"lby",1914,,3331.608256,40.5,393.77
"slv",1914,,2150.768046,42.1,449.15
"zaf",1914,,4905.550372,49.8,387.7
"per",1914,,2624.684152,44.1,361.421977
"kor",1914,,609.7167848,32.1,501.6257843
"zmb",1914,,900.2024373,44.3,399.0372264
"arg",1914,,7004.318283,46,195.97
"cpv",1914,,791.8633504,47.9,384.05
"tcd",1914,,667.7834492,45.1,420.14
"dnk",1914,,7649.335906,46.6,117.7146118
"smr",1914,,2920.058921,,
"gnb",1914,,841.0346249,50.8,406.17
"tun",1914,,1147.572785,36.8,447.79
"ukr",1914,,1863.842742,43,351.23
"mne",1914,,2592.570872,41.4,365.08
"svk",1914,,3540.49582,44.2,291.71
"bol",1914,,2084.62791,36.9,393.77
"idn",1914,,1395.684761,43.8,431.365751
"mda",1914,,1347.996155,30.6,273.7708301
"can",1914,,6716.908317,40.9,261.4380109
"ury",1914,,6784.759153,54.1,303.9782524
"mmr",1914,,1258.07172,33.3,421.44
"dza",1914,,2132.358703,37.3,447.79
"wsm",1914,,1948.714829,,282.8470623
"lso",1914,,419.0573234,51.5,395.2195246
"sur",1914,,3116.31477,38.3,395.01
"svn",1914,,3453.578415,39.4,351.23
"rus",1914,,3493.532236,44.7,344.103267
"tkm",1914,,2303.220624,40.5,382.6917058
"hnd",1914,,2245.675782,42.9,382.84
"blr",1914,,1378.653597,44.7,269.56
"gbr",1914,,8929.577778,42,155.3836729
"uga",1914,,730.0657436,42,496.9887991
"hkg",1914,,2141.163027,,
"isr",1914,,1076.892366,44.9,294.0608727
"tha",1914,,1374.729267,43.1,426.5286627
"hun",1914,,3570.966769,33.8,320.37
"nic",1914,,2647.378251,48.2,495.64
"pri",1914,,2333.748046,,
"jam",1914,,1076.032062,39.3,271.2546883
"isl",1914,,3232.032331,,142.1964542
"brn",1914,,2085.549213,,415.04
"bhs",1914,,2809.219918,,175.2497767
"atg",1914,,1454.893621,,187.6890362
"esp",1914,,3114.611783,35.3,267.3663695
"pse",1914,,1288.466192,44.8,421.3665606
"tjk",1914,,1238.463564,45.1,296.4018842
"stp",1914,,1050.260256,,274.9458119
"dji",1914,,1106.726629,44,433.14
"hti",1914,,1653.031567,43.5,470.9422833
"tto",1914,,2087.567901,43.7,259.3896406
"sen",1914,,797.5433039,41.6,498.666559
"fra",1914,,4506.134691,56.2,152.5392824
"kir",1914,,626.1751866,,298.5707289
"grc",1914,,3604.29163,38.9,207.438976
"grl",1914,,1095.744064,,
