"geo","time","pop","gdp_pc","gini","u5mr"
"deu_east",1999,16131560,,,
"bra",1999,173153066,11138.88278,59,35
"fro",1999,45852,,,
"korea_union",1999,68487028,,,
"stbar",1999,6836,,,
"nam",1999,1857320,6034.563775,65.6,70.1
"cri",1999,3848725,9609.70513,47.7,13.8
"che",1999,7136813,47485.9108,26.8,5.7
"chn",1999,1262713651,3419.055336,39.2,39.3
"lca",1999,155073,9672.78179,,18.2
"eri_a_eth",1999,67346481,,,
"ltu",1999,3515218,12001.60238,35,12.3
"ind",1999,1034976626,2495.512951,49.1,94.8
"bgd",1999,128746273,1578.785081,33.6,92.8
"plw",1999,18878,13858.83246,,27.7
"hos",1999,786,,,
"alb",1999,3114851,4912.377358,34.1,27.5
"bel",1999,10237402,36209.28643,27.4,6
"pan",1999,2970193,9888.976605,56.5,26.5
"pyf",1999,232956,,,10.736
"tur",1999,62295617,12381.06876,44.8,42.4
"lbn",1999,3156661,12474.7819,42.5,21.2
"tls",1999,841063,1131.874837,32.9,116
"slb",1999,401319,2073.906841,46.5,33.5
"gum",1999,153951,,,18.468
"bwa",1999,1708368,10228.02737,60.5,70.4
"sle",1999,3948800,968.9461942,39.2,241.1
"mlt",1999,384663,24330.15919,,8.1
"sjm",1999,2465,,,
"msr",1999,5788,,,
"sgp",1999,3822619,48271.12437,45,4.3
"tgo",1999,4747665,1349.349661,43.7,123.9
"yug",1999,23280653,,,
"nru",1999,10044,9307.781848,,42.2
"guy",1999,740189,5165.983106,43.2,47.8
"cym",1999,39810,58006.74271,,
"cub",1999,11080506,10673.7991,36.9,8.9
"cheslo",1999,15675936,,,
"usa",1999,279730801,44672.54972,35.4,8.6
"gbm",1999,75879,,,
"gib",1999,27233,,,
"mus",1999,1175577,10511.73973,41.3,20.2
"grd",1999,101441,9489.310834,,16.4
"dma",1999,69902,8034.950795,,15.5
"akr_a_dhe",1999,15051,,,
"caf",1999,3653310,886.698704,47.5,175.7
"lva",1999,2394521,10208.41737,39.1,18.6
"lao",1999,5256207,2236.791146,39.4,122
"est",1999,1403821,13722.689,34.7,11.9
"lka",1999,18670843,4677.493718,43.8,17
"gbg",1999,63804,,,
"mhl",1999,52076,2777.125655,,41.5
"uzb",1999,24194543,2414.137336,46.2,65
"gin",1999,8647336,1129.852361,39.3,177.5
"gab",1999,1202412,18413.32076,46.3,84.6
"mtq",1999,383555,,,11.779
"som",1999,7148406,604.9312098,44.1,174.4
"fsm",1999,107808,3018.471811,,54.9
"nzl",1999,3817489,27371.10428,33.8,7.6
"tca",1999,17866,16100.40119,,
"pry",1999,5196935,6303.085056,54.6,34.6
"mdv",1999,275385,6950.007313,,49.8
"phl",1999,76285225,4150.683141,46.1,40.6
"eri",1999,3429656,1549.729362,47.5,94
"aus",1999,18906936,34346.24871,31.5,6.4
"irn",1999,64780362,11326.53397,48.5,36.8
"geo",1999,4801695,3185.008893,40.1,37.8
"stmar",1999,27084,,,
"arm",1999,3093820,2740.169615,40,31.6
"ken",1999,30301240,2186.956986,45.9,104.7
"bfa",1999,11283016,1056.938255,46.1,188.5
"cpv",1999,429576,3362.898583,50.3,39.4
"dnk",1999,5319410,40321.49231,22.8,5.7
"smr",1999,27097,51018.63301,,5.9
"mdg",1999,15262817,1423.932202,41.8,115.5
"zmb",1999,10309310,2175.599292,51.6,165.2
"lby",1999,5245414,22234.71199,38.8,29
"slv",1999,5775660,6165.406997,52.2,34.4
"tcd",1999,8042713,1044.524255,40.4,193
"vct",1999,107879,7635.173447,,22.3
"zaf",1999,44233730,9765.659639,57.5,72.1
"kor",1999,45908307,19232.5846,30.9,5.7
"deu",1999,81965830,35930.91344,25.9,5.5
"per",1999,25561297,6410.54656,51.9,41.8
"gnq",1999,513347,10272.64409,50.5,156.1
"esh",1999,289509,,,82.143
"ben",1999,6740491,1499.788415,37.4,147.9
"myt",1999,144937,,,11.166
"irq",1999,22888600,11957.76643,39.4,45.6
"arg",1999,36648054,11721.61808,49.8,20.8
"bdi",1999,6623707,743.81385,41.3,156.4
"gnb",1999,1287727,1289.338327,38.2,183.3
"flk",1999,2818,,,
"ukr",1999,49196895,4496.052775,29,19.2
"idn",1999,208644079,5683.847801,29,54.9
"bgr",1999,8066219,8516.39573,31.2,22
"dza",1999,30766551,9809.74442,41.1,40.2
"mex",1999,101266570,14176.66248,45.7,27.3
"mda",1999,4224270,2276.097826,42.2,34.3
"mne",1999,614623,9505.840086,31.2,14.3
"bol",1999,8182710,4311.785467,58.1,84.4
"cok",1999,17806,,,17.7
"mmr",1999,47106923,1997.677238,44.3,84.8
"nor",1999,4466468,57246.10718,25.6,5
"tun",1999,9603733,7201.007401,41,34
"svk",1999,5384857,15039.22497,26.9,12.2
"dom",1999,8429116,7648.740633,51,42.5
"lso",1999,1839631,1563.356958,59,102.9
"sur",1999,475637,10053.82862,52.9,35.7
"svn",1999,1988527,21655.08426,23.1,5.8
"pcn",1999,59,,,
"hnd",1999,6114534,3362.442947,55.4,39.1
"gbr",1999,58657794,31473.61722,34,6.7
"wsm",1999,173758,4065.74395,,22.4
"ant",1999,181325,,,
"wlf",1999,14460,,,
"ala",1999,25657,,,
"rus",1999,146924174,11924.95109,38.8,24.2
"kna",1999,44938,18903.58631,,19.4
"tkm",1999,4449427,5132.499776,43.6,83.8
"blr",1999,10005259,6878.810813,28,15.8
"hkg",1999,6689135,31875.27432,,4.674
"isr",1999,5891263,24262.7922,36.1,7.2
"cze",1999,10280525,20082.10221,26.6,7
"pse",1999,3119607,4787.64532,35,30.8
"hun",1999,10253110,16942.57534,29.4,11.7
"guf",1999,156764,,,18.517
"pri",1999,3786884,32088.34447,,11.927
"isl",1999,278376,32520.91619,,4.2
"glp",1999,426474,,,11.866
"stp",1999,134602,2186.278169,,93.2
"dji",1999,710652,2102.583732,41.7,102.9
"deu_west",1999,64778708,,,
"bhs",1999,293572,25193.25152,,15.9
"tto",1999,1264781,16739.05935,39.9,28.7
"lie",1999,32843,,,
"niu",1999,1954,,,22
"nic",1999,4949661,3341.821692,44.5,42.5
"esp",1999,40392585,29352.95641,31.6,6.7
"tjk",1999,6094126,1111.171278,29.5,99.4
"tha",1999,61973957,8633.26816,43.1,23.5
"jam",1999,2579973,8115.300967,44.2,22.7
"hti",1999,8404396,1748.115034,51.4,108.5
"atg",1999,76041,18780.13632,,16.2
"gtm",1999,11408815,6238.83701,49,52.8
"fin",1999,5164780,32743.3047,25,4.4
"ury",1999,3309318,13177.17129,42.4,17.5
"yem_north",1999,13113495,,,
"ven",1999,24023355,14215.97621,47.8,27.7
"can",1999,30420216,35810.29349,30.8,6.3
"kgz",1999,4893658,1991.301565,35.8,51.1
"grc",1999,10910741,24151.81972,36.1,8.3
"grl",1999,56049,19182.05402,,
"vnm",1999,79399708,2514.807674,39.6,35.1
"kir",1999,82969,1676.306173,,72.8
"shn",1999,5199,,,
"aia",1999,10797,,,
"khm",1999,11928306,1285.35144,39.9,115.7
"chl",1999,14980484,14158.56338,51,11.5
