"geo","time","pop","gdp_pc","gini","u5mr"
"dza",1930,6876190,2942.120414,40.3,411.7458031
"cok",1930,10732,,,
"som",1930,1986325,867.6275125,45.6,422.8
"est",1930,915693,3053.15663,41,170.59
"svk",1930,3181225,5001.65099,47.1,208.55
"mex",1930,17373870,2721.205261,54.8,340.4096527
"mda",1930,1944279,1419.373178,27.9,221.51
"mne",1930,330979,3319.681235,40.6,268.74
"nor",1930,2807922,7369.3983,45.4,59.26007576
"mmr",1930,14751220,1695.809476,33.4,405.3653622
"grd",1930,68474,1536.634514,,181.6343965
"gnb",1930,466967,842.2483654,53.4,390.5
"ukr",1930,30946045,2010.492905,41.6,226.05
"uzb",1930,5755637,917.4107319,44.2,291.5857603
"idn",1930,53403726,1794.666621,50.2,394.0059088
"bgr",1930,6034446,2149.467214,27.9,222.51
"bol",1930,2624832,2436.271351,36.8,375.0165437
"hnd",1930,962852,2939.695687,42.4,366.5332207
"arm",1930,1123006,1002.493983,39.9,227.5
"gbr",1930,45957969,8721.869271,41.9,89.22143905
"nzl",1930,1491937,8358.827294,39.6,46.53014656
"cze",1930,8259391,6741.707552,41,161.98
"wsm",1930,45959,2358.323359,,263.3074183
"dom",1930,1289191,1464.173634,42.2,396.0191328
"rus",1930,85369549,3778.895712,25.4,188.7077961
"kna",1930,39653,2676.752597,,
"tkm",1930,1006180,2502.349481,43.8,300.7071777
"mdv",1930,72566,852.5697067,,374.6422945
"sur",1930,183208,4008.508522,36.2,330.06
"tca",1930,5710,1285.399066,,
"geo",1930,2929603,1187.592122,39.2,239.48
"wlf",1930,6337,,,
"svn",1930,1235784,4344.851993,42.4,244.17
"smr",1930,11208,4008.488392,,
"slv",1930,1446357,2490.011706,41.3,431.4222396
"bdi",1930,1970229,479.6264455,47.8,395.3365956
"lby",1930,1007296,4061.729521,39.7,377.6669227
"tha",1930,12675207,1223.845702,46.7,409.6728741
"tjk",1930,1266911,1301.520367,48.2,286.0923104
"zaf",1930,8880522,4991.034871,69.2,372.74
"stp",1930,52054,1107.032795,,256.4371629
"jam",1930,1009819,1590.863374,42.5,223.1853671
"tcd",1930,1484476,873.2292496,43.8,403.93
"gnq",1930,157032,452.5517677,50.9,417.7
"ben",1930,1861685,1066.399477,45.5,405.7323848
"lie",1930,12018,,,
"niu",1930,4629,,,
"pse",1930,456931,1236.527077,44.8,407.11
"hun",1930,8635353,4912.627869,29.8,246.5553005
"dnk",1930,3542561,9570.981934,46.6,93.94795588
"guf",1930,21870,,,
"nic",1930,815187,3135.727313,52,427.6885854
"glp",1930,180831,,,
"hti",1930,2448268,1946.288854,42.6,448.826351
"tto",1930,412941,3031.084464,44.1,200.2134012
"bfa",1930,3701674,533.9311833,41.7,426.336891
"deu",1930,66439556,6790.548004,45.8,122.3925775
"mdg",1930,3546360,1269.352531,45,405.8554394
"ury",1930,1720139,9311.111726,55.7,149.1686282
"kir",1930,31000,991.4766127,,281.4831072
"can",1930,10450983,7975.845813,41.7,123.8659218
"kgz",1930,1447315,1578.351217,41.2,289.1575005
"shn",1930,4136,,,
"khm",1930,3653758,1068.248216,45.8,355.47
"flk",1930,1227,,,
"grl",1930,20015,1797.520841,,
"fin",1930,3450505,4489.114592,44,106.36
"ven",1930,3562393,4985.257762,43.7,243.148529
"gtm",1930,1918783,2693.913315,42.9,467.8451089
"tun",1930,2556135,1394.68542,37.6,408.2536119
"hkg",1930,822959,2605.668936,,
