"geo","time","pop","gdp_pc","gini","u5mr"
"chl",1892,,3044.386644,69,429.2804887
"grc",1892,,2710.30397,34.2,339.12
"grl",1892,,849.6200964,,
"fin",1892,,2137.207257,36.1,293.76
"ven",1892,,1099.717057,44.2,414.89
"gtm",1892,,1543.866488,35.6,503.36
"vnm",1892,,1008.11652,40.4,417.44
"ury",1892,,6011.581977,51.1,405.96
"kir",1892,,597.4879558,,323.600429
"can",1892,,3951.329459,41.2,275.6516813
"kgz",1892,,958.0847745,38.2,376.0725533
"khm",1892,,1007.842913,46.1,379.99
"ton",1892,,848.2411902,,216.403504
"uga",1892,,658.4624302,41,510.9
"mng",1892,,670.4534204,48.4,420.04
"cod",1892,,708.6259749,42.1,422.65
"rwa",1892,,484.3239744,47.5,420.04
"brb",1892,,1487.892339,,649.2986005
"afg",1892,,771.813929,37.1,481.39
"com",1892,,764.2015733,47.3,416.16
"isr",1892,,1004.851734,44.9,447.1075227
"and",1892,,2906.989435,,
"cog",1892,,745.5692606,41.8,408.51
"pol",1892,,2235.632256,25.4,344.77
"bhs",1892,,2353.773542,,212.0919576
"jpn",1892,,1602.030842,47.9,347.07
"kwt",1892,,1960.215842,42.8,500.35
"jor",1892,,1427.239607,44.3,421.34
"zwe",1892,,970.7882712,35,395.95
"png",1892,,699.3710459,36.6,423.95
"sen",1892,,705.7767866,42.2,512.4
"fra",1892,,3755.206128,48.7,250.17
"sau",1892,,962.9960101,46.3,416.16
"mwi",1892,,354.7246263,41.1,439.79
"mar",1892,,812.8871862,35.7,403.44
"ago",1892,,925.008639,30.2,485.68
"brn",1892,,1935.685729,,454.69
"mli",1892,,619.1785071,47.2,494.48
"mys",1892,,1230.164087,40.9,435.79
"gmb",1892,,859.6729016,47,460.21
"cmr",1892,,888.8790542,34,460.21
"mac",1892,,1270.452537,,
"tuv",1892,,919.9343307,,
"vut",1892,,749.5278323,,254.4050302
"lbr",1892,,969.5016176,46.3,429.16
"ecu",1892,,840.8170105,47,405.96
"ssd",1892,,720.1486492,33.78,490.08
"twn",1892,,1091.39497,,
"yem",1892,,1137.657091,39.9,540.44
"irl",1892,,3702.778289,33.5,158.51
"kaz",1892,,1785.573604,42.3,477.1
"lux",1892,,3412.219774,40.3,286.24
"srb",1892,,2692.152435,31,318.75
"abw",1892,,1356.371591,,
"qat",1892,,1960.215842,42.9,433.13
"eth",1892,,537.3446259,47.5,447.88
"hrv",1892,,2669.258865,,366.84
"blz",1892,,942.6290748,,241.9365657
"nga",1892,,1224.010615,37.4,438.46
"bhr",1892,,2465.667803,41.6,439.79
