"geo","time","pop","gdp_pc","gini","u5mr"
"grl",1841,,493.4137499,,
"kgz",1841,,612.6530709,46,379.7431592
"fin",1841,,1441.554059,50.6,343.64
"tun",1841,,793.9117521,61.5,460.21
"grc",1841,,1686.256455,49.9,360.97
"gtm",1841,,1019.741395,35.3,503.36
"ury",1841,,2885.162705,48.1,405.96
"ven",1841,,750.6728834,43.7,414.89
"kir",1841,,571.2662807,,389.9932026
"can",1841,,1948.196549,32.3,319.13
"khm",1841,,934.7228159,42,379.99
"brb",1841,,1055.392094,,542.6510674
"hkg",1841,,1058.52053,,
"uga",1841,,514.7930406,41,510.9
"lso",1841,,402.2736886,54,407.24
"ton",1841,,713.5525979,,322.8985904
"isr",1841,,884.8632741,44.9,447.6020457
"esp",1841,,1601.481144,33.5,450.6
"pol",1841,,1418.032011,35.7,369.21
"bhs",1841,,1669.579125,,330.0838998
"pri",1841,,1545.619823,,
"jpn",1841,,1111.185192,48,363.32
"png",1841,,588.3209074,25.8,423.95
"sen",1841,,551.7839155,44.8,512.4
"brn",1841,,1628.326467,,454.69
"ago",1841,,739.3718284,42.9,485.68
"atg",1841,,874.3461834,,339.5021529
"cog",1841,,645.4338371,48.4,408.51
"isl",1841,,1167.118632,,323.75
"mys",1841,,1044.00884,25.3,435.79
"jor",1841,,1066.804871,41.3,421.34
"fra",1841,,2118.816271,55.7,262.52
"zwe",1841,,912.8735359,34.6,395.95
"cmr",1841,,694.9352461,49.2,460.21
"ecu",1841,,607.0181868,42.2,405.96
"tuv",1841,,773.8618911,,
"twn",1841,,1001.9993,,
"lbr",1841,,845.5833705,41.9,429.16
"vnm",1841,,851.1163927,40.4,417.44
"mac",1841,,1068.72281,,
"chl",1841,,1119.474838,58.7,417.44
"vut",1841,,630.5135121,,338.6654132
"mng",1841,,615.2482467,40.2,420.04
"abw",1841,,962.1017714,,
"blz",1841,,668.6258459,,348.4454945
"rwa",1841,,454.0309662,59,420.04
"com",1841,,725.6079597,39.7,416.16
"qat",1841,,1279.056817,44,433.13
"lux",1841,,1867.488987,32.5,357.45
"afg",1841,,649.1482341,30.5,474.24
"kaz",1841,,1336.832787,43.3,497.41
"cod",1841,,573.9728763,42.1,422.65
"mwi",1841,,352.0538489,45.7,439.79
"mli",1841,,608.6815097,47.2,494.48
"mar",1841,,743.6760415,61.5,403.44
"mrt",1841,,585.4681362,48.8,417.44
"aut",1841,,2636.779284,41.3,407.72
"sau",1841,,880.0046096,45.6,416.16
"mkd",1841,,821.5941864,32.5,390.6177542
"btn",1841,,657.9095944,47.4,447.7948066
"gmb",1841,,833.4235014,45.9,460.21
"civ",1841,,957.1444559,40.3,427.86
"kwt",1841,,1279.056817,44,500.35
"and",1841,,1591.239001,,
"npl",1841,,658.0792237,41,407.24
"moz",1841,,399.86558,46.7,439.79
"tza",1841,,596.3887743,37.6,414.89
"rou",1841,,1089.953639,47.8,371.61
"prk",1841,,555.1807405,47.3,500.35
"ssd",1841,,563.0199929,33.78,490.08
"ita",1841,,2574.731189,53.5,451.96
"fji",1841,,845.3522259,46.9,498.88
"bih",1841,,746.2331432,35.2,378.8
"prt",1841,,1695.566431,39.9,372.81
"mco",1841,,2553.718484,,
"swz",1841,,543.3730779,55,413.61
"hrv",1841,,1602.965735,,366.84
"aze",1841,,874.3414998,38,353.0881027
"gha",1841,,719.0343275,47.6,471.38
"irl",1841,,1957.20971,34.1,348.22
"cri",1841,,982.8602375,47,441.12
"che",1841,,3379.660748,47.2,344.77
"chn",1841,,1031.232665,39.2,417.44
"eth",1841,,527.9594993,47.5,447.88
"bra",1841,,1162.798525,39.1,417.44
"sdn",1841,,575.2703306,33.8,425.25
"srb",1841,,1616.713974,32.5,374
"yem",1841,,984.7645291,61.5,540.44
"syr",1841,,1113.084079,61.5,429.16
"egy",1841,,873.869413,61.5,404.69
"tls",1841,,564.933212,38.8,451.2725452
"syc",1841,,931.1431517,,310.7481274
"tur",1841,,1369.191404,43.5,379.99
"bhr",1841,,1473.223258,43.6,439.79
"lbn",1841,,1269.089024,61.5,447.88
"plw",1841,,903.4704213,,
"nga",1841,,970.6991902,49.5,438.46
"bgd",1841,,877.0400152,41.8,507.88
"bel",1841,,2906.663237,55.7,275.42
"pan",1841,,1076.463856,51.7,405.96
"ner",1841,,495.1032668,43.3,433.13
"are",1841,,1162.778924,44.3,434.46
"ind",1841,,1053.224483,37,509.39
"slb",1841,,392.0130421,47.6,504.87
"lca",1841,,939.6306955,,356.36101
"cym",1841,,1200.434093,,
"mlt",1841,,950.0924263,,263.7454239
"usa",1841,,2734.744474,58,422.808
"omn",1841,,1001.881856,44.8,413.61
"mus",1841,,1043.371809,41,427.86
"swe",1841,,1613.150953,60.8,220.81
"sle",1841,,814.5973749,53.7,513.91
"guy",1841,,1402.613621,38.2,429.16
"nld",1841,,4571.458589,50.8,277.76
"dma",1841,,766.0626043,,
"caf",1841,,470.7258514,46.4,443.79
"lao",1841,,911.5499002,38.4,418.74
"est",1841,,1099.702073,48.9,362.15
"mhl",1841,,552.7076674,,
"gin",1841,,471.3241593,32.7,445.15
"col",1841,,1019.381367,58.9,417.44
"cyp",1841,,1097.08924,35.3,339.12
"gab",1841,,392.6553221,45.9,435.79
"bmu",1841,,1417.983334,,
"pak",1841,,1021.950155,28.7,501.85
"nam",1841,,741.1637417,52.6,412.34
"lka",1841,,919.528562,46.6,409.79
"lva",1841,,880.6749652,48.9,404.69
"eri",1841,,562.9260033,46.7,441.12
"ltu",1841,,1489.428487,48.9,458.81
"alb",1841,,702.1378686,41.2,375.2
"bwa",1841,,440.8961757,35.6,397.2
"phl",1841,,995.2277312,32.5,431.79
"aus",1841,,1935.911208,45,390.99
"irn",1841,,1019.732502,61.5,506.38
"arm",1841,,558.5937868,29.1,351.8183721
"fsm",1841,,531.1539764,,343.6871758
"pry",1841,,1089.183208,49.9,374
"nru",1841,,614.653201,,
"per",1841,,1276.0298,48.8,371.61
"sgp",1841,,1073.320161,41.5,392.21
"cub",1841,,1390.224844,38.9,363.32
"vct",1841,,968.12861,,366.8975461
"bfa",1841,,492.5272266,37.5,454.69
"tgo",1841,,757.5024861,40.4,426.55
"irq",1841,,1059.691958,61.5,427.86
"cpv",1841,,580.4158315,49.4,394.71
"mdg",1841,,635.7560219,41,437.13
"zmb",1841,,732.3903135,42.1,409.79
"kor",1841,,552.3126582,32.1,503.36
"ken",1841,,970.4198971,46.3,507.88
"tcd",1841,,464.1125126,50.6,431.79
"arg",1841,,2036.165763,37.7,402.19
"smr",1841,,1508.928783,,
"som",1841,,721.3267167,50.9,451.96
"grd",1841,,1050.937757,,349.4134835
"svk",1841,,1697.772285,44.5,363.32
"mex",1841,,1319.929373,34.2,487.15
"gnb",1841,,792.8161416,49.8,417.44
"dza",1841,,922.8768316,61.5,460.21
"uzb",1841,,537.3145668,44.4,380.5734841
