"geo","time","pop","gdp_pc","gini","u5mr"
"mac",1890,67860,1261.868424,,
"ssd",1890,1756589,713.2315156,33.78,490.08
"ita",1890,31665125,3141.01403,46,332.92
"prk",1890,4959044,528.2600883,49.9,500.35
"bih",1890,1569427,1038.605276,45.9,378.8
"cmr",1890,2291482,880.3412403,33,460.21
"asm",1890,6139,,,
"prt",1890,5029810,2086.310803,39.4,372.81
"ecu",1890,1291183,830.1430653,47.2,405.96
"fji",1890,122056,998.1290485,46.2,498.88
"bra",1890,14410738,1492.110833,24.7,417.44
"gha",1890,1781078,769.2532538,38.1,471.38
"cri",1890,227054,1699.234393,43.4,435.79
"eth",1890,7832385,536.9740344,47.5,447.88
"sdn",1890,4860252,728.7501954,33.8,425.25
"srb",1890,3968679,2655.208721,30.4,233.32
"fro",1890,21393,,,
"yem",1890,3070113,1131.237635,39.5,540.44
"egy",1890,8912535,1165.836893,33.2,404.69
"che",1890,2972442,7989.536683,34.8,208.13
"hrv",1890,2273902,2632.629313,,366.84
"syr",1890,1758556,1387.879448,33.2,429.16
"irl",1890,3349404,3627.93162,33,140.16
"chn",1890,377135349,918.1069687,24.5,417.44
"plw",1890,5504,1066.750692,,
"pyf",1890,34531,,,
"vgb",1890,4779,,,
"nga",1890,16380516,1212.932437,37,438.46
"bhr",1890,72045,2410.375992,41.8,439.79
"bel",1890,6125406,6386.709397,49,256.22
"civ",1890,1742785,1164.445208,45.3,427.86
"spm",1890,2961,,,
"are",1890,45189,1731.155814,43.4,434.46
"ind",1890,232819584,1162.633949,28.6,524.7
"chanisl",1890,69222,,,
"tls",1890,296381,622.3054783,48.9,458.3434101
"syc",1890,16151,1130.567545,,201.3841007
"mrt",1890,511712,741.6687354,47.8,417.44
"ner",1890,1831048,627.1948738,43.3,433.13
"bgd",1890,27615079,968.1473536,39.4,551.72
"btn",1890,129082,724.4834913,48,429.8768471
"hos",1890,909,,,
"swe",1890,4780109,2735.485886,59.5,177.64
"sle",1890,1286792,1031.928755,46,513.91
"gbm",1890,37318,,,
"mus",1890,368896,1321.73931,44.7,284.37
"moz",1890,3787673,411.4085628,42.6,439.79
"npl",1890,5256924,764.061409,41,407.24
"rou",1890,10334053,2174.980553,34.8,343.12
"tza",1890,3842790,680.1326621,37.6,414.89
"mlt",1890,211471,1488.465603,,135.8368943
"cym",1890,4303,1669.733412,,
"omn",1890,399816,1327.449231,44.7,413.61
"gab",1890,286111,395.5172981,45.9,435.79
"bmu",1890,15068,1972.331646,,
"pak",1890,17873100,1128.110829,35.9,501.85
"nld",1890,4529873,5894.572073,42.3,259.17
"nam",1890,231395,1539.800914,39.6,412.34
"dma",1890,27386,1065.54815,,
"caf",1890,672749,596.3136597,49.2,443.79
"mco",1890,12982,4511.609392,,
"lao",1890,998964,1024.325594,38.4,418.74
"mtq",1890,141727,,,
"aze",1890,1667011,1111.883713,45.6,319.3913219
"lka",1890,3387731,1729.916766,43.4,409.79
"lva",1890,1125139,1172.717246,35.5,290.36
"swz",1890,87183,688.3428809,48.3,413.61
"cyp",1890,207321,1957.742309,42.8,339.12
"col",1890,3432631,1156.808046,42.4,417.44
"alb",1890,741688,1008.024981,28.4,375.2
"gum",1890,12695,,,
"fsm",1890,23340,547.6026538,,248.6736488
"aus",1890,3088808,7417.65549,36.7,162.22
"irn",1890,9418782,1235.004846,38.4,506.38
"slb",1890,70661,465.772452,50.8,504.87
"pry",1890,424496,2010.348541,42.7,374
"bwa",1890,122200,558.5255437,35.6,397.2
"lca",1890,42333,1103.696336,,262.9854388
"tur",1890,13188522,1837.512892,32.3,379.99
"ltu",1890,1483375,1983.340667,35.5,351.67
"lbn",1890,525702,1889.237695,37.3,447.88
"pan",1890,230232,1869.699573,43,405.96
"phl",1890,5668348,1091.801759,37.8,431.79
"tgo",1890,822418,959.6011741,46.4,426.55
"guy",1890,267135,1950.953278,38.2,429.16
"esh",1890,6398,,,
"usa",1890,63810074,5645.840347,50.6,267.97
"gib",1890,14629,,,
"arg",1890,3402273,5227.792785,41.5,392.21
"nru",1890,2355,778.2879588,,
"sgp",1890,157724,1989.911527,42.7,392.21
"msr",1890,11478,,,
"cub",1890,1658274,2454.148427,41.8,327.93
"per",1890,3337979,1451.681531,41.7,371.61
"irq",1890,1992559,1395.637632,37.7,427.86
"som",1890,1548224,756.0145683,37.1,451.96
"idn",1890,33747355,1076.620369,39,443.79
"mda",1890,1350371,883.4911415,34.8,335.6995564
"bgr",1890,3453830,1887.139945,34.8,324.61
"mex",1890,11868744,1861.726628,47.1,487.15
"dza",1890,4525691,1569.986877,33.2,460.21
"est",1890,634935,1464.376345,32.3,302.98
"grd",1890,51785,1293.655665,,243.7261731
"gin",1890,1821769,520.9638774,32.7,438.46
"mhl",1890,8960,569.4783642,,
"nor",1890,2003954,3251.465806,42.5,177.88
"mne",1890,233519,2067.81487,42.5,375.2
"uzb",1890,3853133,607.6250191,36,379.5404737
"nzl",1890,669985,6265.483647,38.2,112
"kna",1890,29274,1871.386189,,
"geo",1890,2033664,737.0465288,29.7,328.6680382
"eri",1890,516854,637.7719565,48.8,441.12
"tkm",1890,697742,1472.486155,29.1,475.0458083
"tca",1890,4738,781.9212746,,
"hnd",1890,469600,1653.195718,43.6,393.46
"arm",1890,781218,655.66457,32.8,329.9778424
"cze",1890,7132039,3440.978598,42.1,379.99
"dom",1890,407957,977.6988954,46.3,445.15
"wlf",1890,5223,,,
