"geo","time","pop","gdp_pc","gini","u5mr"
"lka",1917,,1974.757612,45.4,412.9347865
"lva",1917,,1474.331376,40.6,201.38
"mhl",1917,,633.0565832,,
"uzb",1917,,782.2578406,41.7,326.7947161
"gin",1917,,550.5041515,42.9,398.7192662
"gab",1917,,424.8121692,47.5,420.96
"som",1917,,793.3111434,42.1,436.59
"bmu",1917,,2738.828612,,
"nam",1917,,2303.730065,43.1,398.31
"dma",1917,,1320.59324,,
"caf",1917,,715.1028597,47.4,428.69
"lao",1917,,1092.299272,40,404.49
"grd",1917,,1450.554245,,199.8489723
"est",1917,,1841.00302,38.5,217.14
"mdv",1917,,836.7295538,,383.0027501
"geo",1917,,889.8000422,37.4,272.2126339
"phl",1917,,1925.719982,46.8,415.8690254
"eri",1917,,689.1415312,48.2,426.11
"irn",1917,,1610.622283,39.1,489.15
"fsm",1917,,600.9990086,,208.0620661
"nzl",1917,,8388.816231,38.8,61.92273717
"tca",1917,,988.3646229,,
"pry",1917,,2817.908942,41.9,361.3203665
"arm",1917,,805.6793917,37.9,265.7692379
"aus",1917,,7935.569979,41.4,75.33851095
"vct",1917,,1634.379781,,238.030452
"mdg",1917,,973.7586078,42.6,422.25
"irq",1917,,1788.126458,47,413.2404875
"bdi",1917,,465.8215797,45.3,409.52
"per",1917,,3086.561953,47.8,358.5678051
"arg",1917,,5698.095539,45.8,201.61
"gnq",1917,,430.8699928,51.2,431.32
"cpv",1917,,802.0352403,47.8,381.28
"bfa",1917,,536.3942169,39.1,439.5766752
"dnk",1917,,6698.908519,46.6,122.7431441
"smr",1917,,3096.079156,,
"ben",1917,,964.2349282,43,416.9131694
"zmb",1917,,992.0912989,43.9,396.602499
"ken",1917,,1348.373042,52.9,493.102632
"slv",1917,,2205.592994,42,445.8466116
"lby",1917,,3456.357161,40.4,390.8533901
"tcd",1917,,701.3719036,44.9,417.1
"zaf",1917,,4800.848632,53.7,384.89
"kor",1917,,765.1012521,32.1,484.8551014
"deu",1917,,4678.688258,44.5,240.65
"bol",1917,,2144.675576,36.9,390.92
"tun",1917,,1184.609886,37,444.55
"mda",1917,,1080.14118,30.1,263.1105901
"mne",1917,,2566.476649,41.3,362.43
"svk",1917,,3421.738649,44.9,280.48
"mex",1917,,2656.541936,52.7,423.54
"dza",1917,,2243.714229,37.9,445.1260039
"mmr",1917,,1400.294756,33.3,418.39
"idn",1917,,1383.206309,45.1,427.8079218
"bgr",1917,,2122.574674,30.1,268.58
"nor",1917,,4712.576311,45.5,91.07167879
"ukr",1917,,1498.134725,42.8,348.69
"gnb",1917,,843.0756619,51.5,403.23
"svn",1917,,3418.818151,40.1,348.69
"wsm",1917,,2021.96891,,279.0760479
"kna",1917,,2292.640289,,
"blr",1917,,1105.98101,40.8,251.18
"hkg",1917,,2223.641521,,
"cze",1917,,4593.586813,39.4,230.67
"dom",1917,,1177.868488,43.5,422.6332333
"rus",1917,,2808.059842,40.8,307.4469876
"sur",1917,,3259.069641,37.9,392.15
"lso",1917,,419.7608026,51.5,390.8224705
"hnd",1917,,2333.321173,42.8,379.9566513
