"geo","time","pop","gdp_pc","gini","u5mr"
"nzl",2014,4495482,33537.83817,33.3,5.8
"fsm",2014,104044,3474.588057,,35.8
"eri",2014,5110444,1140.472172,47.5,48.1
"mdv",2014,357415,14094.88034,,9.2
"tca",2014,33740,20106.54298,,
"geo",2014,4034774,7233.37689,41.4,12.6
"phl",2014,99138690,6597.667008,43,28.8
"pry",2014,6552518,8037.603071,48,21.2
"aus",2014,23622353,43218.75124,32.6,3.7
"irn",2014,78143644,15572.83503,43.4,16.1
"arm",2014,3006154,7763.385814,30.3,14.9
"slv",2014,6107706,7613.393598,41.8,17.4
"vct",2014,109360,10130.93369,,18.8
"irq",2014,35273293,14018.43426,29.5,32.9
"arg",2014,42980026,17518.92628,43.6,12.9
"cpv",2014,513906,6342.794074,43.8,25.1
"gnq",2014,820885,30783.13023,50.5,97.4
"bdi",2014,10816860,757.8942096,33.3,84.6
"smr",2014,31595,39614.08573,,3
"ben",2014,10598482,1778.809481,43.5,102.1
"myt",2014,233635,,,4.467
"zmb",2014,15721343,3898.179338,57.5,70.2
"ken",2014,44863583,2776.030367,47.7,52.3
"deu",2014,80646262,43443.7032,29.7,3.8
"esh",2014,561034,,,43.223
"dnk",2014,5646899,42776.94611,27.5,3.6
"bfa",2014,17589198,1606.406007,50.1,92.4
"mdg",2014,23571713,1370.634807,40.6,51.5
"lby",2014,6258984,14887.08489,38.8,13.9
"zaf",2014,53969054,12446.37393,65,43.3
"kor",2014,50074401,33629.34698,30.2,3.6
"per",2014,30973148,11513.94833,45.3,17.5
"tcd",2014,13587053,2140.951147,43.3,142.9
"cok",2014,20725,,,8.4
"nor",2014,5147970,64020.4544,22.7,2.7
"tun",2014,11130154,10825.27284,35.8,14.6
"mda",2014,4072340,4753.548815,30.6,16.1
"mne",2014,625292,14357.74454,30.6,5
"mmr",2014,53437159,3727.003142,44.3,51.7
"gnb",2014,1800513,1363.256956,38.7,96.2
"idn",2014,254454778,10098.66979,38.1,28.2
"bgr",2014,7201308,16048.43624,35.4,11.1
"bol",2014,10561887,6153.041065,46.6,39.8
"flk",2014,2891,,,
"ukr",2014,45002497,8267.065341,24.8,9.5
"svk",2014,5422861,26354.70413,26.1,7
"mex",2014,125385833,16495.80172,45.7,13.8
"dza",2014,38934334,13179.28202,42.5,24.6
"dom",2014,10405943,12504.70239,45.7,31.6
"rus",2014,143429435,23292.91145,39.6,9.9
"kna",2014,54944,21687.92981,,10.9
"sur",2014,538248,16648.59571,36,21.9
"wsm",2014,191845,5524.973709,,17.9
"isr",2014,7939483,31179.76901,36,4.1
"tkm",2014,5307188,14762.18827,46.4,53.1
"wlf",2014,13204,,,
"svn",2014,2066068,28058.86349,24.4,2.8
"lso",2014,2109197,2494.082004,54.2,98.4
"hnd",2014,7961680,4213.879821,57.4,21.1
"blr",2014,9500422,17348.76639,26.5,4.6
"gbr",2014,64331348,37613.53575,30.2,4.4
"hkg",2014,7226869,52551.601,,2.5
"cze",2014,10542666,28694.7099,24.6,3.5
"pse",2014,4542059,4492.541123,34.5,21.7
"atg",2014,90900,20796.81033,,8.4
"esp",2014,46259716,32270.43414,34.7,4.2
"guf",2014,261466,,,10.864
"stp",2014,186342,2923.231514,,49
"niu",2014,1610,,,23.6
"fra",2014,64121249,37217.53378,30.1,4.4
"hti",2014,10572029,1669.643946,59.2,71
"isl",2014,327318,41236.93315,,2.1
"dji",2014,876174,3015.937258,40,67.4
"hun",2014,9889540,23608.99762,27.9,6.2
"tha",2014,67725979,13986.49501,39.4,12.6
"bhs",2014,383054,22439.35104,,12.4
"tjk",2014,8295840,2532.509031,36.9,46.3
"tto",2014,1354483,29820.22763,39,20.9
"pri",2014,3686517,33649.36408,,6.899
"jam",2014,2783301,8461.642668,45.5,16.2
"nic",2014,6013913,4573.980932,45.7,22.8
"glp",2014,466100,,,6.016
"lie",2014,37286,,,
"ury",2014,3419516,19928.84147,41.3,10.6
"kir",2014,110470,1822.401979,,57.4
"can",2014,35587793,42816.51188,31.5,5
"shn",2014,3987,,,
"khm",2014,15328136,3093.238691,31.8,30.6
"chl",2014,17762647,21967.17723,50.3,8.3
"grl",2014,56211,27215.663,,
"fin",2014,5479660,38569.11401,25.6,2.4
"ven",2014,30693827,16665.50551,44.8,15.3
"gtm",2014,16015494,7180.845962,52.4,30.1
"aia",2014,14460,,,
"vnm",2014,92423338,5370.144872,35.6,22.3
"kgz",2014,5843617,3169.471608,33.4,22.6
"grc",2014,11000777,24501.53958,34,4.2
"afg",2014,31627506,1876.641594,27.8,93.9
"rwa",2014,11341544,1484.897476,50.8,44.8
"reu",2014,855177,,,4.471
"cod",2014,74877030,768.1145251,44,101.7
"mnp",2014,54541,,,
"com",2014,769991,1458.650832,63.8,75.9
"uga",2014,37782971,1638.469609,44.6,61.9
"ton",2014,105586,4962.303659,,17.1
"brb",2014,283380,12829.3661,,13.3
"mng",2014,2909871,11508.96847,36.5,23.5
"mwi",2014,16695253,777.5953891,46.2,68.2
"mli",2014,17086022,1653.32456,33,118.3
"mys",2014,29901997,23578.51319,46.2,8.4
"mar",2014,33921203,7039.793287,40.9,28.6
"gmb",2014,1928201,1554.73078,47.3,71.1
"ago",2014,24227524,7546.198762,42.7,162.2
"kwt",2014,3753121,83394.38659,39.3,9
