"geo","time","pop","gdp_pc","gini","u5mr"
"lka",1831,,910.5258889,47.2,409.79
"lva",1831,,825.5708879,48.9,404.69
"mhl",1831,,549.342666,,
"uzb",1831,,521.0700547,44.4,380.7846478
"gin",1831,,461.7870972,32.7,446.51
"gab",1831,,392.0712453,45.9,435.79
"bmu",1831,,1325.627806,,
"nam",1831,,638.4180179,52.6,412.34
"pak",1831,,1020.492151,28.7,501.85
"nld",1831,,4149.269533,53.5,317.3294084
"dma",1831,,716.1677189,,
"caf",1831,,448.5436089,45.9,443.79
"lao",1831,,890.1011109,38.4,418.74
"est",1831,,1030.893409,48.9,362.15
"arm",1831,,537.5026704,29.1,356.4502052
"fsm",1831,,527.8548668,,367.1500958
"nzl",1831,,661.5292188,38.2,390.99
"ltu",1831,,1396.234532,48.9,458.81
"alb",1831,,686.3450941,41.2,375.2
"phl",1831,,980.7198482,32.5,431.79
"pry",1831,,961.12001,51.4,374
"eri",1831,,548.7624456,46.3,441.12
"aus",1831,,1446.426156,43.2,390.99
"irn",1831,,1000.649663,59.7,506.38
"slv",1831,,1071.798963,49.7,461.6
"vct",1831,,905.0728417,,388.3918497
"arg",1831,,1767.028578,42.2,402.19
"irq",1831,,1017.308899,59.7,427.86
"gnq",1831,,370.4921523,47.3,446.51
"ben",1831,,631.0514644,47.1,430.46
"ken",1831,,940.5226799,46.3,507.88
"sgp",1831,,1049.742419,41.3,392.21
"cpv",1831,,556.2298975,49.7,394.71
"bfa",1831,,487.0243013,37.5,454.69
"smr",1831,,1481.956073,,
"tgo",1831,,721.8063293,39.2,426.55
"mdg",1831,,605.7969828,41,437.13
"zmb",1831,,714.9057704,41.1,409.79
"nru",1831,,585.7426966,,
"tcd",1831,,442.2419137,50.6,431.79
"zaf",1831,,1556.098397,35.9,398.45
"kor",1831,,557.9401306,32.1,503.36
"deu",1831,,2031.772838,49.6,401.6796609
"per",1831,,1242.874483,52.9,371.61
"bol",1831,,950.1236197,36.9,404.69
"nor",1831,,1293.230676,45.2,252.611223
"tun",1831,,756.7421928,59.7,460.21
"som",1831,,714.4408971,50.9,451.96
"mda",1831,,661.1621949,47.8,374.5913972
"mne",1831,,1160.293983,34.4,375.2
"svk",1831,,1565.054056,39.9,363.32
"grd",1831,,1007.296902,,376.0673921
"mmr",1831,,843.9522721,30.5,433.13
"gnb",1831,,786.4226279,49.8,417.44
"idn",1831,,1013.668503,48.1,443.79
"bgr",1831,,1153.054604,47.8,353.98
"ukr",1831,,838.8532752,40,360.97
"mex",1831,,1349.656277,37,487.15
"dza",1831,,828.0348539,59.7,460.21
"rus",1831,,1572.322005,56.4,418.74
"wsm",1831,,1457.713294,,410.037587
"kna",1831,,1257.781151,,
"blr",1831,,654.9730533,56.4,365.67
"hkg",1831,,1035.030095,,
"cze",1831,,2101.040556,39.9,379.99
"tkm",1831,,1036.602563,41.4,489.9193692
"tca",1831,,525.5386871,,
"dom",1831,,710.1023129,42.2,445.15
"svn",1831,,1545.634219,27.7,360.97
"sur",1831,,1767.418157,35.4,405.96
"hnd",1831,,778.5502676,55.6,393.46
"gbr",1831,,3655.89128,53.5,310.45
"mdv",1831,,844.0775455,,436.9735827
"geo",1831,,573.7241359,29.7,371.8700652
"esp",1831,,1563.306952,35.7,450.6
"bdi",1831,,430.1832834,43.7,423.95
"tha",1831,,949.132774,45.4,438.46
"tjk",1831,,596.4269306,47.4,356.1538199
"stp",1831,,900.5516312,,393.1177184
"nic",1831,,1096.90718,51.8,509.39
"jam",1831,,1071.413922,39.1,389.77
"pse",1831,,1226.068215,37.7,434.9052779
"hti",1831,,710.4440227,42.7,486.0711526
"atg",1831,,817.3986149,,368.2165492
"dnk",1831,,2197.617679,57.5,319.22783
"isl",1831,,1047.001117,,403.3789922
"dji",1831,,829.5110091,43.1,445.15
"lby",1831,,1204.843132,43.9,404.69
"hun",1831,,1364.960124,42.2,368.01
"pri",1831,,1464.065947,,
"tto",1831,,1309.625982,44.3,381.21
"khm",1831,,921.0139295,41.1,379.99
"chl",1831,,985.1314965,53.2,417.44
"gtm",1831,,940.0902395,35.3,503.36
"fin",1831,,1367.437888,50.6,366.84
"ury",1831,,2282.03921,48.1,405.96
"kir",1831,,566.2575322,,404.5281908
"ven",1831,,718.1559733,43.6,414.89
"can",1831,,1676.620818,38.4,333.47
"grl",1831,,443.5383395,,
"vnm",1831,,857.0196473,40.4,417.44
"kgz",1831,,561.2228666,46,380.4670761
"grc",1831,,1553.560865,49.9,360.97
"uga",1831,,490.5341986,41,510.9
"afg",1831,,627.4830428,30.5,472.81
"isr",1831,,883.5470356,44.9,447.6990751
"lso",1831,,400.0238728,54.5,407.24
"ton",1831,,689.7613939,,349.2568602
"brb",1831,,986.6527156,,523.8916591
"mng",1831,,604.9648844,38.5,420.04
"jpn",1831,,1095.886356,50.4,363.32
"zwe",1831,,901.923448,34.6,395.95
"mys",1831,,1022.947498,25.3,435.79
"mli",1831,,606.6401607,47.2,494.48
"sen",1831,,525.7819346,45.3,512.4
"fra",1831,,1783.373941,57.3,283.54
"sau",1831,,869.245061,45.5,416.16
"kwt",1831,,1232.115081,44.3,500.35
"mwi",1831,,351.530167,45.7,439.79
"bhs",1831,,1560.83676,,359.9904966
"gmb",1831,,828.3657586,45.7,460.21
"jor",1831,,1024.137326,40.7,421.34
"ago",1831,,707.5952413,45.8,485.68
"and",1831,,1413.895115,,
"png",1831,,568.7051668,25.8,423.95
"brn",1831,,1574.034958,,454.69
"cog",1831,,627.4327594,49.7,408.51
"pol",1831,,1364.946242,35.1,369.21
"lbr",1831,,823.2050077,41,429.16
"cmr",1831,,662.1874757,52.5,460.21
"mac",1831,,1033.089554,,
"ecu",1831,,569.4475489,41.2,405.96
"twn",1831,,1000.470039,,
"vut",1831,,609.4909896,,358.205822
"tuv",1831,,748.0598603,,
"srb",1831,,1489.892905,32.5,374
"rwa",1831,,448.314162,59,420.04
"qat",1831,,1232.115081,44.3,433.13
"kaz",1831,,1253.186788,43.3,497.41
"cod",1831,,550.7344397,42.1,422.65
"com",1831,,718.2674729,38.1,416.16
"eth",1831,,526.1350542,47.5,447.88
"blz",1831,,625.0771727,,374.2830971
"lux",1831,,1659.303867,30.8,357.45
"abw",1831,,899.4385408,,
"mar",1831,,730.8077238,59.7,403.44
"aut",1831,,2377.516559,47,436.85
"bhr",1831,,1411.194075,43.9,439.79
"mkd",1831,,757.1452768,32.5,392.1166797
"nga",1831,,927.5483322,52,438.46
"civ",1831,,919.599727,39.2,427.86
"mrt",1831,,557.8788374,48.9,417.44
"btn",1831,,645.0896511,47.2,451.5422989
"ita",1831,,2556.618478,56.9,453.33
"bih",1831,,709.1606143,33,378.8
"rou",1831,,950.6604462,47.8,371.61
"ssd",1831,,536.4885289,33.78,490.08
"prt",1831,,1692.726542,47.1,372.81
"fji",1831,,817.1665711,47.1,498.88
"npl",1831,,657.1285227,41,407.24
