"geo","time","pop","gdp_pc","gini","u5mr"
"tls",1815,,536.65921,33.5,447.5650615
"nga",1815,,874.4364548,54.9,438.46
"bhr",1815,,1317.327697,44.5,439.79
"are",1815,,1055.054468,44.7,434.46
"bgd",1815,,874.8970604,41.8,507.88
"btn",1815,,630.8034518,47,457.6036283
"mrt",1815,,528.6337892,49.2,417.44
"bel",1815,,2417.737156,62.4,321.31
"civ",1815,,862.5633091,38.1,427.86
"syc",1815,,840.0150619,,391.1713395
"ner",1815,,447.0410938,43.3,433.13
"npl",1815,,655.5931638,41,407.24
"moz",1815,,393.8643524,45.2,439.79
"mlt",1815,,783.2038929,,375.0506932
"cym",1815,,1041.33166,,
"omn",1815,,917.5006197,44.9,413.61
"rou",1815,,817.2958805,47.8,371.61
"tza",1815,,563.3031795,37.6,414.89
"swe",1815,,1463.502653,67.5,274.63
"sle",1815,,735.5202963,57.7,513.91
"nld",1815,,3944.516922,56.3,323.5
"caf",1815,,425.0301172,45.2,443.79
"cyp",1815,,855.3015139,31.3,339.12
"lva",1815,,764.3618955,48.9,404.69
"bmu",1815,,1230.047486,,
"lao",1815,,866.4407583,38.4,418.74
"lka",1815,,900.0503952,48,409.79
"swz",1815,,490.6251107,58.6,413.61
"col",1815,,964.8646338,58.9,417.44
"mco",1815,,1987.469249,,
"gab",1815,,391.1367225,45.9,435.79
"dma",1815,,664.5306462,,
"pak",1815,,1019.453128,28.7,501.85
"aze",1815,,777.6360552,34,372.3887385
"nam",1815,,541.3647187,52.6,412.34
"tur",1815,,1223.917907,57.7,379.99
"fsm",1815,,522.6164469,,408.0676391
"aus",1815,,843.226474,41.3,390.99
"lbn",1815,,1094.780169,57.7,447.88
"ind",1815,,1050.65104,32.8,509.39
"plw",1815,,840.7400901,,
"alb",1815,,668.8818792,41.2,375.2
"pan",1815,,849.0019316,56.3,405.96
"pry",1815,,836.9446067,53.8,374
"bwa",1815,,398.0961587,35.6,397.2
"phl",1815,,964.2828803,32.5,431.79
"lca",1815,,876.3389677,,418.7057892
"ltu",1815,,1292.715731,48.9,458.81
"slb",1815,,363.8151518,46,504.87
"arg",1815,,1510.747229,47.1,402.19
"nru",1815,,555.0933649,,
"guy",1815,,1216.714836,38.2,429.16
"cub",1815,,1028.281973,37.3,388.54
"sgp",1815,,1023.637762,41,456.05
"usa",1815,,2348.874605,66.6,458.265
"mus",1815,,942.0864415,39,427.86
"tgo",1815,,683.9678965,37.8,426.55
"irq",1815,,971.9146194,57.7,427.86
"per",1815,,1206.493865,57.4,371.61
"grd",1815,,960.6624094,,423.0067602
"mne",1815,,1059.782716,32.2,375.2
"mhl",1815,,543.9987118,,
"uzb",1815,,503.3906127,44.4,381.1227534
"som",1815,,703.556798,50.9,451.96
"est",1815,,954.4615144,48.9,362.15
"mex",1815,,1382.094245,40.1,487.15
"dza",1815,,730.0251635,57.7,460.21
"mda",1815,,622.3737245,47.8,385.8941375
"gin",1815,,451.1810409,32.7,447.88
"bgr",1815,,1091.389879,47.8,362.15
"nor",1815,,1309.140618,43.7,335.73
"tkm",1815,,959.7473838,41.4,494.0325427
"mdv",1815,,844.3816674,,447.8235798
"sur",1815,,1639.983902,33.7,405.96
"eri",1815,,533.1943128,45.6,441.12
"nzl",1815,,659.9524285,38.2,390.99
"geo",1815,,544.1421275,29.7,384.5350797
"svn",1815,,1411.742587,27.7,360.97
"kna",1815,,1167.092706,,
"irn",1815,,979.3005447,57.7,506.38
"hnd",1815,,676.0607302,58.8,393.46
"arm",1815,,514.8353396,29.1,363.9883101
"cze",1815,,1919.658934,34.9,379.99
"tca",1815,,487.6463349,,
"dom",1815,,668.496949,41.1,445.15
"rus",1815,,1455.747829,57.9,418.74
"ken",1815,,894.5870248,46.3,507.88
"bdi",1815,,423.8525711,43.7,423.95
"lby",1815,,1052.106635,44.5,404.69
"hun",1815,,1251.952062,47.4,368.01
"zaf",1815,,1482.965483,35.9,398.45
"tto",1815,,1232.89413,44.6,405.96
"kor",1815,,567.060973,32.1,503.36
"deu",1815,,1821.639816,53,340.25
"mdg",1815,,574.0399761,41,437.13
"smr",1815,,1439.792363,,
"slv",1815,,976.5545353,51.4,461.6
"zmb",1815,,687.7913882,39.9,409.79
"tjk",1815,,559.4597514,47.4,368.9881184
"stp",1815,,874.2309517,,421.1678842
"jam",1815,,1172.956102,39.1,389.77
"gnq",1815,,362.708898,46.1,446.51
"tcd",1815,,419.0587685,50.6,431.79
"vct",1815,,839.8153456,,425.4324267
"ben",1815,,597.9705708,48,430.46
"cpv",1815,,530.3904079,50.1,394.71
"dnk",1815,,2069.537988,61,363.32
"bfa",1815,,480.6819405,37.5,454.69
"gnb",1815,,778.8657672,49.8,417.44
"bol",1815,,855.5104726,36.9,404.69
"gtm",1815,,858.997171,35.3,503.36
"mmr",1815,,841.9406668,30.5,433.13
"svk",1815,,1429.94384,34.9,363.32
"idn",1815,,996.5547684,51.7,443.79
"tun",1815,,717.3250302,57.7,460.21
"ury",1815,,1761.837785,48.1,405.96
"kir",1815,,558.33214,,428.919311
"ukr",1815,,776.6595078,45.6,360.97
"can",1815,,1444.734614,45.1,333.47
"isr",1815,,881.441054,44.9,447.8543659
"uga",1815,,464.8194819,41,510.9
"blr",1815,,612.7687098,57.9,365.67
"gbr",1815,,3589.223336,59.3,310.45
"hkg",1815,,1009.036288,,
"wsm",1815,,1403.288743,,440.4658543
"lso",1815,,396.448479,55.3,407.24
"jor",1815,,978.4383492,39.7,421.34
"pri",1815,,1378.285355,,
"atg",1815,,758.4625995,,419.2958242
"nic",1815,,975.27851,54.3,509.39
"esp",1815,,1521.225783,38,450.6
"pol",1815,,1284.105662,34.5,369.21
"tha",1815,,933.5291786,47.4,438.46
"bhs",1815,,1448.297421,,413.578303
"dji",1815,,788.5712791,42.2,445.15
"jpn",1815,,1071.84018,53.2,363.32
"zwe",1815,,884.6717696,34.6,395.95
"sen",1815,,498.2194659,45.9,512.4
"fra",1815,,1857.220209,59,282.3736379
"pse",1815,,1223.145816,35.8,435.0573676
"isl",1815,,928.4045239,,412.34
"ago",1815,,659.5657642,48.9,485.68
"hti",1815,,634.7390021,42.1,486.2408525
"brn",1815,,1515.267471,,454.69
"mys",1815,,999.5215821,25.3,435.79
"vut",1815,,586.7352981,,391.8424755
"twn",1815,,998.042808,,
"kgz",1815,,509.2404824,46,381.6282145
"fin",1815,,1278.47634,50.6,370.41
"khm",1815,,905.487866,39.8,379.99
"vnm",1815,,862.9140291,40.4,417.44
"ven",1815,,683.4997766,43.5,414.89
"chl",1815,,1028.639738,47.1,417.44
"grc",1815,,1407.366177,49.9,360.97
"grl",1815,,394.1829384,,
"blz",1815,,580.0079039,,419.666973
"rwa",1815,,439.3145902,59,420.04
"mng",1815,,593.4070099,35.7,420.04
"kaz",1815,,1160.273748,43.3,497.41
"abw",1815,,834.5872886,,
"lux",1815,,1455.912701,28.2,357.45
"ton",1815,,664.0087615,,395.9779649
"brb",1815,,915.5131532,,495.2161508
"afg",1815,,604.0329988,30.5,469.98
"com",1815,,706.6735753,36.3,416.16
"cod",1815,,515.4916261,42.1,422.65
"qat",1815,,1160.559915,44.7,433.13
"kwt",1815,,1160.559915,44.7,500.35
"mkd",1815,,691.5570443,32.5,394.5269335
"png",1815,,547.4722371,25.8,423.95
"aut",1815,,1962.830102,53.4,305.71
"sau",1815,,854.5291167,45.2,416.16
"mwi",1815,,350.6922761,45.7,439.79
"cog",1815,,599.6666839,51.1,408.51
"mar",1815,,716.3728975,57.7,403.44
"mli",1815,,603.9501004,47.2,494.48
"gmb",1815,,820.3333463,45.3,460.21
