"geo","time","pop","gdp_pc","gini","u5mr"
"pan",1840,113509,1064.402533,51.8,405.96
"ind",1840,189298397,1053.074229,36.8,509.39
"fsm",1840,18200,530.8231926,,345.9643581
"plw",1840,4286,900.4119936,,
"slb",1840,62398,390.6359879,47.6,504.87
"gum",1840,24605,,,
"pry",1840,263971,1075.644222,50.1,374
"bwa",1840,121000,438.7731436,35.6,397.2
"alb",1840,478227,700.5424447,41.2,375.2
"phl",1840,2669713,993.7674362,32.5,431.79
"lca",1840,24000,936.549165,,358.5776456
"tur",1840,10731241,1361.946608,44.2,379.99
"ltu",1840,936981,1479.835942,48.9,458.81
"aus",1840,434095,2269.164921,44.8,390.99
"lbn",1840,383830,1260.442934,61.3,447.88
"usa",1840,17942443,2792.163552,58.4,426.17
"mus",1840,147700,1038.347697,40.9,427.86
"irq",1840,1267848,1055.375486,61.3,427.86
"per",1840,1746788,1272.674979,49.2,371.61
"msr",1840,6382,,,
"esh",1840,3574,,,
"tgo",1840,532290,753.8549106,40.3,426.55
"sgp",1840,45843,1070.938857,41.5,392.21
"gib",1840,11054,,,
"arg",1840,873747,2007.503071,38.2,402.19
"nru",1840,1974,611.6991323,,
"guy",1840,190726,1393.198966,38.2,429.16
"cub",1840,975565,1374.193055,38.8,362.15
"uzb",1840,2308592,535.667636,44.4,380.5945952
"mda",1840,856960,694.2469954,47.8,368.3797168
"gin",1840,1175256,470.361703,32.7,445.15
"som",1840,1134784,720.6352307,50.9,451.96
"nor",1840,1252476,1604.208253,46.5,222.2
"mne",1840,151224,1248.815871,35.6,375.2
"bgr",1840,2391853,1205.351635,47.8,349.37
"est",1840,402035,1092.61953,48.9,362.15
"grd",1840,31686,1046.490015,,351.9915695
"mex",1840,7288858,1322.872491,34.4,487.15
"mhl",1840,6598,552.3702968,,
"dza",1840,3082721,912.9232634,61.3,460.21
"wlf",1840,4103,,,
"dom",1840,124412,745.6049906,42.8,445.15
"svn",1840,560762,1663.55473,27.7,360.97
"rus",1840,37420913,1666.466887,55.3,418.74
"kna",1840,20037,1336.37916,,
"eri",1840,267839,561.4934068,46.7,441.12
"tkm",1840,441894,1098.670527,41.4,487.6207766
"irn",1840,7250391,1017.808057,61.3,506.38
"nzl",1840,82479,662.4161633,38.2,390.99
"cze",1840,5936625,2260.734524,44,379.99
"geo",1840,1289717,598.7529651,29.7,364.9301964
"tca",1840,3791,558.3792925,,
"mdv",1840,47643,843.3119804,,430.9863931
"sur",1840,93949,1877.863085,36.3,405.96
"arm",1840,496835,556.4480139,29.1,352.278834
"hnd",1840,259511,873.325027,53.7,393.46
"bfa",1840,1927874,491.9741966,37.5,454.69
"glp",1840,93610,,,
"mdg",1840,1930536,632.694688,41,437.13
"hun",1840,4802380,1464.070894,37.9,368.01
"slv",1840,322461,1155.887522,48.7,461.6
"bdi",1840,1050588,433.7846883,43.7,423.95
"tjk",1840,561105,627.515973,47.4,349.1317101
"zaf",1840,1894070,1468.535203,35.9,398.45
"kor",1840,9494784,552.8728968,32.1,503.36
"ken",1840,2574000,967.3879955,46.3,507.88
"jam",1840,399666,994.2981749,39.1,389.77
"cpv",1840,66718,577.9507092,49.4,394.71
"dnk",1840,1368238,2412.263045,54.7,270.65
"smr",1840,6259,1506.209716,,
"zmb",1840,747000,730.6228594,42,409.79
"myt",1840,9033,,,
"stp",1840,26419,915.7014544,,378.1686429
