"geo","time","pop","gdp_pc","gini","u5mr"
"ssd",1925,,1035.958416,43.56,432.5452408
"fji",1925,,1456.219928,43.3,495.7239938
"tuv",1925,,1108.976519,,
"mac",1925,,1884.48854,,
"ecu",1925,,1494.547952,43.2,385.4170896
"vut",1925,,934.7020033,,211.7533725
"ita",1925,,5579.785437,50.9,192.12
"prk",1925,,844.6911126,48.2,405.27
"cmr",1925,,1106.698364,43.9,436.8872685
"prt",1925,,2674.271761,49.4,209.1
"lbr",1925,,1029.908988,45.6,396.0056633
"gha",1925,,2093.967171,43.3,426.9724282
"srb",1925,,3737.645063,42.3,161.2674393
"yem",1925,,1251.950098,44,516.3886754
"irl",1925,,4408.566411,54.8,93.53385159
"cri",1925,,2447.751031,46.7,319.08
"che",1925,,12979.89189,38.9,77.08
"chn",1925,,1035.375707,44.3,395.4
"eth",1925,,552.4172924,51,424.23
"lux",1925,,6987.706209,37,170.3154667
"hrv",1925,,3759.054978,,304.34
"syr",1925,,1690.188322,45.1,409.0105986
"blz",1925,,1296.696499,,191.0670594
"egy",1925,,1522.521198,45.1,385.6340767
"kaz",1925,,2307.125572,38.1,343.03
"abw",1925,,2097.848399,,
"mrt",1925,,909.6361524,48.7,376.5751379
"aut",1925,,6615.120123,37.3,184.69
"ner",1925,,769.5894797,46.8,410.26
"nga",1925,,1685.366011,44,415.9280608
"btn",1925,,781.7080642,47.4,417.5189576
"civ",1925,,1489.246778,41.1,404.6382015
"bhr",1925,,2807.941821,37.9,416.3322317
"are",1925,,2278.347347,44.4,411.620764
"bgd",1925,,1170.550824,38.2,493.0717721
"syc",1925,,1924.574296,,147.7757529
"omn",1925,,1934.511037,42.5,406.5357061
"cym",1925,,3311.842968,,
"moz",1925,,423.0366416,39.8,416.7485938
"tza",1925,,769.514837,41.9,393.137192
"npl",1925,,877.7793864,41,384.3102951
"rou",1925,,2954.226283,28.7,312.2294661
"swe",1925,,5891.288107,52,75.18966942
"bih",1925,,1260.68884,45.3,328.74
"sle",1925,,1150.148118,45.9,486.6489259
"mlt",1925,,2052.031525,,84.56371167
"sdn",1925,,1043.86912,43.6,403.3985141
"pak",1925,,1359.140089,43.1,530.5528053
"col",1925,,2037.600202,58,190.3960359
"nam",1925,,2604.560632,44.2,390.57
"dma",1925,,1487.268606,,
"lao",1925,,1106.068272,41.9,396.63
"bmu",1925,,3903.732259,,
"aze",1925,,1401.565513,42.4,245.1672513
"cyp",1925,,2884.804428,41.2,223.51
"lka",1925,,1854.747038,46,346.753567
"lva",1925,,2128.772591,41.1,175.94
"nld",1925,,8562.470533,42.8,81.54725699
