"geo","time","pop","gdp_pc","gini","u5mr"
"syr",1987,11374772,4233.67943,40.7,42.7
"egy",1987,52173840,5774.441748,29.7,102.5
"fro",1987,47194,,,
"swz",1987,767417,5170.943777,58.1,76
"gha",1987,13480381,1812.742281,35.4,144.1
"stbar",1987,4184,,,
"hrv",1987,4758152,20085.33706,,15.8
"nfk",1987,1964,,,
"irl",1987,3566416,18384.76565,36.5,10.1
"chn",1987,1092646739,1651.782484,29.9,53.7
"bra",1987,142437479,11266.8313,59.7,69.1
"tls",1987,689170,976.6860486,36.7,201
"nga",1987,88412917,2525.67095,43,211.5
"pyf",1987,184958,,,22.9
"bel",1987,9916261,27813.42672,22.2,11
"ner",1987,7233482,958.1382765,49.8,336.9
"bhr",1987,448994,28400.54605,35,23.6
"are",1987,1518991,101308.2481,45.1,19.7
"eri_a_eth",1987,46000059,,,
"lca",1987,131032,6615.780269,,24.9
"ind",1987,817232241,1525.042837,31.9,137.3
"bgd",1987,98149262,1195.542538,28.2,161.8
"chanisl",1987,136716,,,18.726
"hos",1987,757,,,
"plw",1987,14237,13230.70181,,39
"slb",1987,286868,1709.965596,46.5,42.3
"syc",1987,70010,11470.24488,,18.6
"spm",1987,6179,,,
"tur",1987,51168841,10351.45869,43.4,88.7
"lbn",1987,2672182,14076.52309,48.2,37.7
"pan",1987,2318444,8995.060742,54.3,34.1
"cheslo",1987,15509613,,,
"swe",1987,8413658,29888.59505,22.9,7.4
"sle",1987,3681945,1356.156907,52.2,268.2
"gbm",1987,66449,,,
"mus",1987,1030175,6493.27532,39.6,28.8
"jey",1987,81270,,,
"mlt",1987,345490,13659.8341,,12.8
"omn",1987,1620573,36052.79566,40.9,53.3
"sjm",1987,3314,,,
"kos",1987,1650450,,,
"usa",1987,245425409,34787.06751,34,12.2
"guy",1987,745149,3551.183205,51.9,64.7
"yug",1987,22436996,,,
"cym",1987,21343,48198.87052,,
"gab",1987,876877,16382.93042,54.4,95.7
"bmu",1987,59730,42538.58981,,
"aze",1987,6886428,8678.526901,32.8,97.2
"pak",1987,98301647,2761.120832,33.4,146.2
"deu_east",1987,16245853,,,
"lka",1987,16648992,3100.661112,32.5,24.2
"lva",1987,2629831,13182.06554,23.3,18.6
"nld",1987,14634787,28936.71748,27.6,9.2
"nam",1987,1247186,6071.837134,74.3,79.1
"akr_a_dhe",1987,13832,,,
"caf",1987,2751163,942.2836753,54.1,176.9
"cyp",1987,723380,19748.48758,29.8,11.8
"mco",1987,29169,39209.11358,,
"lao",1987,3895066,1618.659147,34.3,174.3
"mtq",1987,347768,,,21.801
"gin",1987,5375058,1084.607643,52.6,253.6
"col",1987,32324326,7158.470931,52.5,38.7
"gbg",1987,59455,,,
"korea_union",1987,60692717,,,
"mhl",1987,42148,2732.696804,,56.6
"dma",1987,72368,5719.852214,,17
"gum",1987,121924,,,29.489
"fsm",1987,90024,2656.37413,,58
"bwa",1987,1260720,6393.18886,53.7,52
"phl",1987,57312794,3670.467872,42.8,68.6
"pry",1987,3885433,5637.039855,55.6,51.7
"alb",1987,3121336,4293.890262,28.1,47.6
"ltu",1987,3628532,17139.5807,35,16.8
"aus",1987,16314778,26968.56284,33.1,10.6
"eri",1987,2933871,915.4852761,47.5,167.5
"stmar",1987,24303,,,
"irn",1987,51152122,9334.526073,48.9,68.5
"ken",1987,21140344,2274.811264,44.5,93.5
"arg",1987,31326473,9936.260784,45.3,30.8
"gib",1987,26653,,,
"irq",1987,16293719,13010.13471,39.4,58.1
"cpv",1987,323972,1538.386641,49.7,71.8
"tcd",1987,5409275,1057.829817,42.9,222.8
"smr",1987,23208,32185.24778,,13.4
"sgp",1987,2822828,27956.89361,38.1,9.8
"kor",1987,41588374,9095.766076,33,8.6
"msr",1987,11031,,,
"myt",1987,80450,,,23.886
"nru",1987,8550,35724.71601,,
"vct",1987,105892,4796.187935,,29.3
"esh",1987,195354,,,128.16
"cub",1987,10269276,13804.83904,36.8,16.4
"per",1987,20451712,7355.778981,48.2,93.5
"tgo",1987,3472459,1406.380648,46.2,153.3
"zmb",1987,7469270,2559.891107,49.6,175
"mmr",1987,40005369,1956.414748,44.3,118.5
"idn",1987,171728916,3775.461128,29.3,95.9
"gnb",1987,987718,1562.314653,40,242.2
"bol",1987,6464736,3551.28555,55.3,138.9
"ukr",1987,51185554,10436.94433,26.8,21
"bgr",1987,8943721,10646.44503,37.4,21.8
"mne",1987,616796,18015.21208,33.3,20.5
"cok",1987,17677,,,25.8
"mex",1987,80571067,11893.87945,47.5,53.8
"dza",1987,23917889,10377.87879,40.2,55.3
"som",1987,6138907,978.9340521,40.4,184.9
"est",1987,1551288,13144.41817,27.2,22
"grd",1987,99381,6341.440239,,25.9
"svk",1987,5210451,14416.28096,18.9,20
"nor",1987,4181326,42225.18696,31.9,10.1
"mda",1987,4289099,6493.648602,24.9,36.7
"uzb",1987,19111312,3226.352308,26.8,77.3
"tkm",1987,3392823,9039.691673,28.1,96.7
"mdv",1987,203059,3460.916172,,108.9
"sur",1987,383916,9949.143598,57.3,51.4
"tca",1987,10224,8929.946256,,
"arm",1987,3457054,3871.512297,54.1,56.6
"gbr",1987,56649375,24550.89469,34.3,10.8
"wsm",1987,161014,3815.186306,,34.5
"wlf",1987,13842,,,
"dom",1987,6764623,5169.046513,49.1,67.5
"ant",1987,185621,,,
"geo",1987,5394998,9670.425276,30.4,49.1
"hnd",1987,4497875,3240.098858,56.6,67.4
"pcn",1987,63,,,
"cze",1987,10311293,19883.68446,20.5,16.2
"svn",1987,1978541,21476.46844,23.6,12.7
"rus",1987,145056221,19354.56234,43.9,28.1
"nzl",1987,3310408,24221.94229,31.2,12.9
"kna",1987,41353,11725.68248,,33.5
"zaf",1987,34463077,10459.3622,60.2,67.7
"hti",1987,6670566,2345.523888,47.3,158.5
"guf",1987,97976,,,31.083
"pse",1987,1879218,2148.733203,37.4,52.3
"niu",1987,2521,,,11.8
"tha",1987,53979503,4701.069217,43.2,43.7
"dnk",1987,5116351,32297.08845,22.5,9.7
"mdg",1987,10563491,1646.329416,45,176.5
"glp",1987,372021,,,21.619
"stp",1987,107264,2330.270673,,106.9
"lby",1987,4076888,25010.03231,38.8,48.9
"lie",1987,27799,,,
"tjk",1987,4849253,3981.035718,32.4,113.6
"tto",1987,1195243,13902.47641,42.5,32.3
"bfa",1987,8140076,856.9270159,49.5,209.6
"gnq",1987,343290,1161.040348,50.5,201.4
"hun",1987,10482364,17810.60496,21,21.6
"ben",1987,4546136,1429.192846,42,192.2
"nic",1987,3882940,3807.654429,53.6,75.6
"jam",1987,2348572,6481.390381,40.3,33.3
"bdi",1987,5108581,1031.698681,36.4,170.6
"deu",1987,77864381,30986.30554,29.5,10.1
"slv",1987,5051885,4456.789931,53,70.6
"aia",1987,7198,,,
"flk",1987,1881,,,
"grl",1987,54371,17847.9257,,
"can",1987,26541981,30287.71929,28.9,9.1
"ury",1987,3049962,9833.38213,41.7,26.3
"kir",1987,67262,1421.06041,,108.3
"ven",1987,18437737,14802.08934,53.5,33.5
"kgz",1987,4179484,3493.179608,37.3,71.4
"fin",1987,4937259,26086.34911,20.9,7.2
"tun",1987,7692246,5213.606497,42.2,64.7
"gtm",1987,8523785,5225.240192,58.3,93.3
"shn",1987,5603,,,
"khm",1987,8228268,920.1013409,38.5,118.4
