"geo","time","pop","gdp_pc","gini","u5mr"
"nor",1804,,1286.360675,43.7,335.73
"bgr",1804,,1089.597153,47.8,368.01
"caf",1804,,424.3319592,45.2,443.79
"som",1804,,696.1680137,50.9,451.96
"est",1804,,942.0339771,48.9,362.15
"grd",1804,,959.0844173,,458.6336633
"mex",1804,,1379.824006,40.1,487.15
"mhl",1804,,540.3531411,,
"uzb",1804,,502.5637391,44.4,381.3553751
"gin",1804,,450.4399272,32.7,450.6
"kna",1804,,1165.17563,,
"mdv",1804,,842.9946791,,455.4388273
"arm",1804,,513.9896668,29.1,369.2630273
"fsm",1804,,519.0435025,,438.8140311
"cze",1804,,1916.505686,34.9,379.99
"nzl",1804,,658.8683852,38.2,390.99
"tca",1804,,486.845323,,
"dom",1804,,667.3988704,40.4,445.15
"eri",1804,,532.3184834,45.2,441.12
"irn",1804,,977.611834,57.7,506.38
"hnd",1804,,674.9502272,61.1,393.46
"geo",1804,,543.2483151,29.7,393.4916104
"svn",1804,,1409.423647,27.7,360.97
"zmb",1804,,669.7469569,39.9,409.79
"ken",1804,,864.3115496,46.3,507.88
"kor",1804,,573.4159984,32.1,503.36
"jam",1804,,1171.029394,39.1,389.77
"tcd",1804,,418.3704191,50.6,431.79
"dnk",1804,,2027.861522,61,375.2
"smr",1804,,1411.498093,,
"mdg",1804,,573.0970533,41,437.13
"stp",1804,,856.5802649,,441.6049461
"lby",1804,,1050.378436,44.9,404.69
"slv",1804,,974.9504388,52.6,461.6
"tto",1804,,1230.868968,44.8,405.96
"tjk",1804,,557.1511327,47.4,378.0789863
"zaf",1804,,1480.529552,35.9,398.45
"vct",1804,,838.4358579,,452.9272181
"deu",1804,,1686.122065,53,340.25
"bfa",1804,,479.8923684,37.5,454.69
"per",1804,,1204.512068,57.4,371.61
"gnq",1804,,357.451785,45.3,446.51
"ben",1804,,596.9883394,48,430.46
"arg",1804,,1508.265663,47.1,402.19
"cpv",1804,,529.5191842,50.4,394.71
"bdi",1804,,419.5529439,43.7,423.95
"gnb",1804,,777.5863958,49.8,417.44
"ukr",1804,,766.5470361,45.6,360.97
"idn",1804,,994.9178193,51.7,443.79
"gtm",1804,,857.5861751,35.3,503.36
"ury",1804,,1758.943776,48.1,405.96
"kir",1804,,552.946042,,446.5360536
"bol",1804,,854.1052041,36.9,404.69
"dza",1804,,719.35936,57.7,460.21
"can",1804,,1347.333647,45.1,333.47
"svk",1804,,1427.595002,34.9,363.32
"mda",1804,,621.3101048,47.8,393.8619875
"mne",1804,,1058.041908,30.7,375.2
"mmr",1804,,840.5576881,30.5,433.13
"tun",1804,,716.1467462,57.7,460.21
"hkg",1804,,1007.378836,,
"isr",1804,,879.9931916,44.9,447.9611596
"wsm",1804,,1400.983689,,462.6852384
"lso",1804,,394.0076464,55.8,407.24
"blr",1804,,609.1413232,57.9,365.67
"uga",1804,,464.0559655,41,510.9
"rus",1804,,1436.793309,57.9,418.74
"tkm",1804,,947.2510219,41.4,496.8803636
"sur",1804,,1637.290051,32.6,405.96
"gbr",1804,,3290.553539,59.3,321.31
"mys",1804,,997.8797597,25.3,435.79
"fra",1804,,1817.001344,59,390.99
"pse",1804,,1221.136667,34.4,435.1619601
"isl",1804,,926.879519,,412.34
"dji",1804,,761.6008916,41.7,445.15
"jpn",1804,,1055.611709,53.2,363.32
"brn",1804,,1512.77848,,454.69
"sen",1804,,497.4010864,45.9,512.4
"hun",1804,,1249.895595,47.4,368.01
"nic",1804,,973.6765094,56.1,509.39
"pri",1804,,1376.021373,,
"esp",1804,,1518.727005,38,450.6
"tha",1804,,931.9957558,47.4,438.46
"pol",1804,,1231.31851,34.5,369.21
"ago",1804,,628.4482097,48.9,485.68
"bhs",1804,,1445.918436,,454.9787473
"atg",1804,,757.2167425,,458.4662655
"hti",1804,,633.6963745,41.7,486.3575556
"fin",1804,,1252.840909,50.6,420.04
"chl",1804,,1026.950086,47.1,417.44
"ven",1804,,682.3770543,43.3,414.89
"kgz",1804,,508.4039998,46,382.4285522
"grc",1804,,1380.774955,49.9,360.97
"grl",1804,,393.5354502,,
"twn",1804,,996.4034146,,
"vnm",1804,,861.4965993,40.4,417.44
"khm",1804,,904.0005042,38.8,379.99
"kaz",1804,,1145.166439,43.3,497.41
"rwa",1804,,433.230968,59,420.04
"com",1804,,698.8091987,36.3,416.16
"cod",1804,,492.5777045,42.1,422.65
"ton",1804,,662.9180552,,431.6757926
"brb",1804,,914.0093238,,476.417499
"mng",1804,,592.4322747,33.9,420.04
"afg",1804,,603.0408092,30.5,468.58
"qat",1804,,1113.787476,44.9,433.13
"png",1804,,546.5729547,25.8,423.95
"gmb",1804,,814.8535927,45.1,460.21
"jor",1804,,976.8311583,39,421.34
"zwe",1804,,873.0001516,34.6,395.95
"and",1804,,1205.782117,,
"cog",1804,,581.2916857,51.1,408.51
"sau",1804,,847.8988113,45.1,416.16
"mwi",1804,,350.1162261,45.7,439.79
"mar",1804,,715.1961775,57.7,403.44
"kwt",1804,,1113.787476,44.9,500.35
"mkd",1804,,690.421087,32.5,396.1925715
"mli",1804,,602.958047,47.2,494.48
"mac",1804,,992.8849657,,
"ecu",1804,,529.5314257,38.4,405.96
"tuv",1804,,718.9477291,,
"vut",1804,,585.7715219,,416.7825096
"cmr",1804,,626.4436797,56.2,460.21
"prt",1804,,1685.569956,55.1,372.81
"prk",1804,,576.3936674,45.2,500.35
"lbr",1804,,797.3619634,38.5,429.16
"ssd",1804,,507.5297563,33.78,490.08
"ita",1804,,2432.532441,60.5,457.41
"fji",1804,,785.3650245,47.5,498.88
"bra",1804,,1109.454152,40.1,417.44
"irl",1804,,1447.878232,44.6,348.22
"chn",1804,,984.925735,44.2,417.44
"cri",1804,,775.4411131,49.7,441.12
"che",1804,,2702.708888,41.7,344.77
"eth",1804,,522.8827498,47.5,447.88
"lux",1804,,1453.521207,26.4,357.45
"srb",1804,,1358.594593,32.5,374
"yem",1804,,886.8369668,57.7,540.44
"syr",1804,,1081.685929,57.7,429.16
"egy",1804,,791.3114956,57.7,404.69
"abw",1804,,833.2163886,,
"gha",1804,,698.0983659,58.4,471.38
"hrv",1804,,,,366.84
"blz",1804,,579.0551781,,454.0217827
"nga",1804,,857.3971806,54.9,438.46
"btn",1804,,629.7672888,46.9,461.8179246
"mrt",1804,,527.765451,49.5,417.44
"civ",1804,,825.4136454,38.1,427.86
"ner",1804,,446.3067804,43.3,433.13
"are",1804,,1012.534069,44.9,434.46
"bgd",1804,,875.9630152,41.8,507.88
"bhr",1804,,1256.437824,44.9,439.79
"syc",1804,,804.1945709,,431.1785669
"aut",1804,,1877.892184,53.4,333.1600541
"rou",1804,,815.9533836,47.8,371.61
"swe",1804,,1358.454295,67.5,271.67
"bih",1804,,668.9019659,27.1,378.8
"tza",1804,,562.3778931,37.6,414.89
"sle",1804,,734.3121246,59.5,513.91
"mlt",1804,,781.9173957,,435.2918802
"npl",1804,,654.516281,41,407.24
"moz",1804,,391.3507904,45.2,439.79
"omn",1804,,915.9935256,45,413.61
"cym",1804,,1039.62116,,
"col",1804,,963.2797392,58.9,417.44
"gab",1804,,390.4942381,45.9,435.79
"bmu",1804,,1228.027,,
"aze",1804,,775.4864108,32.3,380.8687217
"pak",1804,,1020.695207,28.7,501.85
"nld",1804,,4502.166595,56.3,323.5
"swz",1804,,489.8192059,60.1,413.61
"dma",1804,,663.4390826,,
"lka",1804,,898.571965,48,409.79
"mco",1804,,1958.08016,,
"cyp",1804,,853.8965885,29.6,339.12
"sdn",1804,,518.5727228,33.8,425.25
"lva",1804,,754.4095445,48.9,404.69
"lao",1804,,865.0175355,38.4,418.74
"nam",1804,,540.4754685,52.6,412.34
"pan",1804,,847.607354,58.2,405.96
"bel",1804,,2413.765761,62.4,322.4
"bwa",1804,,397.4422426,35.6,397.2
"ind",1804,,1051.93113,32.8,509.39
"plw",1804,,839.3590835,,
"pry",1804,,835.5698346,55.4,374
"alb",1804,,667.7831683,41.2,375.2
"lca",1804,,874.8994861,,448.2623851
"tur",1804,,1221.90749,57.7,379.99
"ltu",1804,,1275.883965,48.9,458.81
"phl",1804,,962.6989413,32.5,431.79
"aus",1804,,822.1321594,41.3,390.99
"lbn",1804,,1084.751704,57.7,447.88
"tls",1804,,525.1249217,31.2,446.0056945
"slb",1804,,363.2175461,45.3,504.87
"mus",1804,,940.5389626,38.2,427.86
"tgo",1804,,682.8444052,37.8,426.55
"irq",1804,,970.3181444,57.7,427.86
"sgp",1804,,1021.956327,41,456.05
"usa",1804,,2165.894545,66.6,462.118
"nru",1804,,554.181564,,
"guy",1804,,1214.71625,38.2,429.16
"cub",1804,,905.1043983,36.7,408.51
