"geo","time","pop","gdp_pc","gini","u5mr"
"alb",1926,,1628.620097,26.5,354.51
"tur",1926,,1993.259617,56.8,355.3713103
"aus",1926,,9154.566796,41.4,70.88360036
"pan",1926,,2809.142022,41.6,359.7376255
"pry",1926,,3135.082797,41.6,353.774838
"bwa",1926,,689.9783613,39.3,372.0490857
"phl",1926,,2308.405527,48.6,404.0668082
"ltu",1926,,3716.818265,41.1,201.19
"irn",1926,,2066.837079,41.2,478.45
"fsm",1926,,719.5370315,,196.0562178
"lbn",1926,,3341.569956,47.6,423.0599149
"arg",1926,,7599.733228,45.5,184.69
"irq",1926,,2065.732348,50.7,404.1269468
"cub",1926,,4925.086189,38.6,255.1697042
"per",1926,,3927.398491,58.8,350.0458388
"sgp",1926,,3431.672817,41.6,358.9602965
"usa",1926,,10827.66541,53.8,118.4339571
"tgo",1926,,1066.784659,41.2,403.1294522
"zmb",1926,,1303.260734,42.8,389.2783426
"nru",1926,,1537.785895,,
"ken",1926,,1456.791049,56.7,505.8027785
"guy",1926,,2816.446336,42.2,301.9714354
"vct",1926,,1769.300973,,226.1412303
"mne",1926,,3153.760615,40.8,302.56
"gin",1926,,565.8998765,45,379.6029968
"som",1926,,843.7331434,44.8,427.04
"mmr",1926,,1517.525233,33.4,409.24
"grd",1926,,1509.343238,,187.0546474
"mex",1926,,3336.97055,54.4,367.5039211
"dza",1926,,2712.738057,39.7,427.9565789
"mda",1926,,1232.056355,28.6,233.5564126
"uzb",1926,,751.4998094,43.8,301.9950064
"idn",1926,,1636.010832,48.8,417.1630041
"bol",1926,,2341.730166,36.9,380.216525
"bgr",1926,,1957.198162,28.6,252.26
"nor",1926,,5833.702783,45.8,61.66516364
"est",1926,,2734.850582,40.6,183.63
"mhl",1926,,780.3196069,,
"dom",1926,,1367.294559,42.6,404.1077958
"svn",1926,,4156.692155,42.2,282.27
"mdv",1926,,846.1829832,,377.3507851
"kna",1926,,2552.672205,,
"eri",1926,,716.3840609,48,416.8
"hnd",1926,,2448.260574,42.5,370.6512958
"gbr",1926,,8084.933127,42.4,103.0351119
"nzl",1926,,8247.556806,39.6,55.2198066
"geo",1926,,890.0689147,38.7,249.1087316
"tca",1926,,1185.118468,,
"rus",1926,,3253.149961,28.9,219.2878557
"tkm",1926,,2150.436337,43.3,319.3891131
"sur",1926,,3756.993743,36.7,372.94
"arm",1926,,754.9252278,39.3,238.6480027
"cze",1926,,5926.530942,40.6,182
"hun",1926,,4239.255779,30.8,270.5068033
"slv",1926,,2565.845969,41.5,435.8627844
"bdi",1926,,474.6257426,47.4,400.1480057
"zaf",1926,,5197.612501,65.4,376.48
"kor",1926,,837.9238974,32.1,413.4734504
"jam",1926,,1445.367872,41.9,270.6081313
"ben",1926,,1033.062426,45.1,409.186407
"cpv",1926,,807.5656725,47.8,372.94
"mdg",1926,,1169.049421,44.7,413.02
"dnk",1926,,8326.284433,46.6,98.73602353
"smr",1926,,3700.880798,,
"tjk",1926,,1131.238206,47.8,288.6355889
"stp",1926,,1088.925196,,261.0543621
"lby",1926,,3864.402853,39.9,381.7184699
"gnq",1926,,445.6417365,51,421.89
"tcd",1926,,815.8427564,44.2,407.98
"tto",1926,,2751.782109,44,230.0349616
"bfa",1926,,535.6830644,41.2,430.4174385
"deu",1926,,6015.368699,45.5,152.95
"svk",1926,,4403.967312,46.9,232.84
"gnb",1926,,843.4493658,53.5,394.42
"fin",1926,,4022.691886,43.5,120.11
"tun",1926,,1325.710292,37.4,425.4030926
"gtm",1926,,2218.28853,42,473.4778608
"ury",1926,,7722.55907,55.8,136.4904448
"can",1926,,7467.887226,41.7,131.8834136
"khm",1926,,1061.114228,45.8,359.04
"ukr",1926,,1732.697542,42,236.46
"kir",1926,,883.2985938,,285.6966148
"isr",1926,,1192.944512,44.9,164.08
"blr",1926,,1266.878088,28.9,199.51
"lso",1926,,421.3262427,51.5,377.7754718
"brb",1926,,2084.260671,,511.025315
"hkg",1926,,2481.013173,,
"ton",1926,,1061.205518,,165.7738849
"wsm",1926,,2250.636066,,268.0619912
"uga",1926,,755.2260204,44.7,497.0994126
"esp",1926,,3938.546098,36,217.9511188
"png",1926,,816.9464711,46.4,400.4756877
"tha",1926,,1254.70448,46.3,413.8863848
"hti",1926,,1868.369443,42.8,454.4867543
"mys",1926,,2307.651312,41,411.6715636
"atg",1926,,1954.70727,,170.2652338
"zwe",1926,,1011.788801,42.1,374.187325
"pse",1926,,1287.990106,44.8,410.6282692
"pol",1926,,3618.433189,26.6,249.4838391
"isl",1926,,3343.28179,,67.02750327
"bhs",1926,,4322.842309,,157.9273835
"ago",1926,,1497.642672,51.1,458.9
"dji",1926,,1568.779802,42.9,420.6
"jpn",1926,,2672.543146,51.9,219.1532218
"brn",1926,,2172.331428,,306.71
"sen",1926,,1032.233218,42.6,499.0263056
"jor",1926,,2090.019513,42.3,397.2464208
"fra",1926,,6284.423122,60.6,126.7630284
"nic",1926,,2776.904181,51,459.7429222
"pri",1926,,3034.350804,,
"chl",1926,,4162.845746,73.4,407.8468086
"grc",1926,,4628.117252,41.5,105.1517028
