"geo","time","pop","gdp_pc","gini","u5mr"
"phl",1961,27164618,2662.869162,51.4,102.4
"lca",1961,90913,2226.576919,,124.7094943
"ind",1961,458691457,1050.915652,39.1,243.7
"sgp",1961,1690353,5520.431855,41,43.8
"usa",1961,189077076,18170.44655,38,29.5
"nru",1961,4675,18068.518,,
"guy",1961,582034,3425.68242,42.1,89.2
"cub",1961,7289828,9248.162834,36.5,49.7521775
"cheslo",1961,13763549,,,
"gbm",1961,48353,,,
"esh",1961,35723,,,
"mus",1961,679045,3352.168178,40.5,98.6
"tgo",1961,1597528,1288.926602,49.4,269.2
"gib",1961,21797,,,
"irq",1961,7475354,6480.405604,62.6,184.5
"msr",1961,11882,,,
"sjm",1961,1850,,,
"bgr",1961,7935058,5133.238244,22.6,55.34
"caf",1961,1529229,1460.515147,52.6,280.2
"som",1961,2814683,1243.193828,42.8,287.8170767
"est",1961,1230521,7128.384616,30.5,39.87
"grd",1961,91260,2161.866269,,113.0084661
"mex",1961,39394125,6081.833266,52.6,138.2583958
"mhl",1961,15052,1763.033142,,123.7
"nor",1961,3610710,16425.24735,33.6,22.1
"uzb",1961,9044671,2429.56053,36.5,172.6727223
"gin",1961,3633778,845.602139,45,351.3
"akr_a_dhe",1961,11519,,,
"dom",1961,3406299,2514.09948,44,146
"wlf",1961,8730,,,
"ant",1961,137090,,,
"eri",1961,1441297,899.2165487,47.5,283.7046459
"hnd",1961,2069085,2501.004929,52.9,203.4
"pcn",1961,136,,,
"cze",1961,9626727,12222.52631,28.7,25.75105702
"stmar",1961,19218,,,
"svn",1961,1596554,8393.018417,29.6,41.08331352
"kna",1961,51195,3858.055908,,
"tkm",1961,1649914,7319.029464,36.8,146.6574403
"mdv",1961,92327,1140.347415,,334.9043443
"irn",1961,22480420,5504.750119,49.2,293.818386
"arm",1961,1934239,2610.520203,46.3,76.08
"fsm",1961,45956,1452.390641,,125.5603403
"nzl",1961,2423769,16663.73007,30.4,26.8
"geo",1961,4225733,3403.759131,38.6,90.61293485
"tca",1961,5760,2406.461137,,
"dnk",1961,4613769,16061.26949,32.9,24.5
"glp",1961,281412,,,
"mdg",1961,5223621,2288.079858,44.2,202.5189169
"stp",1961,64549,1396.532738,,132.6284446
"lby",1961,1483856,13112.82618,38.8,263.4
"tto",1961,865356,8713.97388,45.5,66
"tjk",1961,2140413,3489.817444,39,180.69327
"vct",1961,82144,3058.685638,,121.4415557
"bfa",1961,4894578,680.9312967,43.1,343.1
"per",1961,10350239,5652.158526,62.8,220.7
"ben",1961,2466002,1148.835525,43.6,309.2
"zmb",1961,3142848,3091.437525,49,203
"jam",1961,1654461,5548.932321,41.8,80.8
"cpv",1961,205958,848.5498432,48.2,193.5551445
"smr",1961,15787,14552.07452,,
"slv",1961,2843246,3965.717825,49.6,183.3
"bdi",1961,2840375,531.3829284,39.6,243.5588169
"deu",1961,73686490,15317.02383,40.3,40.59931175
"zaf",1961,17850045,8174.525859,62.9,189.7232006
"kor",1961,25808542,1200.646234,32.4,106.5
"ken",1961,8361442,1764.727786,63.2,190.1
"tcd",1961,3061423,1469.938204,36.7,277.2511601
"gnq",1961,255100,732.3944571,50.5,292.8035397
"myt",1961,25240,,,
"arg",1961,20953079,8253.505913,40.7,68.89555205
"dza",1961,11404859,5601.928106,40.2,245.9
"can",1961,18295922,14545.14039,35,31.6
"svk",1961,4193035,8955.418946,31.8,35.55341316
"gnb",1961,623413,1260.413193,43.7,277.9429611
"flk",1961,2131,,,
"mda",1961,3075927,3847.073212,22.6,99.55222962
"gtm",1961,4240084,3421.073237,52,214.1
"mmr",1961,21961594,1249.958124,38.3,263.5796085
"tun",1961,4235936,2311.617531,51,280.9501333
"shn",1961,4708,,,
"ukr",1961,43203635,5754.70652,37.8,51.16705202
"idn",1961,90138235,1790.912553,40.3,216.5
"mne",1961,498128,6755.662595,37.8,86.58709422
"ury",1961,2571691,8068.425403,40.6,62.6
"cok",1961,18435,,,104.5
"kir",1961,42261,2421.522091,,192.4753414
"bol",1961,3764815,2699.185624,46.6,281.4
"hkg",1961,3227426,4899.609906,,
"blr",1961,8274486,4026.137437,27.5,39.53
"rus",1961,121390327,10908.09465,27.5,49.44759508
"isr",1961,2174271,6915.106308,42.7,38.92172492
"sur",1961,298190,7138.171646,33.1,100.3573894
"gbr",1961,52765864,13887.08295,24.4,26.1
"wsm",1961,112121,3379.489081,,161.6661212
"lso",1961,866253,540.7724019,53.2,190.2
"uga",1961,7006629,838.987099,50.5,218.2
"ala",1961,20949,,,
"brn",1961,85687,64438.63173,,95.25293103
"mys",1961,8429369,3060.996967,46.4,87.8
"fra",1961,46471083,12168.0837,47.2,27
"zwe",1961,3876638,2024.086009,54.2,145.8
"lie",1961,16894,,,
"hun",1961,10031496,9538.806858,25.9,56.6
"nic",1961,1830400,4465.636445,45.1,197
"pri",1961,2395612,8809.273556,,
"jpn",1961,93357259,5276.301694,34.9,36.2
"esp",1961,30777097,6498.428321,29.3,51.6
"pol",1961,30138099,6668.927663,25.6,59.4
"ago",1961,5367287,4212.153055,50.7,328.3429568
"bhs",1961,115108,15618.13143,,70.75477868
"atg",1961,55403,4650.770971,,83.24892169
"deu_west",1961,55399408,,,
"hti",1961,3943363,2153.972213,51.2,286.6
"sen",1961,3265558,2076.469372,55.8,302.5
"niu",1961,4878,,,
"pse",1961,1096903,1266.166097,42.7,184.5865601
"tha",1961,28224208,1527.004977,42.9,142.7
"isl",1961,179106,10801.49261,,21.1
"guf",1961,33126,,,
"dji",1961,88499,3752.30877,40.9,226.1519687
"grc",1961,8366020,6708.28513,39.5,54.3
"vnm",1961,33666768,1167.417359,38.4,106.0515447
"scg",1961,8011046,,,
"fin",1961,4463432,11285.78274,42.2,25.2
"khm",1961,5872247,1483.956823,43.5,252.6102654
"aia",1961,5901,,,
"ncl",1961,80585,,,
"twn",1961,11563667,2653.775092,,
"grl",1961,32474,6096.624018,,
"chl",1961,7873504,6154.503401,54.9,148.5
"yem_north",1961,4593792,,,
"ven",1961,8461684,12405.01015,43.7,78.3
"kgz",1961,2245062,2836.20198,35.6,139.1182238
