"geo","time","pop","gdp_pc","gini","u5mr"
"tcd",1858,,503.8007545,49.6,431.79
"deu",1858,,2409.076061,44.2,469.33
"dnk",1858,,2927.467002,52.9,271.8
"mdg",1858,,690.122233,41,437.13
"stp",1858,,946.7648894,,349.954279
"lby",1858,,1677.377742,42.9,404.69
"hun",1858,,1684.395446,37.9,399.66
"slv",1858,,1344.366642,46.7,461.6
"tto",1858,,1516.032759,43.8,335.73
"tjk",1858,,694.6363901,47.4,335.5001151
"zaf",1858,,1520.1153,35.9,398.45
"vct",1858,,1085.56301,,333.0518081
"bfa",1858,,502.0227264,37.5,454.69
"gnq",1858,,384.0020386,49.4,446.51
"cpv",1858,,623.9666989,48.9,394.71
"smr",1858,,1627.371093,,
"bdi",1858,,441.075831,43.7,423.95
"ben",1858,,718.8920681,45.2,430.46
"zmb",1858,,763.0971467,43.9,409.79
"kor",1858,,542.8731565,32.1,503.36
"ken",1858,,1023.437209,46.3,507.88
"jam",1858,,910.2400413,39.1,389.77
"gnb",1858,,803.8005527,49.8,417.44
"fin",1858,,1577.234179,50.6,376.6662797
"bol",1858,,1226.862377,36.9,404.69
"ukr",1858,,998.7326758,37.3,360.97
"can",1858,,2363.912923,33.6,307.25
"svk",1858,,1885.261554,50.9,363.32
"tun",1858,,861.3334347,57.3,460.21
"gtm",1858,,1170.934777,35.3,503.36
"ury",1858,,4298.415155,48.1,405.96
"kir",1858,,579.8800982,,366.4722162
"mmr",1858,,847.3468562,36.7,433.13
"khm",1858,,958.49298,43.4,379.99
"wsm",1858,,1597.471444,,363.3805637
"lso",1858,,406.1253923,53.2,407.24
"uga",1858,,558.8151908,41,510.9
"blr",1858,,766.2047888,52.4,365.67
"ton",1858,,755.8922145,,282.5739976
"hkg",1858,,1099.67868,,
"isr",1858,,887.1008796,44.9,447.4371439
"atg",1858,,980.4047366,,295.7326139
"isl",1858,,1403.777107,,350.55
"dji",1858,,903.4618914,44.5,445.15
"tha",1858,,986.7266719,39.8,438.46
"bhs",1858,,1872.099762,,284.8334311
"nic",1858,,1461.007111,47.6,509.39
"jor",1858,,1143.453051,42.4,421.34
"jpn",1858,,1159.349442,45.8,363.32
"zwe",1858,,931.7899247,34.6,395.95
"png",1858,,623.2297309,33.5,423.95
"brn",1858,,1724.945439,,454.69
"pse",1858,,1230.999764,40.9,434.6487472
"esp",1858,,1751.508277,32.4,284.37
"pol",1858,,1513.051324,32.5,369.21
"pri",1858,,1694.81361,,
"hti",1858,,935.0647955,43.6,485.7849183
"mys",1858,,1080.807589,31.5,435.79
"sen",1858,,598.9693133,44,512.4
"fra",1858,,2900.342183,55.8,282.45
"ago",1858,,796.6971938,38.1,485.68
"ven",1858,,809.3620573,43.9,414.89
"ecu",1858,,676.660861,43.9,405.96
"tuv",1858,,819.7800419,,
"chl",1858,,1558.948166,65.2,417.44
"vut",1858,,667.9258913,,307.8617936
"vnm",1858,,841.1697612,40.4,417.44
"kgz",1858,,711.1269668,46,378.5156604
"grc",1858,,1873.16524,49.9,360.97
"lbr",1858,,885.0270815,43.4,429.16
"grl",1858,,591.4052596,,
"twn",1858,,1004.599313,,
"qat",1858,,1362.991634,43.7,433.13
"kaz",1858,,1492.035176,43.3,497.41
"cod",1858,,615.7475525,42.1,422.65
"com",1858,,738.2556167,42.5,416.16
"lux",1858,,2283.076462,35.2,357.45
"brb",1858,,1183.411591,,576.0965353
"mng",1858,,633.1295036,43,420.04
"abw",1858,,1078.805114,,
"afg",1858,,687.7061095,38.1,477.1
"blz",1858,,749.7304372,,308.5487131
"rwa",1858,,463.9149808,59,420.04
"sau",1858,,898.5978171,45.9,416.16
"mwi",1858,,352.944108,45.7,439.79
"mli",1858,,612.1644737,47.2,494.48
"mar",1858,,766.0704516,57.3,403.44
"gmb",1858,,842.0883637,46.3,460.21
"aut",1858,,3144.603175,36.2,406.11
"kwt",1858,,1362.991634,43.7,500.35
"mkd",1858,,912.2678832,32.5,388.0827193
"and",1858,,1945.244456,,
"cog",1858,,677.2254072,46.2,408.51
"bih",1858,,784.8079254,38.9,378.8
"cmr",1858,,754.3621253,43.6,460.21
"prt",1858,,1657.931463,40.7,372.81
"tza",1858,,624.2087191,37.6,414.89
"prk",1858,,545.6922209,48.2,500.35
"ssd",1858,,611.1662357,33.78,490.08
"ita",1858,,2495.20066,50.8,449.24
"fji",1858,,895.5123532,46.7,498.88
"mac",1858,,1132.136935,,
"che",1858,,5330.582554,50,344.77
"chn",1858,,1029.091792,36.9,481.39
"eth",1858,,531.0728921,47.5,447.88
"bra",1858,,1333.057733,40,417.44
"cri",1858,,1188.455855,45.8,441.12
"yem",1858,,1033.304092,55.8,540.44
"syr",1858,,1136.957627,61.6,429.16
"srb",1858,,1795.13957,32.5,374
"egy",1858,,945.1326853,56.9,404.69
"hrv",1858,,1779.874033,,366.84
"sdn",1858,,624.4641521,33.8,425.25
"gha",1858,,728.8555242,48.2,471.38
"irl",1858,,2493.244463,33.2,245.6839448
"civ",1858,,1024.516594,42,427.86
"bel",1858,,4087.854428,52.8,279.36
"ner",1858,,537.4416605,43.3,433.13
"tls",1858,,584.2159283,42.3,453.7132585
"are",1858,,1239.083304,43.9,434.46
"ind",1858,,1055.93465,35.8,509.39
"bhr",1858,,1676.807807,43,439.79
"plw",1858,,957.0790709,,
"bgd",1858,,879.2968221,45.2,507.88
"syc",1858,,995.9993873,,267.3320538
"mrt",1858,,635.5340155,48.4,417.44
"nga",1858,,1048.707236,45.1,438.46
"btn",1858,,680.2874555,47.6,441.4953097
"slb",1858,,416.1784208,48.7,504.87
"lca",1858,,993.59221,,320.7071691
"mus",1858,,1132.594986,42.3,427.86
"swe",1858,,1922.21566,57.8,247.98
"sle",1858,,884.2570734,51,513.91
"moz",1858,,403.8355437,48,439.79
"mlt",1858,,1110.227878,,209.5118353
"omn",1858,,1075.184586,44.8,413.61
"cym",1858,,1346.047244,,
"npl",1858,,659.6952254,41,407.24
"rou",1858,,1375.169536,47.8,381.9646066
"nam",1858,,955.1845993,52.6,412.34
"bmu",1858,,1589.985298,,
"dma",1858,,858.9863147,,
"aze",1858,,960.3830884,40.6,341.0126116
"lka",1858,,1095.270903,45.5,409.79
"lva",1858,,982.918761,48.9,404.69
"mco",1858,,3111.175244,,
"nld",1858,,4609.041854,51.7,329.82
"swz",1858,,589.8392291,52.7,413.61
"caf",1858,,510.9796282,47.4,443.79
"cyp",1858,,1341.233408,37.9,339.12
"lao",1858,,949.2008582,38.4,418.74
"pak",1858,,1024.579846,35.9,501.85
"col",1858,,1065.110741,58.9,417.44
"gab",1858,,393.6482525,45.9,435.79
"fsm",1858,,536.8071294,,307.1897963
"ltu",1858,,1662.346792,48.9,458.81
"pry",1858,,1347.250565,47.4,374
"alb",1858,,729.8203343,41.2,375.2
