"geo","time","pop","gdp_pc","gini","u5mr"
"btn",1830,94472,643.8213987,47.2,451.9187687
"vgb",1830,6700,,,
"mli",1830,1540940,606.4363288,47.2,494.48
"mrt",1830,399076,555.1923797,49,417.44
"civ",1830,1165948,915.9271134,39.1,427.86
"gmb",1830,111354,827.8615746,45.6,460.21
"and",1830,2835,1397.286036,,
"kwt",1830,81280,1227.516572,44.3,500.35
"mkd",1830,428506,750.9851521,32.5,392.2668882
"mar",1830,2880355,729.533114,59.5,403.44
"aut",1830,3538286,2353.181712,47.6,385.13
"sau",1830,2138414,868.1762625,45.5,416.16
"mwi",1830,737000,351.4777989,45.7,439.79
"cog",1830,338459,625.6604221,49.8,408.51
"prk",1830,4377749,561.406197,46.6,500.35
"rou",1830,6893384,937.750084,47.8,371.61
"ssd",1830,1103246,533.9050759,33.78,490.08
"asm",1830,8128,,,
"npl",1830,4033123,657.033448,41,407.24
"tza",1830,3129057,579.0498811,37.6,414.89
"ita",1830,21529667,2470.553671,57.2,453.33
"fji",1830,137074,814.4001186,47.1,498.88
"bih",1830,931129,705.5561178,32.8,378.8
"prt",1830,3490333,1692.442609,47.9,372.81
"mac",1830,27437,1029.592111,,
"fro",1830,14457,,,
"swz",1830,86000,515.2741431,56.5,413.61
"eth",1830,3407854,525.9528927,47.5,447.88
"gha",1830,1920723,712.7476403,53.3,471.38
"hrv",1830,1342619,1465.20446,,366.84
"yem",1830,2640779,954.5751782,59.5,540.44
"egy",1830,4662153,830.6443912,59.5,404.69
"irl",1830,5537192,1673.447936,39.6,348.22
"che",1830,2101048,3010.018781,44.3,344.77
"chn",1830,402373519,985.5235774,41.8,417.44
"cri",1830,72046,869.1876969,47.8,441.12
"bra",1830,5301068,1135.966742,39.6,417.44
"syr",1830,1383046,1097.900538,59.5,429.16
"sdn",1830,4289105,545.5219236,33.8,425.25
"srb",1830,2347810,1477.771155,32.5,374
"bel",1830,3751571,2487.941595,59.2,315.4199761
"syc",1830,12965,891.4423874,,342.5300341
"spm",1830,1918,,,
"ner",1830,1312557,469.5004628,43.3,433.13
"are",1830,40153,1115.924157,44.5,434.46
"lca",1830,24000,906.2831485,,381.516665
"tls",1830,153614,552.7947549,36.6,449.700261
"slb",1830,59648,377.1282527,46.9,504.87
"bhr",1830,64474,1405.13648,43.9,439.79
"hos",1830,905,,,
"tur",1830,10398375,1291.572347,51,379.99
"chanisl",1830,46894,,,
"pyf",1830,64933,,,
"lbn",1830,357145,1177.155014,59.5,447.88
"ind",1830,182214537,1051.571588,34.8,509.39
"plw",1830,4076,870.3903482,,
"bgd",1830,20872777,875.6636178,41.8,507.88
"nga",1830,12633330,923.3400724,52.3,438.46
"gbm",1830,25150,,,
"omn",1830,327296,957.1323427,44.9,413.61
"mus",1830,119544,989.4169159,40.2,427.86
"swe",1830,2855774,1527.33705,64.3,254.89
"sle",1830,849920,772.4728762,55.4,513.91
"moz",1830,2288209,397.3162476,45.9,439.79
"guy",1830,178030,1302.457395,38.2,429.16
"cym",1830,2645,1114.714871,,
"mlt",1830,143183,859.0001897,,306.1085969
"gab",1830,172241,392.0128376,45.9,435.79
"dma",1830,20786,711.3604837,,
"mtq",1830,90652,,,
"aze",1830,965887,822.8170609,36.3,361.1285745
"pak",1830,14110059,1020.346341,28.7,501.85
"nam",1830,229000,628.96167,52.6,412.34
"nld",1830,2619333,3867.284141,53.7,323.5
"caf",1830,503090,446.3836535,45.8,443.79
"cyp",1830,184986,963.3332843,33.6,339.12
"lva",1830,648400,820.2536828,48.9,404.69
"bmu",1830,9315,1316.729604,,
"lao",1830,517587,887.9840798,38.4,418.74
"lka",1830,1494084,909.6303727,47.3,409.79
"col",1830,1451312,990.839969,58.9,417.44
"mco",1830,8383,2247.425508,,
"phl",1830,2254767,979.2806235,32.5,431.79
"ltu",1830,854817,1387.241888,48.9,458.81
"irn",1830,6898130,998.76101,59.5,506.38
"fsm",1830,17289,527.5260207,,369.5827373
"gum",1830,17423,,,
"alb",1830,457234,684.7854033,41.2,375.2
"eri",1830,234703,547.3657728,46.3,441.12
"aus",1830,348143,1399.38443,43.1,390.99
"pan",1830,94879,950.9766233,53.6,405.96
"pry",1830,195875,949.1726907,51.6,374
"bwa",1830,121000,418.0965314,35.6,397.2
"zmb",1830,747000,713.1803531,41,409.79
"myt",1830,8618,,,
"per",1830,1519450,1239.606555,53.3,371.61
"vct",1830,27085,898.9975916,,390.6093528
"cub",1830,772812,1223.698033,38.2,371.61
"arg",1830,686703,1742.15409,42.6,402.19
"cpv",1830,61014,553.8673741,49.7,394.71
"nru",1830,1903,582.9274447,,
"ken",1830,2574000,937.5839789,46.3,507.88
"msr",1830,5782,,,
"kor",1830,9444785,558.5059538,32.1,503.36
"sgp",1830,37232,1047.413193,41.2,392.21
"usa",1830,13480460,2552.101075,62.5,445.94
"esh",1830,3161,,,
"tgo",1830,487574,718.330481,39.1,426.55
"gib",1830,10450,,,
"irq",1830,1177768,1013.164842,59.5,427.86
"svk",1830,2220574,1552.366563,39.5,363.32
"mex",1830,6930661,1352.665379,37.3,487.15
"dza",1830,2880355,819.10401,59.5,460.21
"uzb",1830,2106508,519.4728002,44.4,380.8057706
"idn",1830,18460171,1012.169427,48.5,443.79
"bgr",1830,2287551,1147.385598,47.8,355.13
"nor",1830,1115667,1403.417177,45.1,261.4137571
"grd",1830,30530,1003.033632,,378.8421392
"est",1830,366799,1024.253795,48.9,362.15
"mne",1830,138454,1150.853846,34.3,375.2
"gnb",1830,233367,785.7860234,49.8,417.44
"mhl",1830,6203,549.0072277,,
"gin",1830,1076128,460.8440136,32.7,446.51
"bol",1830,1185846,941.1704565,36.9,404.69
"som",1830,1065648,713.7558538,50.9,451.96
"cok",1830,16734,,,
"mmr",1830,3643584,843.8265468,30.5,433.13
"mda",1830,782030,657.5847649,47.8,375.2880175
"cze",1830,5723332,2084.007957,39.5,379.99
"tca",1830,3537,522.0110385,,
"rus",1830,34134430,1562.195244,56.6,418.74
"dom",1830,105490,706.2633503,42.2,445.15
"svn",1830,513559,1533.058958,27.7,360.97
"mdv",1830,44948,844.1625575,,437.6439391
"sur",1830,87130,1755.554463,35.3,405.96
"tkm",1830,403139,1029.926179,41.4,490.1754363
"gbr",1830,18533999,3660.505421,54,309.38
"nzl",1830,91723,661.4306694,38.2,390.99
"geo",1830,1176832,571.0084907,29.7,372.6492629
"wlf",1830,3908,,,
"kna",1830,18575,1249.338366,,
"hnd",1830,188905,768.6760689,55.8,393.46
"arm",1830,453507,535.4377979,29.1,356.9167293
"tcd",1830,1432000,440.1123039,50.6,431.79
"gnq",1830,83105,370.0009042,47.3,446.51
"ben",1830,702829,628.0126449,47.2,430.46
"pse",1830,165944,1225.885565,37.6,434.914782
"bfa",1830,1792717,486.4773424,37.5,454.69
"guf",1830,10656,,,
"dnk",1830,1264714,2213.520499,57.8,324.4191696
"niu",1830,4511,,,
"lby",1830,565776,1190.167634,43.9,404.69
"hun",1830,4464317,1354.370406,42.6,368.01
"hti",1830,789634,703.2516714,42.6,486.0817571
"slv",1830,283227,1062.841713,49.8,461.6
"bdi",1830,972428,429.7849299,43.7,423.95
"tto",1830,66150,1302.545868,44.3,393.46
"zaf",1830,1714970,1634.048158,35.9,398.45
"jam",1830,400332,1080.343225,39.1,389.77
"deu",1830,28016571,2024.149875,49.9,388.5648401
"nic",1830,258484,1085.323692,52,509.39
"glp",1830,86973,,,
"mdg",1830,1803292,602.8797759,41,437.13
"smr",1830,5865,1479.285283,,
"tha",1830,4847494,947.7679632,45.6,438.46
"tjk",1830,512083,593.069033,47.4,356.9427211
"stp",1830,24518,898.8837662,,394.8147851
"shn",1830,2859,,,
"khm",1830,2137966,919.6540359,41,379.99
"flk",1830,100,,,
"tun",1830,928894,753.1222319,59.5,460.21
