"geo","time","pop","gdp_pc","gini","u5mr"
"mar",1856,,763.4014526,58.8,403.44
"pol",1856,,1501.550578,33.4,369.21
"kwt",1856,,1352.83827,43.7,500.35
"cog",1856,,673.4056224,46.4,408.51
"zwe",1856,,929.544585,34.6,395.95
"sen",1856,,593.2152412,44.1,512.4
"fra",1856,,3227.92129,55.4,268.57
"sau",1856,,896.3904462,45.9,416.16
"mwi",1856,,352.8393717,45.7,439.79
"ago",1856,,789.7290093,38.7,485.68
"png",1856,,619.0178097,31.6,423.95
"mli",1856,,611.7538834,47.2,494.48
"brn",1856,,1713.287885,,454.69
"mys",1856,,1076.412227,30,435.79
"bhs",1856,,1847.05355,,289.817296
"gmb",1856,,841.0645887,46.2,460.21
"jor",1856,,1134.157533,42.3,421.34
"and",1856,,1899.813393,,
"jpn",1856,,1150.69954,45.8,363.32
"tuv",1856,,814.2397912,,
"cmr",1856,,747.1152531,44.3,460.21
"mac",1856,,1124.485709,,
"ecu",1856,,668.0698384,43.7,405.96
"ssd",1856,,605.2949923,33.78,490.08
"vut",1856,,663.4119038,,311.3351489
"twn",1856,,1004.293412,,
"lbr",1856,,880.2930583,43.3,429.16
"lux",1856,,2229.741078,34.9,357.45
"srb",1856,,1781.207014,32.5,374
"com",1856,,736.7565322,42.2,416.16
"abw",1856,,1064.372132,,
"cod",1856,,610.6794002,42.1,422.65
"qat",1856,,1352.83827,43.7,433.13
"eth",1856,,530.7058353,47.5,447.88
"blz",1856,,739.7000383,,312.9945761
"kaz",1856,,1472.87947,43.3,497.41
"rwa",1856,,462.7412302,59,420.04
"mkd",1856,,905.1875294,32.5,388.3801027
"bhr",1856,,1639.203487,43,439.79
"aut",1856,,3083.919462,36.2,391.57
"btn",1856,,677.6159758,47.5,442.231803
"nga",1856,,1039.214132,45.7,438.46
"mrt",1856,,629.4286801,48.5,417.44
"civ",1856,,1016.350883,41.8,427.86
"ita",1856,,2222.076622,50.7,450.6
"fji",1856,,889.4602872,46.7,498.88
"bih",1856,,783.9173093,38.5,378.8
"prt",1856,,1679.438614,38.9,372.81
"prk",1856,,546.8002271,48.1,500.35
"rou",1856,,1338.073981,47.8,376.7517319
"tza",1856,,620.8697763,37.6,414.89
"npl",1856,,659.50512,41,407.24
"moz",1856,,403.3665844,47.8,439.79
"cyp",1856,,1309.900599,37.6,339.12
"syr",1856,,1134.122983,62,429.16
"sdn",1856,,618.4651607,33.8,425.25
"swz",1856,,584.1728663,53,413.61
"egy",1856,,936.4562354,58.4,404.69
"gha",1856,,727.6934026,46.9,471.38
"col",1856,,1059.626429,58.9,417.44
"mco",1856,,3039.738413,,
"hrv",1856,,1766.059956,,366.84
"yem",1856,,1027.471938,57.6,540.44
"aze",1856,,949.8367134,40.3,342.4115447
"irl",1856,,2423.243551,32.3,292.4928431
"che",1856,,3934.404319,49.9,344.77
"bra",1856,,1170.068248,39.6,417.44
"chn",1856,,1012.510289,36.9,500.35
"cri",1856,,1162.193228,45.9,441.12
"bel",1856,,4008.762972,52.8,278.97
"tur",1856,,1482.600817,43.7,379.99
"bgd",1856,,879.014101,44.3,507.88
"lbn",1856,,1406.126649,57.6,447.88
"ind",1856,,1055.595134,36.6,509.39
"plw",1856,,950.6109238,,
"syc",1856,,988.1409717,,272.1072735
"pan",1856,,1274.681241,49,405.96
"ner",1856,,532.2786613,43.3,433.13
"bwa",1856,,474.0013688,35.6,397.2
"are",1856,,1229.852973,44,434.46
