"geo","time","pop","gdp_pc","gini","u5mr"
"irl",1872,,3018.83824,38,143.79
"cri",1872,,1389.680558,44.8,441.12
"che",1872,,5278.23398,49.1,301.7267937
"chn",1872,,1090.370522,35.5,417.44
"eth",1872,,533.6480934,47.5,447.88
"hrv",1872,,1930.462668,,366.84
"blz",1872,,823.8546206,,279.1465301
"yem",1872,,1075.064053,44.2,540.44
"syr",1872,,1175.597802,56.7,429.16
"egy",1872,,1008.15844,46.1,404.69
"abw",1872,,1185.46418,,
"sdn",1872,,668.1167337,33.8,425.25
"bra",1872,,1539.932643,40.3,417.44
"srb",1872,,1947.019767,32.3,374
"gha",1872,,739.1387207,54.3,471.38
"nga",1872,,1117.629201,41.6,438.46
"tls",1872,,600.5861582,45.2,455.7331665
"civ",1872,,1083.540685,43.5,427.86
"ner",1872,,575.0110163,43.3,433.13
"are",1872,,1334.009713,43.7,434.46
"mrt",1872,,679.9604256,48.2,417.44
"bgd",1872,,885.304867,49.1,507.88
"bhr",1872,,1965.328469,42.5,439.79
"btn",1872,,699.2833302,47.8,436.3740858
"bel",1872,,5238.49274,52.4,294.28
"syc",1872,,1052.783699,,236.1713561
"rou",1872,,1668.770594,46.5,321.99
"swe",1872,,2362.926633,57.6,186.85
"sle",1872,,946.0702359,48.8,513.91
"npl",1872,,670.4975525,41,407.24
"moz",1872,,407.132558,48.2,439.79
"tza",1872,,648.0879443,37.6,414.89
"mlt",1872,,1262.172599,,173.3305354
"omn",1872,,1148.464169,44.7,413.61
"cym",1872,,1479.127946,,
"col",1872,,1104.301274,57.3,417.44
"nld",1872,,5269.544985,55.1,344.52
"gab",1872,,394.46596,45.9,435.79
"bmu",1872,,1747.183613,,
"pak",1872,,1031.580579,45.6,501.85
"aze",1872,,1037.557793,42.8,331.3788102
"lka",1872,,1295.279593,44.5,409.79
"mco",1872,,3660.507018,,
"swz",1872,,631.071388,50.8,413.61
"dma",1872,,943.9123841,,
"caf",1872,,546.6991805,48.2,443.79
"cyp",1872,,1582.579173,40,339.12
"lva",1872,,1075.968427,47.5,356.28
"lao",1872,,981.3677424,38.4,418.74
"nam",1872,,1177.107326,51.3,412.34
"lca",1872,,1040.345276,,294.0398861
