"geo","time","pop","gdp_pc","gini","u5mr"
"cmr",1800,1860054,626.0688817,56.2,460.21
"prt",1800,3033454,1684.561488,55.1,372.81
"vut",1800,27791,585.4210578,,426.24
"ecu",1800,500000,529.2146098,38,405.96
"tuv",1800,2499,718.5175863,,
"prk",1800,4345000,578.7339055,45,500.35
"lbr",1800,313543,796.8849059,38.2,429.16
"ncl",1800,29432,,,
"fji",1800,130533,784.8951447,47.6,498.88
"ssd",1800,1027378,507.2261038,33.78,490.08
"mac",1800,17311,992.2909277,,
"ita",1800,18822234,2224.933108,60.5,457.41
"srb",1800,2147197,1357.781753,32.5,374
"vir",1800,40000,,,
"yem",1800,2593000,876.85,57.7,540.44
"abw",1800,19286,832.7178795,,
"hrv",1800,1227886,,,366.84
"blz",1800,25526,578.7087324,,467.2
"gha",1800,2016034,695.8705797,58.4,471.38
"lux",1800,127030,1452.651573,25.8,357.45
"kaz",1800,2041282,1139.721012,43.3,497.41
"irl",1800,4064749,1447.011974,44.6,348.22
"fro",1800,13537,,,
"chn",1800,321675013,984.8324724,44.2,417.44
"eth",1800,2948990,522.5699117,47.5,447.88
"bhr",1800,64474,1235,45,439.79
"chanisl",1800,43908,,,
"spm",1800,1782,,,
"syc",1800,12522,791.5506082,,446.72
"aut",1800,3205587,1847.924236,53.4,387.32
"mrt",1800,382696,527.4496916,49.5,417.44
"vgb",1800,6700,,,
"nga",1800,12100855,851.2831738,54.9,438.46
"bgd",1800,19227358,876.3503693,41.8,507.88
"btn",1800,89989,629.3905023,46.8,463.36
"civ",1800,1088530,812.3045146,38.1,427.86
"ner",1800,1244861,446.0397574,43.3,433.13
"pyf",1800,62530,,,
"are",1800,40153,997.5,45,434.46
"asm",1800,8170,,,
"swe",1800,2354189,1413.748744,67.5,381.11
"sle",1800,794264,733.8727894,60.1,513.91
"npl",1800,3881000,654.1246873,41,407.24
"moz",1800,1982324,390.4404885,45.2,439.79
"tza",1800,3019768,562.0414253,37.6,414.89
"bih",1800,851806,668.5017653,26.2,378.8
"rou",1800,5464085,815.4652029,47.8,371.61
"cym",1800,2439,1038.99916,,
"omn",1800,318000,915.4454914,45,413.61
"egy",1800,4243515,790.838058,57.7,404.69
"mco",1800,7789,1947.5,,
"nld",1800,2254522,4235.41577,56.3,323.5
"swz",1800,86000,489.5261496,60.7,413.61
"nam",1800,229000,540.1521049,52.6,412.34
"dma",1800,19950,663.0421504,,
"lao",1800,470000,864.5,38.4,418.74
"aze",1800,879960,774.7056765,31.7,384
"lva",1800,590588,750.8222218,48.9,404.69
"bra",1800,3639636,1108.790372,40.1,417.44
"cyp",1800,184392,853.3857066,29,339.12
"col",1800,1206000,962.7034139,58.9,417.44
"sdn",1800,3994154,518.2624634,33.8,425.25
"bmu",1800,9692,1227.292278,,
"cri",1800,51987,774.9771707,50,441.12
"che",1800,1826051,2701.091871,41.7,344.77
"pak",1800,13123633,1021.146562,28.7,501.85
"syr",1800,1337000,1081.038762,57.7,429.16
"bwa",1800,121000,397.204455,35.6,397.2
"slb",1800,56998,363.0002349,45,504.87
"tls",1800,137262,520.9920321,30.4,445.44
"tur",1800,9773456,1221.176429,57.7,379.99
"pry",1800,143000,835.0699175,56,374
"lca",1800,24000,874.3760382,,459.52
"plw",1800,3875,838.8568992,,
"ltu",1800,778655,1269.816958,48.9,458.81
"hos",1800,905,,,
"lbn",1800,332000,1081.127085,57.7,447.88
"alb",1800,410445,667.3836371,41.2,375.2
"bel",1800,3138137,2412.321618,62.4,322.4
"gum",1800,6053,,,
"pan",1800,78842,847.1002349,58.9,405.96
"aus",1800,351014,814.5924892,41.3,390.99
"ind",1800,168574895,1052.396298,32.8,509.39
"guy",1800,166034,1213.989492,38.2,429.16
"esh",1800,2788,,,
"msr",1800,5230,,,
"nru",1800,1834,553.85,,
"gib",1800,9873,,,
"mlt",1800,134072,781.4495786,,459.52
"sgp",1800,30000,1021.344895,41,456.05
"gbm",1800,23533,,,
"cub",1800,345043,864.0681624,36.5,414.89
"tgo",1800,445985,682.4358629,37.8,426.55
"irq",1800,1076920,969.7376081,57.7,427.86
"usa",1800,6801854,2128.467312,66.6,462.89
"mus",1800,62865,939.9762429,37.9,427.86
"lka",1800,1213000,898.034354,48,409.79
"bgr",1800,1992320,1088.945253,47.8,370.41
"caf",1800,479444,424.0780835,45.2,443.79
"som",1800,991488,693.5,50.9,451.96
"est",1800,334136,937.5544739,48.9,362.15
"grd",1800,29409,958.5106021,,472.32
"mex",1800,6181708,1378.998464,40.1,487.15
"mhl",1800,5828,539.0331834,,
"uzb",1800,1919159,502.2630578,44.4,381.44
"gin",1800,983959,450.1704313,32.7,450.6
"gab",1800,158227,390.2606074,45.9,435.79
"mtq",1800,84039,,,
"nor",1800,868570,1278.174845,43.7,335.73
"tca",1800,3296,486.554046,,
"eri",1800,205010,532,45,441.12
"cze",1800,5516349,1915.359051,34.9,379.99
"mdv",1800,42378,842.4903197,,458.24
"wlf",1800,3721,,,
"phl",1800,1894389,962.1229635,32.5,431.79
"kna",1800,17202,1164.478511,,
"dom",1800,89000,666.999569,40.1,445.15
"irn",1800,6269721,976.9978244,57.7,506.38
"fsm",1800,16416,517.7499678,,450.56
"arm",1800,413326,513.6821494,29.1,371.2
"nzl",1800,100000,658.4741876,38.2,390.99
"geo",1800,1072178,542.9232924,29.7,396.8
"arg",1800,534000,1507.363276,47.1,402.19
"gnq",1800,80377,355.5588193,45,446.51
"dnk",1800,1062514,2012.914076,61,379.99
"smr",1800,5492,1401.346766,,
"zmb",1800,747000,663.3029333,39.9,409.79
"myt",1800,8219,,,
"lby",1800,531472,1049.75,45,404.69
"tcd",1800,1432000,418.1201102,50.6,431.79
"per",1800,1314151,1203.791415,57.4,371.61
"vct",1800,25781,837.9342261,,463.36
"bfa",1800,1665421,479.6052513,37.5,454.69
"cpv",1800,55716,529.2023756,50.5,394.71
"mdg",1800,1543133,572.7541723,41,437.13
"bdi",1800,899097,418,43.7,423.95
"ben",1800,636559,596.6311643,48,430.46
"zaf",1800,1440820,1479.643758,35.9,398.45
"kor",1800,9395000,575.7441468,32.1,503.36
"ken",1800,2574000,853.5575987,46.3,507.88
"deu",1800,22886919,1639.38205,53,340.25
"slv",1800,248000,974.3671309,53,461.6
"cok",1800,16136,,,
"ury",1800,55000,1757.891409,48.1,405.96
"can",1800,645526,1313.566256,45.1,333.47
"svk",1800,2140651,1426.74088,34.9,363.32
"gnb",1800,218167,777.1211699,49.8,417.44
"dza",1800,2503218,715.519162,57.7,460.21
"bol",1800,1100000,853.5941973,36.9,404.69
"flk",1800,100,,,
"tun",1800,862029,715.7182793,57.7,460.21
"ukr",1800,11215490,762.9019979,45.6,360.97
"mda",1800,712558,620.9233684,47.8,396.8
"mne",1800,126582,1057.408887,30.1,375.2
"mmr",1800,3506000,840.0547867,30.5,433.13
"idn",1800,16108545,994.3225651,51.7,443.79
"uga",1800,2101397,463.7783232,41,510.9
"lso",1800,276361,393.123538,56,407.24
"hkg",1800,20000,1006.776127,,
"isr",1800,209954,879.4666962,44.9,448
"svn",1800,469664,1408.580396,27.7,360.97
"rus",1800,31088398,1429.961156,57.9,418.74
"wsm",1800,47300,1400.145488,,471.04
"blr",1800,2355081,607.8271964,57.9,365.67
"gbr",1800,12327466,3430.825001,59.3,329.04
"sur",1800,80721,1636.310468,32.2,405.96
"tkm",1800,367215,942.746711,41.4,497.92
"hnd",1800,126118,674.546408,61.9,393.46
"stp",1800,22731,850.25,,449.28
"dji",1800,22848,752.023358,41.5,445.15
"niu",1800,4538,,,
"tto",1800,60000,1230.132545,44.9,405.96
"sen",1800,1009886,497.1034939,45.9,512.4
"fra",1800,29355111,1802.592034,59,412.34
"glp",1800,80726,,,
"hti",1800,723000,633.3172373,41.5,486.4
