"geo","time","pop","gdp_pc","gini","u5mr"
"esp",1813,,1520.77146,38,450.6
"tha",1813,,933.2503744,47.4,438.46
"hun",1813,,1251.578159,47.4,368.01
"nic",1813,,974.9872371,54.7,509.39
"pri",1813,,1377.873722,,
"jam",1813,,1172.605791,39.1,389.77
"bdi",1813,,423.0676415,43.7,423.95
"tjk",1813,,559.0394045,47.4,370.6245888
"can",1813,,1426.516255,45.1,333.47
"gtm",1813,,858.7406263,35.3,503.36
"ury",1813,,1761.311601,48.1,405.96
"khm",1813,,905.2174366,39.6,379.99
"kir",1813,,557.349074,,432.0698385
"chl",1813,,1028.332529,47.1,417.44
"ven",1813,,683.2956453,43.4,414.89
"kgz",1813,,509.0883947,46,381.7736058
"fin",1813,,1273.776903,50.6,379.99
"grl",1813,,394.0652133,,
"grc",1813,,1402.493888,49.9,360.97
"uga",1813,,464.6806607,41,510.9
"lso",1813,,396.0036489,55.4,407.24
"isr",1813,,881.1778063,44.9,447.8737811
"afg",1813,,603.8526007,30.5,469.98
"ton",1813,,663.8104512,,402.2414101
"mng",1813,,593.2297853,35.4,420.04
"brb",1813,,915.2397297,,491.7438812
"jpn",1813,,1068.871318,53.2,363.32
"sau",1813,,853.3199335,45.2,416.16
"kwt",1813,,1151.912335,44.7,500.35
"cog",1813,,596.2832205,51.1,408.51
"mys",1813,,999.223069,25.3,435.79
"sen",1813,,498.0706696,45.9,512.4
"jor",1813,,978.1461327,39.6,421.34
"fra",1813,,1849.842415,59,301.6332852
"zwe",1813,,882.5382886,34.6,395.95
"mwi",1813,,350.5875397,45.7,439.79
"mli",1813,,603.769727,47.2,494.48
"png",1813,,547.3087312,25.8,423.95
"bhs",1813,,1447.864879,,420.8148777
"brn",1813,,1514.814927,,454.69
"ago",1813,,653.7957317,48.9,485.68
"pol",1813,,1274.342709,34.5,369.21
"mac",1813,,994.2215511,,
"vut",1813,,586.5600661,,396.2633168
"tuv",1813,,719.9155502,,
"cmr",1813,,627.2869753,56.2,460.21
"lbr",1813,,798.435343,39.3,429.16
"ecu",1813,,530.2442616,39.3,405.96
"twn",1813,,997.7447364,,
"vnm",1813,,862.6563146,40.4,417.44
"qat",1813,,1151.912335,44.7,433.13
"eth",1813,,523.5866354,47.5,447.88
"srb",1813,,1360.423483,32.5,374
"abw",1813,,834.338034,,
"lux",1813,,1455.477884,27.9,357.45
"blz",1813,,579.834681,,425.7139334
"kaz",1813,,1157.51245,43.3,497.41
"rwa",1813,,438.2022458,59,420.04
"cod",1813,,511.2476951,42.1,422.65
"com",1813,,705.2372764,36.3,416.16
"and",1813,,1225.776577,,
"nga",1813,,871.3135881,54.9,438.46
"bhr",1813,,1306.04167,44.5,439.79
"civ",1813,,855.6867849,38.1,427.86
"mar",1813,,716.1589484,57.7,403.44
"aut",1813,,1947.106453,53.4,302.43
"mrt",1813,,528.4759096,49.3,417.44
"gmb",1813,,819.3344584,45.3,460.21
"mkd",1813,,691.3505066,32.5,394.8292551
"btn",1813,,630.6150585,47,458.3669932
"moz",1813,,393.4062224,45.2,439.79
"tza",1813,,563.1349456,37.6,414.89
"prk",1813,,571.1619264,45.7,500.35
"bih",1813,,669.8024173,29.1,378.8
"prt",1813,,1687.839008,55.1,372.81
"npl",1813,,655.3973669,41,407.24
"rou",1813,,817.0517902,47.8,371.61
"ssd",1813,,508.2129743,33.78,490.08
"ita",1813,,2407.318056,60.5,456.05
"fji",1813,,786.4222542,47.4,498.88
"che",1813,,2706.347176,41.7,344.77
"cri",1813,,776.4849836,49,441.12
"sdn",1813,,519.2708065,33.8,425.25
"yem",1813,,909.7243166,57.7,540.44
"syr",1813,,1083.142055,57.7,429.16
"egy",1813,,792.3767302,57.7,404.69
"swz",1813,,490.4785826,58.9,413.61
"gha",1813,,703.1360766,58.4,471.38
"mco",1813,,1982.093559,,
"hrv",1813,,,,366.84
"irl",1813,,1449.827313,44.6,348.22
"aze",1813,,777.2449242,33.7,373.9163856
"chn",1813,,985.1343196,44.2,417.44
"bra",1813,,1110.947659,40.1,417.44
"cyp",1813,,855.0460729,31,339.12
"col",1813,,964.5764712,58.9,417.44
"bel",1813,,2417.015084,62.4,321.31
"ner",1813,,446.9075823,43.3,433.13
"are",1813,,1047.193032,44.8,434.46
"ind",1813,,1050.883879,32.8,509.39
"tls",1813,,534.5434911,33.1,447.2811352
"slb",1813,,363.7064962,45.8,504.87
"syc",1813,,833.385771,,398.1586389
"lca",1813,,876.0772438,,423.930854
"tur",1813,,1223.552377,57.7,379.99
"bgd",1813,,875.0909497,41.8,507.88
"lbn",1813,,1092.95016,57.7,447.88
"plw",1813,,840.488998,,
"pan",1813,,848.748372,56.6,405.96
"usa",1813,,2313.616943,66.6,459.343
"swe",1813,,1402.9983,67.5,303.56
"sle",1813,,735.3006287,58.1,513.91
"mus",1813,,941.8050817,38.9,427.86
"guy",1813,,1216.351457,38.2,429.16
"mlt",1813,,782.9699843,,385.3469257
"cym",1813,,1041.02066,,
"omn",1813,,917.2266026,45,413.61
"gab",1813,,391.0199072,45.9,435.79
"bmu",1813,,1229.680125,,
"pak",1813,,1019.679053,28.7,501.85
"lka",1813,,899.7815897,48,409.79
"nld",1813,,3096.973858,56.3,323.5
"dma",1813,,664.3321801,,
"nam",1813,,541.2030369,52.6,412.34
"caf",1813,,424.9031793,45.2,443.79
"lao",1813,,866.1819905,38.4,418.74
"lva",1813,,762.5428151,48.9,404.69
"est",1813,,952.190022,48.9,362.15
"gin",1813,,451.0462929,32.7,449.24
"mhl",1813,,543.3341654,,
