"geo","time","pop","gdp_pc","gini","u5mr"
"idn",1953,73866520,1586.874699,49.8,271.5
"bol",1953,3248462,3020.087243,38.9,301.7596759
"mne",1953,421735,4334.385498,39.2,122.4527192
"svk",1953,3662707,6039.935807,31,82.86637397
"dza",1953,9405445,4076.554368,40.2,262.4164317
"mmr",1953,18529495,976.9864445,33.4,331.411212
"nor",1953,3366281,12707.04545,36.3,27.6
"tun",1953,3838499,1959.369839,40,295.8910895
"cok",1953,15840,,,173
"mda",1953,2491068,2858.669445,23.9,127.3806897
"flk",1953,2224,,,
"ukr",1953,38916265,4219.620599,39.2,80.87824277
"tkm",1953,1282584,5337.257064,38.6,183.7954085
"wsm",1953,89235,3081.142534,,228.5606928
"kna",1953,47051,3512.098785,,
"hnd",1953,1615739,2593.167817,44.9,254.6469515
"uga",1953,5601243,814.356502,45.7,264
"blr",1953,7724108,2980.552296,32.2,80.67311944
"ala",1953,21475,,,
"hkg",1953,2249334,3736.325604,,
"ant",1953,118338,,,
"svn",1953,1502837,5455.968817,33,72.22828719
"rus",1953,107729541,7981.110728,32.2,79.05790368
"dom",1953,2600801,2261.747912,47.8,154.2
"sur",1953,236348,5932.528537,33.1,137.8149762
"gbr",1953,50792671,11750.86864,26.9,32.1
"lso",1953,765564,458.4560358,51.9,226.2
"isr",1953,1546239,4074.712462,45,51.17339433
"deu_west",1953,51406466,,,
"hti",1953,3390047,2252.27437,44.5,325.2882679
"brn",1953,56958,56875.79048,,134.8521034
"esp",1953,28641790,4660.441067,36.6,83.1
"tha",1953,22436536,1321.767788,40,189
"hun",1953,9691114,6724.120036,26,80.61178279
"tjk",1953,1674117,2601.048508,41.4,204.1272418
"nic",1953,1414276,4109.770421,51.3,228.4646347
"glp",1953,222551,,,
"fra",1953,42724452,8622.056444,52.6,46.3
"lie",1953,14342,,,
"pse",1953,948797,1350.677174,44.3,224.8612709
"atg",1953,51092,3816.70301,,118.1751344
"guf",1953,27463,,,
"isl",1953,150779,9168.833489,,26.5
"bhs",1953,83371,11508.91772,,120.35
"niu",1953,4687,,,
"pri",1953,2221013,5912.696072,,
"stp",1953,58163,1201.938926,,222.7980839
"jam",1953,1496629,3449.478856,41.7,117.4
"dji",1953,66273,3311.103096,40.8,273.4324076
"tto",1953,695467,5312.891414,44.7,88.3
"sen",1953,2647955,1847.768575,44.5,329.6
"fin",1953,4142353,7876.541678,33.4,38.9
"grc",1953,7779457,4580.532164,35.8,58.24747412
"kir",1953,35004,1923.911169,,248.8666003
"can",1953,14882050,13158.47591,35.7,41.8
"yem_north",1953,4353575,,,
"chl",1953,6561033,5811.349177,51.4,212.7008347
"shn",1953,5005,,,
"vnm",1953,26646172,1034.177305,40,151.1130148
"kgz",1953,1825123,2427.904212,37,172.8381948
"gtm",1953,3424050,3074.861973,48.4,258.4085582
"ury",1953,2313208,8738.207927,44.5,60.66361483
"ven",1953,6244652,11582.02823,43.4,110.1
"khm",1953,4784792,1139.596951,45,280.3977524
"aia",1953,5549,,,
"grl",1953,24469,3939.582029,,
"mng",1953,823060,950.2220493,45.9,253.0124053
"mnp",1953,7417,,,
"reu",1953,276526,,,
"brb",1953,222808,3478.338714,,223.7511575
"cod",1953,12944393,1994.086848,44.2,283.3892384
"afg",1953,8038312,1116.327088,33.9,416.5512599
"com",1953,166839,861.5376531,40,297.5604941
"ton",1953,52784,1428.052957,,130.1579044
"rwa",1953,2378442,560.4910239,46.6,262.8363016
"cog",1953,859714,1953.84985,38,245.1118802
"cck",1953,338,,,
"jor",1953,574887,3240.913331,40.6,234.3
"zwe",1953,3010186,1617.6915,49.1,180.7
"png",1953,1773331,1004.473639,47.3,257.4912621
"sau",1953,3372617,3304.889135,42.4,265.5905181
"kwt",1953,181957,9520.613818,39.3,186.575909
"mkd",1953,1347465,2697.467564,39.4,177.1920791
"pol",1953,26236679,5026.980083,23.3,127.5176614
"jpn",1953,86378004,3168.138038,34.7,68.3
"mwi",1953,3124731,379.5029328,41.1,372.8142861
"mli",1953,4864754,683.5785043,42.2,469.3490527
"mys",1953,6618274,2726.250036,42.5,138.5331293
"mar",1953,9837752,2115.24795,41.7,274.6959222
"gmb",1953,283502,1050.03667,46.1,395.0703494
"ago",1953,4621691,3358.651695,49.1,389.4824226
"and",1953,7863,8825.144935,,
"ssd",1953,2652415,2043.424387,40.55,377.4327789
"vut",1953,51774,1346.789748,,179.4
"tuv",1953,5378,1460.975972,,
"cxr",1953,663,,,
"prt",1953,8532193,4255.77878,42.2,136.4
"cmr",1953,4704556,1553.833129,41.2,364
"scg",1953,7371729,,,
"ita",1953,47748689,7420.94047,42.7,69.8
"ecu",1953,3752131,3750.10809,40,221.4076315
"lbr",1953,973896,1256.939948,44.7,315.81142
"ncl",1953,65153,,,
"twn",1953,8853333,2002.442166,,
"fji",1953,314352,2941.789262,42.3,108.7
"mac",1953,190288,4615.712121,,
"eth",1953,19184239,617.1974958,43.7,343.9945851
"scg_ex_kos",1953,5873857,,,
"hrv",1953,3959119,5158.944449,,109.4087843
"blz",1953,75554,1906.238334,,149.3219613
"lux",1953,301505,19081.52131,33.6,68.88430657
"fro",1953,31292,,,
"kaz",1953,7315507,6352.879626,38.3,154.730766
"abw",1953,40149,4196.3472,,
"gha",1953,5339179,1815.991568,41.1,239.5
"vir",1953,28613,,,
"srb",1953,7063169,4717.589882,36.1,84.24309677
"tkl",1953,1522,,,
"yem",1953,4618871,1387.674521,44.4,488.9614925
"qat",1953,32029,3131.896929,43.7,160.4207611
"ussr",1953,188995885,,,
"irl",1953,2921360,6807.961702,45.8,47.1
"btn",1953,190810,878.8651153,47,391.9853087
"civ",1953,2827844,2172.620382,40.2,357.4141515
"are",1953,73184,1247.469516,45.1,250.6293079
"chanisl",1953,104314,,,
"pyf",1953,65594,,,
"bhr",1953,123593,18107.39746,35,305.9194768
"bgd",1953,40302266,1044.648026,37.3,322.9
"vgb",1953,7605,,,
"syc",1953,37966,5274.982623,,114.6
"aut",1953,6932427,7692.360733,40.7,56.57
"ner",1953,2797435,1032.19348,36.4,336.4093219
"mrt",1953,709098,1303.994327,49.4,300.7
"spm",1953,4663,,,
"nga",1953,39707796,2981.311441,49.6,360.0244584
"moz",1953,6607094,472.501195,43.4,374.8734219
"tza",1953,8274747,985.1037683,45.1,258
"bih",1953,2819107,1318.285345,43.6,174.4177596
"asm",1953,19683,,,
"swe",1953,7173121,12220.50504,39.3,23.2
"prk",1953,9957244,1017.783249,46.9,286.6787915
"jey",1953,58691,,,
"omn",1953,477437,3445.199968,40.9,397.2627614
"rou",1953,17005725,4475.402635,23.9,141.8365391
"cym",1953,6319,11481.12682,,
"kos",1953,1242614,,,
"npl",1953,8982216,880.7597056,46.9,338.6
"yem_south",1953,1347942,,,
"col",1953,13438645,3286.693842,52.7,186.9368107
"mco",1953,19053,12646.27449,,
"gbg",1953,45887,,,
"nam",1953,515040,3959.523989,44.7,231.8484357
"che",1953,4851987,21800.49183,38.7,34.5
"dma",1953,52945,2223.756644,,
"cyp",1953,513435,4224.131013,39.2,67.04509853
"syr",1953,3697041,2295.344902,43,267.7
"sdn",1953,6200492,1920.268927,40.6,202.9
"nfk",1953,1704,,,
"lao",1953,1805210,1169.881116,37.5,272.9863711
"sxm",1953,1912,,,
"aze",1953,3133703,3864.331032,39.4,134.1353759
"egy",1953,22458402,1868.114991,40.7,364.1472554
"deu_east",1953,18185397,,,
"lva",1953,1979028,4158.486261,33.8,83.57278206
"swz",1953,292189,1459.932107,45.6,231.2
"nld",1953,10407107,10340.42685,42.2,27.6
"bra",1953,59053267,3228.49651,38.1,209.7547034
"bmu",1953,39196,14126.3569,,
"stbar",1953,2217,,,
"cri",1953,1048222,3541.556536,49.3,137.5342533
"pak",1953,39065871,1167.49114,37.6,354.7
"korea_union",1953,29761346,,,
"chn",1953,580886559,692.2195994,48.2,301.1583464
